Company Name,Job Title,Location,Country,Job Description,Salary Estimate,Avg Salary,Size,Industry,Sector,Revenue,Rating,Recommend,CEO,Benefits,Opportunities,Comp Benefits,Culture,Management,WorkLife Balance,Pros,Cons,Num Listings,Reviews URL,Benefits URL
DUN & BRADSTREET (SINGAPORE) PTE. LTD.,Junior Data Analyst/Scientist,Singapore,Singapore,"Responsibilities:
Perform data cleaning, pre-processing and feature engineering that will aid in the process of meaningful analysis.
Design predictive modelling and credit risk management solution.
Support machine learning operations
Monitor and design dashboards and interactive visualization for customer solution delivery.
Expand the database through the collection of the data from various sources.
Improve the quality of database through data integration and data analytics.",$3K - $5K (Employer Est.),"$3,750",,,,,,,,,,,,,,,,511,,
"99.co
4.0",Data Scientist,Queenstown Estate,Singapore,"99 Group is a leading real estate technology company that operates real estate portals across South East Asia, specializing in digital property advertising. Our Group's Data Science team works closely and collaboratively with Product, Marketing and Business units to derive insights and contribute to ML models and services for internal and external products. We are rapidly expanding and are seeking a versatile Data Scientist to join our mission of helping South East Asians find their ideal home.
What will you do?
The prospective candidate will :
Formulate ML problems based on business needs and data availability by working closely with business stakeholders and data team members.
Implement POCs after researching and evaluating state-of-the-art solutions solving the identified problems.",$3K - $5K (Employer Est.),"$6,650",201 to 500 Employees,Internet & Web Services,Information Technology,Unknown / Non-Applicable,4.0,82 %,89 %,3.2,3.8,3.3,4.1,3.6,4.0,,,511,https://www.glassdoor.sg/Reviews/99-Reviews-E943499.htm,https://www.glassdoor.sg/Benefits/99-Benefits-E943499.htm
Isosce Pte Ltd,Data Scientist,Singapore,Singapore,"We are recruiting for our client. The ideal candidate's favorite words are learning, data, scale, and agility. You will leverage your strong collaboration skills and ability to extract valuable insights from highly complex data sets to ask the right questions and find the right answers.
Responsibilities
The Data Scientist assists in design and implementing processes and logic to extract, transform, and load data from multiple data sources.
He/She works with business stakeholders to understand their requirements or problems.
He/She develops algorithms to support the use of case or metrics.
He/She analyses large, complex, multi-dimensional data from multiple sources using machine learning techniques, advanced statistical analysis and predictive modelling to obtain business insights and recommendations.",$3K - $5K (Employer Est.),"$7,000",,,,,,,,,,,,,,,,511,,
"Housing and Development Board
3.9",Data Scientist,Singapore,Singapore,"What the role is
The mission of Housing & Development Board (HDB) is to provide affordable, quality housing and a great living environment where communities thrive. To achieve its mission, HDB aims to be data-driven to the core and adopt evidence-based decision making in developing better housing policies service, improving service delivery and optimising operations.
What you will be working on
As a data scientist, you will play a key part in helping HDB begin its journey to be data-driven to the core. In this role, you will assume the following responsibilities: • Provide guidance to business units on data science and how it may help them • Conceptualise and execute data science projects for business units • Apply analytical techniques such as data mining, statistical analysis, machine learning etc • Develop actionable insights and present them clearly and in an easy-to-understand manner • Develop machine learning models • Work with IT units to operationalise data science projects e.g. deploy ML models • Identity opportunities to improve data science projects • Document, share and continuously improve data science practices • Certain degree of stakeholder management is required",$3K - $5K (Employer Est.),"$74,291",5001 to 10000 Employees,National Services & Agencies,Government & Public Administration,Unknown / Non-Applicable,3.9,68 %,88 %,3.8,3.5,4.0,3.9,3.5,4.0,,,511,https://www.glassdoor.sg/Reviews/Housing-and-Development-Board-Reviews-E416878.htm,https://www.glassdoor.sg/Benefits/Housing-and-Development-Board-Benefits-E416878.htm
"Home Team Science and Technology Agency (HTX)
3.3","Data Scientist, xData",Singapore,Singapore,"What the role is
What you will be working on
What we are looking for
Competencies have long been used as a framework to help focus employees' behaviour on things that matter most and help us drive success. We are looking for candidates with the following competencies:",$3K - $5K (Employer Est.),"$69,714",Unknown,,,,3.3,49 %,33 %,3.4,3.2,3.6,3.2,3.2,3.1,,,511,https://www.glassdoor.sg/Reviews/Home-Team-Science-and-Technology-Agency-Reviews-E3950709.htm,https://www.glassdoor.sg/Benefits/Home-Team-Science-and-Technology-Agency-Benefits-E3950709.htm
"Security & Intelligence Division
3.9",Data Scientist,Singapore,Singapore,"What the role is
What you will be working on
What we are looking for
Competencies have long been used as a framework to help focus employees' behaviour on things that matter most and help us drive success. We are looking for candidates with the following competencies:",$3K - $5K (Employer Est.),"$67,085",10000+ Employees,Accounting & Tax,Finance,$10+ billion (USD),3.9,80 %,89 %,3.1,4.1,3.4,3.9,3.6,3.0,,,511,https://www.glassdoor.sg/Reviews/EY-Reviews-E2784.htm,https://www.glassdoor.sg/Benefits/EY-Benefits-E2784.htm
"Real Estate Analytics
1.0",Data Scientist,Singapore,Singapore,"Duties & Responsibilities:
Build, validate, test, and deploy machine learning models or algorithms to solve real estate related problems
Optimise or design and build new framework and automation tools to enable teams to consume and understand data faster
Support various stakeholders by proposing and implementing data science models to extract insights
Key skills & qualifications required:
Solid knowledge in statistical analysis and machine learning models
Proficient in Python",$3K - $5K (Employer Est.),"$6,750",51 to 200 Employees,,,,1.0,N/A,N/A,,1.0,1.0,1.0,1.0,3.0,,,511,,
LION & ELEPHANTS,Senior Data Scientist,Singapore,Singapore,"We’re looking for a Senior Data Scientist with a passion for both math and technology to join our client – a leading bank for their growing Data Science Engineering team. This group writes the math and software that sit at the heart of our company and that runs over hundreds of terabytes of data daily to produce its models.
If you join our team, you will have the opportunity to stay on the cutting edge of research and then to put this research to practical use by building your own software and infrastructure systems. When you push out your code, you will be able to see the results of your efforts ripple throughout our systems in real-time. You will design your systems as you see fit, own your code, and your work will have a very direct, measurable impact on our core metrics.
Translate business questions and concerns into specific quantitative questions that can be answered with available data using sound methodologies. In cases where questions cannot be answered with available data, work with engineers to produce the required data.",$3K - $5K (Employer Est.),"$15,000",,,,,,,,,,,,,,,,511,,
"Government Technology Agency
3.8",Data Scientist (CDO Office),Singapore,Singapore,"What the role is
What you will be working on
What we are looking for
Competencies have long been used as a framework to help focus employees' behaviour on things that matter most and help us drive success. We are looking for candidates with the following competencies:",$3K - $5K (Employer Est.),"$77,769",1001 to 5000 Employees,National Services & Agencies,Government & Public Administration,Unknown / Non-Applicable,3.8,81 %,87 %,4.1,3.6,3.8,3.8,3.5,3.8,,,511,https://www.glassdoor.sg/Reviews/GovTech-Reviews-E1371268.htm,https://www.glassdoor.sg/Benefits/GovTech-Benefits-E1371268.htm
"Doctor Anywhere
2.9",[SG] Data Scientist,Singapore,Singapore,"About Doctor Anywhere
At Doctor Anywhere, we are guided by the core belief that healthcare should be simple, accessible and efficient for everyone. Since our launch in 2017, we've been disrupting the healthcare industry by developing innovative solutions to bridge gaps in the healthcare ecosystem. Our services integrate both digital and offline platforms to empower users to take charge of their health. Headquartered in Singapore, we have regional offices in Malaysia, Thailand, Philippines, Vietnam, and India, serving more than one million (and growing) users across Asia.

Our team and the role we are hiring for
The Data team within Doctor Anywhere oversees all of the company’s data-related requirements. The goal is to use the data to assist the company in decision making through analytics and building the AI solutions that will take the products to a higher level. This team works closely with our Product, Engineering, and Business to deliver the insight of data and value of AI products efficiently.",$3K - $5K (Employer Est.),"$31,724",501 to 1000 Employees,Healthcare Services & Hospitals,Healthcare,Unknown / Non-Applicable,2.9,48 %,59 %,2.9,2.9,2.8,2.8,2.6,3.0,,,511,https://www.glassdoor.sg/Reviews/Doctor-Anywhere-Reviews-E1876669.htm,https://www.glassdoor.sg/Benefits/Doctor-Anywhere-Benefits-E1876669.htm
"Evonik
3.8",Junior Data Scientist (12-months contract),Singapore,Singapore,"What we offer
You will work on exciting and challenging topics together with a team in an ultra-modern, innovative and creative environment. Intensive on-the-job training with expert colleagues guarantees you will quickly become familiar with your duties and perform them independently. Performance related pay and the opportunity for personal and professional development are of course part of the package. Since 2009 Evonik Industries AG has been certified as a family-friendly company by the German Hertie Foundation.
Click on the link to learn more about Evonik from our employees:
https://careers.evonik.com/en/about/meet-the-team/
RESPONSIBILITIES
Development and implementation of new solutions with current and tried-and-tested frameworks
Target-group oriented design and presentation of solutions
Configuration of productive environments, rollout of self-developed artefacts and monitoring of applications and artefacts

Evonik (SEA) Pte. Ltd.",$3K - $5K (Employer Est.),,10000+ Employees,Chemical Manufacturing,Manufacturing,$10+ billion (USD),3.8,80 %,75 %,4.2,3.5,3.7,3.7,3.3,3.8,,,511,,https://www.glassdoor.sg/Benefits/Evonik-Benefits-E15347.htm
"Digitas
3.8",Data Scientist,Singapore,Singapore,"Company Description

Digitas is the connected marketing agency, relentlessly committed to help brands better connect with people through Truth. Connection. Wonder. Our team is deliberately diversified — with experts in data, strategy, creative, media, and tech working seamlessly across capabilities and continents to make better connections and achieve ambitious outcomes through ideas that excite, provoke and inspire. We are endlessly curious and fully transparent, always examining real human behaviour to create authentic connections — between brands and consumers, clients and partners, and ideas and outcomes. Digitas operates in over 25 countries across six continents and is part of Publicis Media, one of four solution hubs within Publicis Groupe, which is present in over 100 countries and employs nearly 80,000 professionals. In 2021, weathered the biggest crisis of our generation and continued our double-digit growth trend — a testament to our Connected Marketing proposition and our ability to strengthen the Publicis ‘Power-of-One’ model.",$3K - $5K (Employer Est.),,5001 to 10000 Employees,Advertising & Public Relations,Media & Communication,Unknown / Non-Applicable,3.8,71 %,81 %,3.7,3.5,3.4,3.7,3.3,3.3,,,511,,https://www.glassdoor.sg/Benefits/Digitas-Benefits-E760746.htm
"Manulife
4.1",Data Scientist,Singapore,Singapore,"Are you looking for a supportive, collaborative workplace with great teams and inspiring leaders? You’ve come to the right place. We’re looking for ambitious people who share our values and want to make every day better for people around the world. If this sounds like you, and the career below sounds exciting, we’d like to hear from you.
Working Arrangement
Hybrid
Job Description
The Opportunity
The customer is the focus of everything we do, and millions of end users rely on our products daily. We believe in the value of empowering our employees with the resources to solve critical problems for the future of our business, which is why we need you.",$3K - $5K (Employer Est.),,10000+ Employees,Investment & Asset Management,Finance,$10+ billion (USD),4.1,84 %,91 %,3.9,3.9,3.9,4.1,3.7,4.0,,,511,,https://www.glassdoor.sg/Benefits/Manulife-Benefits-E9373.htm
"Qumata Group Ltd
3.3",Actuarial Data Scientist (Singapore),Singapore,Singapore,"Company Description*
https://qumata.com*
Qumata: A New Standard for Life and Health Insurance Underwriting
Be part of the Tech and Data transformation of an entire sector from its core. We need you to help scale up a pioneer and write history.
The Qumata model uses data to calculate the risk of diagnosis for over 800 conditions, along with Extra Mortalities and Morbidities. This can be used to save applicants hours filling out long insurer questionnaires or visiting the doctor, and disrupting the traditional underwriting process for the benefit of the early adopters.
Founded 2017
Extension of Series A funding to $23m
Named one of Forbes’ “20 Tech-For-Social-Good Startups To Watch” in 2020",$3K - $5K (Employer Est.),"$113,842",1 to 50 Employees,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,3.3,69 %,N/A,,3.3,3.5,4.0,3.5,3.2,,,511,,
Terrascope Pte Ltd,Senior Data Scientist,Singapore,Singapore,"Join us on a mission to save the planet!
Reversing the impact of climate change is one of the world’s biggest challenges. And businesses have a responsibility to lead the way. While individual consumer choices are important, over 80% of all the emissions reductions necessary for the world to reach Net-Zero, require business-level action.
But despite the growing momentum and ambition from companies around the world to set
Net-Zero goals, there are significant challenges to delivering on these ambitions. Business leaders don’t really know how they will get there. And the very first step, of getting emissions measurement right, is hard.
Terrascope is a smart carbon management and accounting platform that empowers corporations to decarbonise their operations, portfolios and supply chains in a trusted, confident, and secure manner.
We are on a journey to build digital tools and analytics, datasets and algorithms, and an ecosystem of technical expertise and partnerships needed for companies to optimise their climate strategy",$3K - $5K (Employer Est.),"$11,500",,,,,,,,,,,,,,,,511,,
"Hubble Pte Ltd
3.4",Data Scientist,Singapore,Singapore,"Who are we looking for:
We are looking for a talented Data Scientist who is passionate and looking to learn the tools of the trade from the best in the business.
What will you be doing:
Mine and analyze data from company databases (RDS, Redshift, S3, etc) to drive optimization and improvement of product development, marketing techniques and business strategies.
Develop ML models to increase and optimize customer experiences, revenue generation, and other business outcomes.
Possesses excellent technical abilities, leadership, decision making, strong communication skills, and adaptability to new technology.",$3K - $5K (Employer Est.),,1 to 50 Employees,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.4,48 %,57 %,2.5,3.2,2.8,2.9,2.8,2.8,,,511,,https://www.glassdoor.sg/Benefits/Hubble-Singapore-Benefits-E2211505.htm
"Binance
3.7",Data Scientist,Singapore,Singapore,"Binance is the global blockchain company behind the world’s largest digital asset exchange by trading volume and users, serving a greater mission to accelerate cryptocurrency adoption and increase the freedom of money.

Are you looking to be a part of the most influential company in the blockchain industry and contribute to the crypto-currency revolution that is changing the world?

Data driven based business is the core in helping to use cloud native platform to serve tens of millions of crypto-currency users. Engineers and Data Scientists across the company use the data platform to do interesting and impactful analysis for continuous innovations.

As a data scientist, you will have the opportunity to leverage rich data (PB-level scalability) and state-of-art machine learning infrastructure to develop data products which are used by our tens of millions of crypto-currency users.

You will collaborate with a strong team of engineers, data analysts, business operation and product/marketing managers to define and build solutions, features, algorithms and products based off our rich data and cutting-edge machine learning technology.",$3K - $5K (Employer Est.),,5001 to 10000 Employees,Internet & Web Services,Information Technology,$2 to $5 billion (USD),3.7,68 %,81 %,4.2,3.8,3.8,3.4,3.2,3.1,,,511,,https://www.glassdoor.sg/Benefits/Binance-Benefits-E1816824.htm
"Infineon Technologies
4.2",Internship - Data Science Analyst,Singapore,Singapore,"The student, as part of the Automation Process & Equipment (APE) team and under the guidance of an assigned mentor, will undertake projects working on the deployment of an image recognition system using artificial intelligence for backend package inspection.
In your new role you will:
Develop a process flow for the utilization of artificial intelligence to inspect packages
Define classification criteria together with stakeholders and perform image annotation
Verify AI model output by validating images with assigned classification
Test AI software to ensure functionality as well as recommend feature enhancements
Work on documentation of process flow, control documents, failure-mode-analysis etc.",$3K - $5K (Employer Est.),,10000+ Employees,Electronics Manufacturing,Manufacturing,$10+ billion (USD),4.2,86 %,94 %,3.7,3.8,3.7,4.0,3.7,4.1,,,511,,https://www.glassdoor.sg/Benefits/Infineon-Technologies-Benefits-E8915.htm
"Grab
4.3",Data Scientist (Geo),Singapore,Singapore,"Job Description:
Life at Grab
At Grab, every Grabber is guided by The Grab Way, which spells out our mission, how we believe we can achieve it, and our operating principles - the 4Hs: Heart, Hunger, Honour and Humility. These principles guide and help us make decisions as we work to create economic empowerment for the people of Southeast Asia.
Get to know the Team
Data Science, GEO - Traffic team at Grab focuses on building world-class map services and machine learning applications such as travel time estimation, activity recognition, high-precision indoor / outdoor positioning and computer vision for edge computing. These applications enhance Grab's consumer experience on transport, deliveries, logistics and optimize our platform efficiency. We extensively use various data science and machine learning approaches to solve different geo-spatial related business problems, such as tree boosting techniques, deep neural networks, graph processing, personalization and recommendation models, detection and segmentation of computer vision models on portable devices etc.. These technologies are applied on a variety of signals including GPS probes, sensor readings, images, etc. to build strong map service and map making capabilities. We also support the development of innovative, highly scalable, models through deep research and advanced analysis so that we make our products intelligent and delight our customers. We foster a culture where we enjoy raising the bar constantly for ourselves and others, and that strongly supports the freedom to ideate, innovate, invent and create impact on day-to-day lives of millions of people.",$3K - $5K (Employer Est.),,5001 to 10000 Employees,Internet & Web Services,Information Technology,Unknown / Non-Applicable,4.3,90 %,90 %,3.9,4.1,4.2,4.3,4.0,3.9,,,511,,https://www.glassdoor.sg/Benefits/Grab-Benefits-E958580.htm
"Singapore Life Ltd.
3.3",Data Scientist,Singapore,Singapore,"4 Shenton Way, SGX Center 2 , Singapore, Singapore, Singapore
Department
Data
Job posted on
May 8, 2022
Employee Type
Permanent - Full Time
Experience range
0 - N.A.

Singlife with Aviva is a leading homegrown financial services company, offering consumers a better way to financial freedom. Through innovative, technology-enabled solutions and a wide range of products and services, Singlife with Aviva provides consumers control over their financial wellbeing at every stage of their lives. In addition to a comprehensive suite of insurance plans, employee benefits, partnerships with Financial Advisor channels and bancassurance, Singlife with Aviva offers investment solutions through its dollarDEX and Navigator platforms.",$3K - $5K (Employer Est.),"$73,485",51 to 200 Employees,,,,3.3,60 %,N/A,3.7,3.2,3.7,3.1,3.0,3.6,,,511,https://www.glassdoor.sg/Reviews/Singlife-Reviews-E3512693.htm,https://www.glassdoor.sg/Benefits/Singlife-Benefits-E3512693.htm
"Titansoft Pte Ltd
4.3",Senior Data Scientist,Singapore,Singapore,"About us

Game changer, armed with data.
You know all about our users, through data analysis. And because you do, you can identify issues and present insights to our Product Owners, spurring them into action. Working with your team, you play a key role in enhancing our business value. After all, you're the one who ignited the spark. And no spark, no fire.

Job Description

What a Senior Data Scientist does in Titansoft



Job Reference: TITANSOFT00095",$3K - $5K (Employer Est.),"$95,360",201 to 500 Employees,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,4.3,85 %,N/A,4.4,4.0,4.2,4.3,4.0,3.8,,,511,https://www.glassdoor.sg/Reviews/Titansoft-Reviews-E565953.htm,https://www.glassdoor.sg/Benefits/Titansoft-Benefits-E565953.htm
"FAZZ
4.9",Data Scientist,Singapore,Singapore,"About Fazz
Fazz is an ecosystem of financial services that comprise Fazz (Business account for Southeast Asia), StraitsX (Payments infrastructure for digital assets), and Modal Rakyat (Mutual cooperation funding for MSMEs) founded in 2016, as a result of a merger between PayFazz and Xfers, two Y Combinator alumni based in Southeast Asia.

Fazz provides business accounts that offer seamless payment, savings and credit functionalities, giving businesses equal opportunity to build, run, and grow. We cater to the warung and MSME in Indonesia under the brand Fazz Agen, and fast-growing startups and SMEs in Singapore and Indonesia under the brand Fazz Business.

Fazz’s mission is to make the future of finances accessible for every single business in Southeast Asia, where many MSMEs and the population are still underserved.
Head to our website to get to know us better: https://fazz.com/",$3K - $5K (Employer Est.),,501 to 1000 Employees,Finance,Unknown / Non-Applicable,,4.9,100 %,N/A,,4.6,4.1,4.8,4.8,4.5,,,511,,
"DBS Bank
4.0",Data Scientist - Associate,Singapore,Singapore,"Job Purpose
To support the data driven decision making for DBS products, processes, and business through the creation of data dashboards, infographics, models per business requirement.
Key Accountabilities
Develop statistical learning models by using AI / ML Techniques
Identify insights (opportunities) for business growth and communicate results and ideas to key decision makers
Regular portfolio health check-ups through Business Insights and identifying areas of growth and areas of sluggishness within portfolio
Drive insight led actionable to help achieve portfolio targets",$3K - $5K (Employer Est.),"$86,603",10000+ Employees,Banking & Lending,Finance,$5 to $10 billion (USD),4.0,80 %,95 %,4.0,3.9,3.9,3.9,3.7,3.5,,,511,https://www.glassdoor.sg/Reviews/DBS-Bank-Reviews-E611812.htm,https://www.glassdoor.sg/Benefits/DBS-Bank-Benefits-E611812.htm
"Singapore Tourism Board
4.1",Data Scientist,Singapore,Singapore,"What the role is
The Data Scientist is part of the STB Data Science team and will be responsible for managing and ensuring the deployment of developed algorithms, machine learning and analytical models into current analytics system/production environment. Also, lead in the implementation (and deployment) of data science project(s) on STB’s analytics platforms and/or products.
What you will be working on
Work closely with vendors and engage internal stakeholders and project teams to manage and coordinate the implementation of data science models on STB’s systems and platforms. Lead discussions with business stakeholders to establish business requirements, evaluate technical feasibility and data availability required for STB’s project(s). Work with large, complex datasets and applying advanced analytical methods to build machine learning models. Process, cleanse and verify the integrity of data collected for analysis. Apply data mining techniques, perform statistical analysis and build analysis pipelines iteratively to provide insights at scale. Build and develop machine learning-based models e.g. recommendation engine(s), predictive models for the objectives described above. Apply the use of machine learning techniques (e.g. deep learning, neural networks, etc..) to improve the current analytics capability. Provide inputs to the design and development of an integrated data model to allow analysis across multiple structured and unstructured datasets. You will also be required to work closely with the existing team of data scientists, analysts and relevant line units to ensure the success of the data science / ML project(s) in delivering the project goals and managing internal and external stakeholders.",$3K - $5K (Employer Est.),"$56,742",201 to 500 Employees,National Services & Agencies,Government & Public Administration,$5 to $25 million (USD),4.1,88 %,100 %,3.6,3.6,3.7,4.2,3.6,3.7,,,511,https://www.glassdoor.sg/Reviews/Singapore-Tourism-Board-Reviews-E482172.htm,https://www.glassdoor.sg/Benefits/Singapore-Tourism-Board-Benefits-E482172.htm
"Oliver Wyman Group
4.2",Oliver Wyman - Data Scientist - Singapore,Singapore,Singapore,"Our Lead Data Scientists are exposed to some of the toughest challenges in a wide array of industries. As such, you will be responsible for ensuring data best practices, model choice and building, statistical result interpretation and produce numbered and visual evidence to support decision making at highest level of leading organizations.
You will receive great benefits, unparalleled growth opportunities and fantastic remote working options protecting you work/life balance.
A suitable candidate will have:
Experience in financial services, banking, consulting and/or fintech
Minimum 6+ years relevant, professional experience
Ability to reduce solutions for ill-defined complex issues to small set of operationalizable components",$3K - $5K (Employer Est.),"$99,383",5001 to 10000 Employees,Business Consulting,Management & Consulting,$2 to $5 billion (USD),4.2,87 %,94 %,3.8,4.3,4.1,4.4,4.1,3.2,,,511,https://www.glassdoor.sg/Reviews/Oliver-Wyman-Reviews-E40206.htm,https://www.glassdoor.sg/Benefits/Oliver-Wyman-Benefits-E40206.htm
"Startups
4.1",Data Science Intern,Singapore,Singapore,"SALARY
1500 - 2000 SGD
INDUSTRY
Analytics
JOB TYPE
Full-Time | Internship
SKILLS
Model Building | Model testing | machine learning | Python",$3K - $5K (Employer Est.),$43.75,51 to 200 Employees,Internet & Web Services,Information Technology,Unknown / Non-Applicable,4.1,75 %,81 %,,3.7,3.3,3.6,3.7,3.7,,,511,,
"SWAT Mobility Pte. Ltd.
4.6",Data Scientist,Singapore,Singapore,"Our mission is to move more with less. The world is changing, people want shorter and cheaper journeys and their goods to be delivered faster. Gone are the days when manual planning suffices. SWAT is building the technology to allow fleet operators and logistic companies to compete in this new world.

The patented algorithm we developed solves an academic problem (researched since the 1980s) called the “pickup and delivery with time windows” – in layman terms: ""how do you move the most number of objects (people or parcels), using the least number of vehicles, in the shortest time or distance possible"". SWAT is the market share leader in pooling optimization technology in South East Asia and operates in countries like Singapore, Japan, The Philippines and Thailand. We are tackling some of the most challenging transport/logistics problems in the world’s most congested cities. Many large corporations from different industries such as shipping, logistics, airline, pharmaceutical, utilities, banking, property development and public transport use our technology to improve employee commute convenience and happiness and save costs. It’s also greener, more sustainable. Our customers are governments, public transport operators or large companies with challenging employee commute needs.",$3K - $5K (Employer Est.),"$120,000",51 to 200 Employees,Taxi & Car Services,Transportation & Logistics,Unknown / Non-Applicable,4.6,90 %,N/A,,4.2,4.0,4.7,4.2,4.0,,,511,https://www.glassdoor.sg/Reviews/SWAT-Mobility-Reviews-E2432708.htm,
"GO-JEK
4.4",Data Scientist - Cartography,Singapore,Singapore,"Location
Singapore
Work Type
Permanent
Application Posted
March 16, 2022
About The Role

As a Data Scientist in Cartography’s Location-selection team, you will be responsible for building products end to end. You will wear a lot of different hats based on the different stages of the project, like performing literature surveys, analysis, training models, writing production-grade python pipelines, aligning with the operations team for model validations and ground-truth generation.",$3K - $5K (Employer Est.),,1001 to 5000 Employees,Internet & Web Services,Information Technology,Unknown / Non-Applicable,4.4,91 %,96 %,4.2,4.1,4.1,4.4,3.9,4.1,,,511,,https://www.glassdoor.sg/Benefits/Gojek-Benefits-E1282114.htm
"DFS Group
3.6",Data Scientist,Singapore,Singapore,"Country / Region : Singapore
Business group: Selective Distribution
Contract type: Permanent Job
Function: Digital
Reference No.: DFS342
Date of publication: 2022.09.30
Position
Job Description",$3K - $5K (Employer Est.),,5001 to 10000 Employees,"Gift, Novelty & Souvenir Stores",Retail & Wholesale,$500 million to $1 billion (USD),3.6,61 %,79 %,3.9,3.0,3.7,3.3,3.0,3.4,,,511,,https://www.glassdoor.sg/Benefits/DFS-Group-Benefits-E3911.htm
"ByteDance
3.7",Data Scientist Research,Singapore,Singapore,"Responsibilities
- Design and build advanced analytical solutions and products to deliver superior business outcomes using research and performing quantitative and qualitative analysis on markets, products and competitors
- Prove business impact of projects using methods like experimental designs, cohort matching, and causal inference
- Understand underlying data sources and their limitations. Create innovative approaches to answer pressing questions, prepare complex data analyses and models that help solve issues, drive the scaling of automated processes and deliver significant measurable impact
- Act as an analytics translator, communicating complex data insights through exploratory analysis and research to discover potential bottlenecks to suggest improvement and workflow of internal teams",$3K - $5K (Employer Est.),"$85,563",1001 to 5000 Employees,Internet & Web Services,Information Technology,Unknown / Non-Applicable,3.7,65 %,71 %,4.2,3.7,3.6,3.6,3.3,3.1,,,511,https://www.glassdoor.sg/Reviews/TikTok-Reviews-E2230881.htm,https://www.glassdoor.sg/Benefits/TikTok-Benefits-E2230881.htm
KeepFlying,Senior Data Scientist,Remote,Singapore,"Why KeepFlying®
KeepFlying® is an Aviation DSaaS (Data Science as a Service) platform which will serve Airlines, Lessors, Financiers & OEMs simulate revenue potential of their assets using financial and risk models. KeepFlying® will bridge the gap between Technical & Engineering data with that of Finance & Risk data to help value assets and their expected revenue potentials over their remaining useful lives.
Fast growing and well-funded start up
Standout Product – Be a part of first of its kind solution offered in the Aviation Industry.
Learning – You will learn from a group of proven leaders and innovators.
Flexibility - Our engineers enjoy the utmost flexibility as we believe in judging by the output and not by the hours worked.
We are backed by Marquee Investors and Industry Experts. Join us on our data to dollar journey with a kickass and fun team.",$59K - $95K (Glassdoor Est.),,,,,,,,,,,,,,,,,511,,
"Standard Chartered
3.9",Specialist Data Scientist,Singapore,Singapore,"Job: Data and Analytics
Primary Location: Asia-Singapore-Singapore
Schedule: Full-time
Employee Status: Permanent
Posting Date: 06/Oct/2022, 3:10:30 AM
Unposting Date: Ongoing

About Standard Chartered
We're an international bank, nimble enough to act, big enough for impact. For more than 160 years, we've worked to make a positive difference for our clients, communities, and each other. We question the status quo, love a challenge and enjoy finding new opportunities to grow and do better than before. If you're looking for a career with purpose and you want to work for a bank making a difference, we want to hear from you. You can count on us to celebrate your unique talents. And we can't wait to see the talents you can bring us.

Our purpose, to , together with our brand promise, to be are achieved by how we each live our . When you work with us, you'll see how we value difference and advocate inclusion. Together we:",$59K - $95K (Glassdoor Est.),"$74,755",10000+ Employees,Investment & Asset Management,Finance,$5 to $25 million (USD),3.9,79 %,90 %,4.1,3.7,3.7,3.9,3.4,3.6,,,511,https://www.glassdoor.sg/Reviews/Standard-Chartered-Bank-Reviews-E226853.htm,https://www.glassdoor.sg/Benefits/Standard-Chartered-Bank-Benefits-E226853.htm
"Mediacorp Pte Ltd
3.3",Data Scientist (AI),Singapore,Singapore,"Data Scientist (AI)
Description
We are looking for an experienced Data Scientist with solid knowledge and experience on developing AI/ML algorithms & conducting researches, to accelerate incubation and delivery of new AI/ML based media and business capabilities.
You will working with a team to research, experiment, and build AL/ML models & algorithms utilizing various of data sources. You will be one of the problem solvers who use technology to address complex business needs.",$59K - $95K (Glassdoor Est.),"$88,645",1001 to 5000 Employees,Broadcast Media,Media & Communication,$500 million to $1 billion (USD),3.3,59 %,97 %,3.5,3.1,3.5,3.3,3.0,3.0,,,511,https://www.glassdoor.sg/Reviews/Mediacorp-Reviews-E309938.htm,https://www.glassdoor.sg/Benefits/Mediacorp-Benefits-E309938.htm
The Tecsa Group,Retail Analytics Data Scientist,Singapore,Singapore,"This is an exciting opportunity to work with an innovative, fast growing start-up, to build an industry leading customer analytics platform for some of the most established retail brands in the APAC region. The role will leverage the largest source of customer data to support commercial and operational decision-making in many areas including range planning, pricing, promotions and own brand development.
Key responsibilities:
Work as part of the Data Science team to develop the science/models behind the analytics platform using relevant AI and ML techniques to meet evolving client needs.
Establish analytical approaches for performance analysis and customer behaviour reporting to help the business uncover insights and identify opportunities for growth.
Develop statistical models to provide business solutions, e.g. optimised range assortment, pricing and promotions.",$59K - $95K (Glassdoor Est.),"$5,500",,,,,,,,,,,,,,,,511,,
