Company Name,Job Title,Location,Country,Job Description,Salary Estimate,Avg Salary,Size,Industry,Sector,Revenue,Rating,Recommend,CEO,Benefits,Opportunities,Comp Benefits,Culture,Management,WorkLife Balance,Pros,Cons,Num Listings,Reviews URL,Benefits URL
"CalypsoAI
4.3","Director of Professional Services (Federal), AI -Start -Up (East Coast)",Remote,United States,"Please apply directly on our career site: https://calypsoai.applytojob.com/

AI-powered systems are increasingly being used to replace or augment human decision-making across a broad range of industries. These systems already impact many aspects of our lives and will continue to grow in their influence over the next two decades. Therefore, ensuring the reliability, safety, security, fairness, and understandability of these systems is critical. To date, tools to ensure that AI-powered systems meet these standards have lagged behind the tools used to develop them. This has led to two common outcomes: deployment of AI-powered systems without proper verification and validation, or conversely, failure to deploy a system after costly development time and resources due to a lack of trust in the system by stakeholders.
This is where CalypsoAI comes in. We are building a suite of products and tools to facilitate the deployment of trustworthy AI by focusing on rigorous verification and validation testing.

The ideal candidate:
We are looking for a highly skilled individual with experience in managing delivery of complex software and AI project deployments to USG and DoD customers, with a track record of driving tangible value and outcomes for customers. Expertise and experience in application development, AI/ML and data integration are required in addition to domain experience across Federal agencies and DoD ecosystem. The primary measurement of success for this role will be on time delivery of SoWs and OTA contracts as well as installation of product.",$73K - $110K (Glassdoor est.),,1 to 50 Employees,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,4.3,83 %,N/A,,4.4,3.7,4.2,4.4,4.0,,,1420,https://www.glassdoor.com/Reviews/CalypsoAI-Reviews-E3402972.htm,https://www.glassdoor.com/Benefits/CalypsoAI-Benefits-E3402972.htm
"CalypsoAI
4.3","Deployment Engineer (Federal) - Professional Services, AI -Start -Up (East Coast)",Remote,United States,"Please apply directly on our career site: https://calypsoai.applytojob.com/

AI-powered systems are increasingly being used to replace or augment human decision-making across a broad range of industries. These systems already impact many aspects of our lives and will continue to grow in their influence over the next two decades. Therefore, ensuring the reliability, safety, security, fairness, and understandability of these systems is critical. To date, tools to ensure that AI-powered systems meet these standards have lagged behind the tools used to develop them. This has led to two common outcomes: deployment of AI-powered systems without proper verification and validation, or conversely, failure to deploy a system after costly development time and resources due to a lack of trust in the system by stakeholders.
This is where CalypsoAI comes in. We are building a suite of products and tools to facilitate the deployment of trustworthy AI by focusing on rigorous verification and validation testing.
At CalypsoAI we are growing our Professional Services Team and are looking for an ambitious and self-driven Deployment Engineer to join us. As part of the Professional Services team, you will be responsible for deploying and supporting Calypso AI solutions on client infrastructure. The work is technically challenging and highly rewarding. This is an exciting time to join CalypsoAI. Your work will be crucial to the success of our business, and you will have the opportunity to grow your career with us.",$73K - $110K (Glassdoor est.),,1 to 50 Employees,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,4.3,83 %,N/A,,4.4,3.7,4.2,4.4,4.0,,,1420,https://www.glassdoor.com/Reviews/CalypsoAI-Reviews-E3402972.htm,https://www.glassdoor.com/Benefits/CalypsoAI-Benefits-E3402972.htm
"IQVIA
4.0","Senior Statistical Programmer, Home-based - IQVIA Biotech",Remote,United States,"IQVIA Biotech is seeking a Sr. Statistical Programmer with a minimum of 2 years of work experience in SAS programming, preferably in a clinical environment:
BASIC FUNCTIONS:
Maintain a leadership role in the development of departmental standards, manuals and training materials; and in the training/mentoring of junior staff members. Develop internal tools and add-ons to facilitate the processes and work flow for Clinical Reporting, and other departments within Data Operations. Develop and validate SAS programs to perform data presentation and analysis. Provide programming support to project team members and other Statistical Programmers. Perform Statistical Programmer lead responsibilities on multiple projects (number of concurrent projects and study complexity level will vary based on seniority level).
ESSENTIAL JOB FUNCTIONS, DUTIES AND RESPONSIBILITIES:",$73K - $110K (Glassdoor est.),,10000+ Employees,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$10+ billion (USD),4.0,83 %,89 %,3.8,3.9,3.6,4.0,3.6,3.7,,,1420,https://www.glassdoor.com/Reviews/IQVIA-Reviews-E8347.htm,https://www.glassdoor.com/Benefits/IQVIA-Benefits-E8347.htm
"VMware
4.3","Machine Learning Engineer Palo Alto, CA","Palo Alto, CA",United States,"Title: Machine Learning Engineer, OCTO xLabs

Why will you enjoy this new opportunity?

VMware’s xLabs program offers a unique new technology incubation program where small teams work closely to create exciting and disruptive new technologies with broad impact to the company and often moving the state of the art forward in various areas.
This position will be a machine learning engineer responsible for helping build a machine-learning powered analytics platform for modern application security. The successful candidate will have the opportunity to work with other world class innovators and understand the dynamics of building new technology in a ‘startup like’ context within a large and mature company. The project has great visibility across the company and was showcased at VMware Explore and external conferences.


























VMware Company Overview: At VMware, we believe that software has the power to unlock new opportunities for people and our planet. We look beyond the barriers of compromise to engineer new ways to make technologies work together seamlessly. Our cloud, mobility, and security software form a flexible, consistent digital foundation for securely delivering the apps, services and experiences that are transforming business innovation around the globe. At the core of what we do are our people who deeply value execution, passion, integrity, customers, and community. Shape what’s possible today at http://careers.vmware.com.

Equal Employment Opportunity Statement: VMware is an Equal Opportunity Employer and Prohibits Discrimination and Harassment of Any Kind: VMware is committed to the principle of equal employment opportunity for all employees and to providing employees with a work environment free of discrimination and harassment. All employment decisions at VMware are based on business needs, job requirements and individual qualifications, without regard to race, color, religion or belief, national, social or ethnic origin, sex (including pregnancy), age, physical, mental or sensory disability, HIV Status, sexual orientation, gender identity and/or expression, marital, civil union or domestic partnership status, past or present military service, family medical history or genetic information, family or parental status, or any other status protected by the laws or regulations in the locations where we operate. VMware will not tolerate discrimination or harassment based on any of these characteristics. VMware encourages applicants of all ages. Vmware will provide reasonable accommodation to employees who have protected disabilities consistent with local law.",$73K - $110K (Glassdoor est.),"$153,600",10000+ Employees,Enterprise Software & Network Solutions,Information Technology,$5 to $10 billion (USD),4.3,85 %,78 %,4.5,4.1,4.3,4.4,3.8,4.2,,,1420,https://www.glassdoor.com/Reviews/VMware-Reviews-E12830.htm,https://www.glassdoor.com/Benefits/VMware-Benefits-E12830.htm
"Rain
3.6",Operations Analyst-Conversational AI,"New York, NY",United States,"Remote within the United States
About the Role:
Are you ready to launch your career with strong mentorship, executive visibility, and ample opportunities to learn and grow while making your mark on an innovative and exciting product? Are you a high-energy, strategic, and fast-paced worker dedicated to problem-solving and enhancing productivity? If so...we can’t wait to meet you!
The product organization at RAIN is looking for a versatile Operations Analyst to join a small and mighty team focused on building a multi-modal voice-first solution for the deskless workforce. You will work directly with the Vice President of Product to support the product, engineering, design, and go-to-market teams.
The ideal candidate will be results-oriented – you apply a sense of urgency to your work and demonstrate hunger and ability to deliver impact. You are a natural hustler with a positive ""can-do"" attitude. This is a dynamic role that offers the chance to learn at an accelerated pace and have involvement in shaping the future of our products. You will handle all operational and administrative assistance needed to support the team and assist with project/product planning and execution throughout the Product Life Cycle.",$73K - $110K (Glassdoor est.),"$59,119",1 to 50 Employees,Advertising & Public Relations,Media & Communication,Unknown / Non-Applicable,3.6,59 %,44 %,3.6,3.6,3.4,3.5,3.1,3.3,,,1420,https://www.glassdoor.com/Reviews/Rain-Reviews-E118282.htm,https://www.glassdoor.com/Benefits/Rain-Benefits-E118282.htm
Centrifuge LLC,Senior Machine Learning,Remote,United States,"Senior Machine Learning Engineer
Work Status:  US citizens only due to federal government requirements.
Responsibilities:
Our team is seeking a Senior Machine Learning Engineer working with the US Federal Government. The role will involve the building of neural networks using big data systems, mentoring junior to mid-level data scientists in creating optimal model pipelines, and other data science-related tasks
Requirements:
· 7+ Years real world data science AI/ML model development and deployment experience",$73K - $110K (Glassdoor est.),"$153,568",,,,,,,,,,,,,,,,1420,,
"Cash App
4.5","Staff Data Scientist, Financial Crimes Technology","San Francisco, CA",United States,"Company Description

It all started with an idea at Block in 2013. Initially built to take the pain out of peer-to-peer payments, Cash App has gone from a simple product with a single purpose to a dynamic app, bringing a better way to send, spend, invest, borrow and save to our millions of monthly active users. With a mission to redefine the world's relationship with money by making it more relatable, instantly available and universally accessible, at Cash App you'll have the opportunity to make a real-world impact with your career.

Today, Cash App has thousands of employees around the world with a culture geared toward creativity, collaboration and impact. We’ve been a distributed team since day one, and continue to value working across time zones and continents both remotely and in our Cash App offices.

Our offices are great, but many of our roles can be done remotely from the countries where Block operates. We tailor our experience to champion our employees’ creativity and productivity wherever they are.

Check out our locations, benefits and more at cash.app/careers.",$73K - $110K (Glassdoor est.),"$143,970",1001 to 5000 Employees,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,4.5,98 %,99 %,4.0,4.5,4.3,4.6,4.1,4.3,,,1420,https://www.glassdoor.com/Reviews/Cash-App-Reviews-E4264347.htm,https://www.glassdoor.com/Benefits/Cash-App-Benefits-E4264347.htm
"Fors Marsh
4.1",Data Scientist – Time Series,Remote,United States,"At Fors Marsh Group (FMG), we combine the power of science and strategy to improve people's lives. Each day, we work with institutions and organizations that seek to disrupt markets, understand and influence behavior, drive action on a national scale, and create positive impact. Our approach extends far beyond our client portfolio—as a certified B Corporation and a 2020 Greenbook Top 50 Market Research Company, we make a difference in our community through corporate-sponsored employee volunteer programs and pro bono partnerships with values-aligned nonprofits. Most importantly, as a 2019 - 2022 Top Workplace, we are committed to putting people first and foster a culture that reflects that commitment. We are proud to be an equal opportunity employer, and we celebrate diversity and inclusivity as the foundation of a healthy, successful, and innovative work environment. Join us, and together we can work to ensure a better tomorrow.
FMG is implementing and evaluating a federally funded COVID-19 public education campaign. This position will help evaluate the campaign implementation and measure the effectiveness of media dose.
FMG seeks a highly experienced data or social scientist with expertise using Stata and/or R and experience in advanced time series analysis to conduct analyses of the effect of campaign dose on a variety of outcomes over time. This person will analyze the relationship between media campaign dose and campaign-relevant behavior.",$73K - $110K (Glassdoor est.),"$90,500",201 to 500 Employees,Business Consulting,Management & Consulting,$25 to $100 million (USD),4.1,86 %,100 %,4.7,3.4,3.5,4.4,4.0,4.0,,,1420,https://www.glassdoor.com/Reviews/Fors-Marsh-Group-Reviews-E271617.htm,https://www.glassdoor.com/Benefits/Fors-Marsh-Group-Benefits-E271617.htm
"Johnson Controls
3.6",Sr. Cloud Platform Data Analyst (remote),"Boca Raton, FL",United States,"Job Details
At Johnson Controls, we’re shaping the future to create a world that’s safe, comfortable and sustainable. Our global team creates innovative, integrated solutions to make cities more connected, buildings more intelligent and vehicles more efficient. We are passionate about improving the way the world lives, works and plays. The future requires bold ideas, an entrepreneurial mind-set and collaboration across boundaries. You need a career focused on tomorrow. Tomorrow needs you.

This is a virtual/remote position considering candidates who reside within the United States, ideally located in the Eastern or Central time zones.
What you will do",$73K - $110K (Glassdoor est.),,10000+ Employees,Machinery Manufacturing,Manufacturing,$10+ billion (USD),3.6,68 %,75 %,3.7,3.4,3.5,3.5,3.1,3.4,,,1420,https://www.glassdoor.com/Reviews/Johnson-Controls-Reviews-E365.htm,https://www.glassdoor.com/Benefits/Johnson-Controls-Benefits-E365.htm
"Logicalis GmbH
3.8",Senior Data Analyst,Remote,United States,"Job Snapshot
Employee Type:
Full-Time
Location:
Work From Home
Job Type:
Other
Experience:
Not Specified",$73K - $110K (Glassdoor est.),,1001 to 5000 Employees,Information Technology Support Services,Information Technology,$1 to $5 billion (USD),3.8,75 %,86 %,4.1,3.6,3.6,3.9,3.4,4.0,,,1420,https://www.glassdoor.com/Reviews/Logicalis-Reviews-E30518.htm,https://www.glassdoor.com/Benefits/Logicalis-Benefits-E30518.htm
"Veeam Software
4.2",Talent Acquisition Data Scientist,"Olympia, WA",United States,"Responsibilities
Veeam is looking for a Data Scientist/Analyst to join our Talent Acquisition Analytics Team. This individual will be responsible for structuring the research question, determining the best analytical approach, conducting analyses, identifying business-relevant insights, and creating a compelling story to be communicated to key stakeholders and talent executive leadership.
By collecting and correlating talent and performance data from multiple sources, this individual will design and produce impactful reports that show key performance indicators, identify areas of improvement into current operations, and display root cause analysis of problems. This position will be responsible for taking information from multiple sources and designing a centralized repository to allow the team to leverage different visualization tools to serve reports to our partners.
The primary focus of the Talent Acquisition Analytics Team is to deliver workforce reporting and analytic solutions through advanced consultation in addition to ensuring strong data. The Data Scientist/Analyst will be accountable for engagement, adoption, satisfaction and delivery of the reporting and analytics products andamp; services for their client group, while ensuring rigorous governance around HR data.",$73K - $110K (Glassdoor est.),"$91,696",1001 to 5000 Employees,Enterprise Software & Network Solutions,Information Technology,$1 to $5 billion (USD),4.2,83 %,100 %,4.0,4.2,3.9,4.1,3.7,4.2,,,1420,https://www.glassdoor.com/Reviews/Veeam-Software-Reviews-E475075.htm,https://www.glassdoor.com/Benefits/Veeam-Software-Benefits-E475075.htm
