Company Name,Job Title,Location,Country,Job Description,Salary Estimate,Avg Salary,Size,Industry,Sector,Revenue,Rating,Recommend,CEO,Benefits,Opportunities,Comp Benefits,Culture,Management,WorkLife Balance,Pros,Cons,Num Listings,Reviews URL,Benefits URL
"IQbusiness South Africa
3.4",Data Scientist (Intermediate),Cape Town,south-africa,"IQbusiness is a leading independent management consulting firm.
We are currently seeking to appoint experienced Data Scientists who are based in Cape Town, Bellville or surrounds to provide statistical analysis, forecasting, predictive modelling, simulation and optimisation to discover trends, opportunities and threats and communicate findings to business users in order to answer business questions.

KEY OUTCOMES
o Provide business insights through statistical analysis, forecasting, predictive modelling, simulation and optimisation. to Identify, explore, examine, integrate and scrub data from multiple disparate data sources required to answer complex business questions.
o Design advanced analytics (quantitative) models that will answer key business questions or discover opportunities for improvement, increased revenue or reduced costs.",ZAR 32K (Employer est.),,501 to 1000 Employees,Management & Consulting,Unknown / Non-Applicable,,3.3,71 %,N/A,3.0,3.2,2.7,3.5,2.9,3.4,,,145,https://www.glassdoor.com/Reviews/IQbusiness-Reviews-E229457.htm,https://www.glassdoor.com/Benefits/IQbusiness-Benefits-E229457.htm
"Telesure Investment Holdings
3.9",Data Scientist,Gauteng,south-africa,"Job Purpose
Collect, analyze, report, and interpret data for use in the development of business strategies, extract quantifiable insights from past trends and current conditions to increase TIH's profitability and improves relationship's with clients and stakeholders. Build and maintain predictive and machine learning models with guidance from managers.
Responsibilities
Advanced and Predictive Analytics
Employ machine learning techniques and build predictive, descriptive, and behavioral models to help achieve various business performance indicators and to help identify business opportunities, linking insights to actionable recommendations. Receive manager sign-off for the machine learning analytics.",ZAR 32K (Employer est.),,1001 to 5000 Employees,Insurance,Unknown / Non-Applicable,,3.9,87 %,97 %,,3.8,3.6,3.9,3.5,3.4,,,145,https://www.glassdoor.com/Reviews/Telesure-Investment-Holdings-Reviews-E581064.htm,
"Games Global
3.0",Senior Data Scientist,Durban,south-africa,"We are looking for a Senior Data Scientist who is passionate about automation, creating reports as well as alerts for our Monitoring Solutions team within our Game Intelligence department. This is a highly multi-skilled team who is passionate about data and adding value to the wider business. If you are looking for your next challenge and enjoy big data then this could be the role for you!

Responsibilities

Gather Data and Build Datasets
work with various sources to create an accurate dataset fit to answer relevant questions
ensure integrity, consistency and understanding of underlying data",ZAR 32K (Employer est.),,Unknown,,,,3.0,100 %,N/A,,1.0,4.0,1.0,3.0,5.0,,,145,https://www.glassdoor.com/Reviews/Games-Global-Reviews-E7347736.htm,
"The Aurum Institute
4.3",Scientist,Tembisa,south-africa,"Position Summary
We are seeking a qualified candidate to lead HIV B-cell responses clinical evaluation and SARS-Cov-2 antibody discovery projects. This candidate will work in collaboration with global partners in South Africa, Kenya, India and the US to establish advanced high-throughput B-cell responses assays and platforms to conduct immunology secondary and exploratory end-point analyses for experimental medicine trials as well as high-throughput monoclonal antibody discovery pipeline to address the global health challenge of SARS-CoV-2 variants which are anticipated to have pandemic potential. This position involves cutting edge technologies, antibody functional characterization, assay development, qualification and validation, B-cell repertoire analysis, and fundamental immunology studies. The incumbent must work effectively in a dynamic, highly collaborative clinical research environment. In addition to planning and conducting research, the incumbent will direct and manage 2-3 research assistants, provide scientific insight and guidance for other members of the larger consortium, regularly report scientific progress to partners and funders.",ZAR 32K (Employer est.),,501 to 1000 Employees,Nonprofit & NGO,Unknown / Non-Applicable,,4.3,90 %,N/A,,3.6,3.6,4.4,3.5,3.8,,,145,https://www.glassdoor.com/Reviews/Aurum-Institute-Reviews-E571679.htm,
Heitha Staffing Group,Data Scientist,Midrand,south-africa,"Purpose
Wrangle data, analyse data, develop machine learning models and develop data driven solutions to key stakeholders of business areas. May lead small teams. Advanced competency level demonstrated.
Minimum requirements
Degree or relevant qualification with quantitative subjects or relevant professional certification.
Honors Degree in Data Science, AI or Computer Science, Econometrics or Engineering, Statistics, Actuarial Science or similar professional certification.
5 years’ experience in data science or analytics or academic or financial role.
Knowledge of banking and working domain specific knowledge (e.g. credit, collections, HC or sales) for which problem is being solved.",ZAR 32K (Employer est.),,,,,,,,,,,,,,,,,145,,
"Roche
4.3",Biostatistician,South Africa,south-africa,"The Position
Impact Healthcare

Join us as a Biostatistician (2 year contract position) at Roche Diagnostics Cape Town and apply your passion for informatics and data analytics to solutions that are enabling the actualisation of personalised medicine and precision healthcare. The position is within Clinical Biostatistics, which is part of the Computational Science and Informatics (CSI) functional area. Our department supports the technical development of new medical tests and their evaluation in submission studies. We strive for providing doctors and patients with the best support available for diagnosis and treatment of diseases with an urgent, but yet unmet medical need. Your functional leadership will be in Penzberg, Germany but you will join and interact with local CSI colleagues in the Bioinformatics team. You will benefit from broad exposure to the global CSI organisation’s diverse activities.",ZAR 32K (Employer est.),,5001 to 10000 Employees,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$10+ billion (USD),4.3,88 %,96 %,4.5,3.9,4.1,4.2,3.7,4.1,,,145,https://www.glassdoor.com/Reviews/Roche-Reviews-E3480.htm,https://www.glassdoor.com/Benefits/Roche-Benefits-E3480.htm
"AECOM
3.8",Environmental Scientist II,Gauteng,south-africa,"+ Assist in the compilation of South African-based Basic Assessments, Scoping and Environmental Reporting Processes, Environmental Management Programmes and Social Assessments.

+ Assist in the compilation of Environmental and Social Impact Assessments in compliance with international standards and guidelines (e.g. IFC Performance Standards / World Bank Guidelines);

+ Assist in the compilation of Environmental Compliance and Regulatory Due Diligence Studies.

+ Conduct field investigations to quantify, analyse, evaluate and verify environmental data and aspects.

+ Conduct site audits to verify environmental compliance of construction activities.

+ Compilation of technical and scientific environmental management-related reports.

+ Work effectively within the Middle East and African environmental management team.

+ Effectively illustrate the ability to balance and meet multiple deadlines; and

+ Support the environmental management business to execute its strategy in Africa.

Minimum Requirements

+ At least a BSc (Hons) Degree in Environmental Management/Environmental Science/Earth Science or Suitable Equivalent.

+ Registration with SACNASP or EAPASA or Equivalent is required or proof of submission for registration.

Preferred Qualifications

+ Minimum of 5 years’ experience within the environmental consulting or environmental management field.

+ Excellent knowledge of Environmental legislation.

+ Excellent knowledge of Environmental International Standards and Guidelines.

+ Proven experience in compliance auditing.

+ Proven experience in at least one key sector (i.e. power, oil and gas, and large infrastructure).

+ Proven experience in conducting Environmental Due Diligence Assessments would be an advantage.

Specific Skills Required

+ Must be proficient in MS Office application software.

+ Must have valid code 8 driver’s license.

What We Offer

We will give you the flexibility you need to do your best work with hybrid work options. Whether you’re working from an AECOM office, remote location or at a client site, you will be working in a dynamic environment where your integrity, entrepreneurial spirit and pioneering mindset are championed. You will help us foster a culture of equity, diversity and inclusion – a safe and respectful workplace, where we invite everyone to bring their whole selves to work using their unique talents, backgrounds and expertise to create transformational outcomes for our clients. We will encourage you to grow and develop your career with us through our technical and professional development programs and diverse career opportunities. We believe in leadership at all levels. No matter where you sit in the organization you can make a lasting impact on the projects you work on, the teams and committees you join and our business. We offer competitive pay and benefits, well-being programs to support you and your family, and the development resources you need to advance your career. When you join us, you will connect and collaborate with a global network of experts – planners, designers, engineers, scientists, consultants, program and construction managers – leading the change toward a more sustainable and equitable future. Join us and let’s get started. As an Equal Opportunity Employer, we believe in each person’s potential, and we’ll help you reach yours.",ZAR 32K (Employer est.),,10000+ Employees,Architectural & Engineering Services,"Construction, Repair & Maintenance Services",$10+ billion (USD),3.8,74 %,83 %,3.3,3.7,3.4,3.6,3.3,3.5,,,145,https://www.glassdoor.com/Reviews/AECOM-Reviews-E5632.htm,https://www.glassdoor.com/Benefits/AECOM-Benefits-E5632.htm
"Praekelt.Org
3.0",Data Scientist,Cape Town,south-africa,"Founded in South Africa in 2007, Praekelt.org harnesses the power of mobile communication between patients, health workers and the health system to ensure that:
patients are informed and empowered,
health workers are supported and valued,
and health system officials have the information they need to make informed and effective decisions to improve service delivery and quality.

We’re looking for a Data Scientist to join our team. Someone who blends math, algorithms, and an understanding of human behaviour with the ability to hack together systems to get answers to interesting human questions.",ZAR 32K (Employer est.),,51 to 200 Employees,,,,3.0,65 %,N/A,,2.6,3.2,3.0,2.7,3.4,,,145,https://www.glassdoor.com/Reviews/Praekelt-Foundation-Reviews-E1685404.htm,
"BET Software
2.3",Data Scientist,Umhlanga,south-africa,"We Want You:
Are you a Data Einstein? Do you enjoy working in a fast-paced environment with authentic and like-minded individuals? We are looking for an analytical expert to join our fast-growing Team, to use their acquired knowledge and skills in combining both statistics and analytics in order, to provide informed solutions for the business. Data Scientists, this is your time to shine!

You will be responsible for building, optimising and implementing innovative, quantitative analytical methodologies and contribute to innovation by finding faster and more accurate ways of working.

You Bring:",ZAR 32K (Employer est.),,201 to 500 Employees,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,2.3,26 %,N/A,,2.4,2.1,2.2,2.0,2.0,,,145,https://www.glassdoor.com/Reviews/BET-Software-Reviews-E4670340.htm,
"Blue Label Telecoms
3.6",Junior Data Scientist: BluNova x2,Sandton,south-africa,"About Company
BluNova is a subsidiary of Blue Label Telecoms responsible for drawing value from its large heterogeneous corpus of data originating from multiple companies within the Blue Label group. With this data, we identify opportunities in the market and develop sustainable solutions to exploit these opportunities. We leverage scalable cloud technologies to deploy our solutions, with a strong emphasis on automation. Most of our data analysis is performed in a distributed spark environment, where we have leg room to spin up large clusters exceeding thousands of cores and terabytes of RAM when needed.
Job Purpose
Responsible for discovering insights from massive amounts of structured and unstructured data to help shape or meet specific business needs and goals.",ZAR 32K (Employer est.),,1001 to 5000 Employees,,,,3.9,100 %,N/A,,3.6,3.4,3.6,3.5,3.1,,,145,https://www.glassdoor.com/Reviews/Blue-Label-Telecoms-Reviews-E1472628.htm,
Talent by demand,Statistical Data Scientist (EE candidate),Centurion,south-africa,"Role Purpose
To be involved in all analytics related aspects of the management of a short-term insurer; including performance remuneration, product development, experience monitoring, process optimization, and other ad-hoc projects. This is a broad technical role that will require a passion for data science.
The role will require accountability for key BAU processes but will be more focused on ad-hoc projects involving a range of key areas and processes of a short-term insurer. This role is ideal for a candidate with exceptional analytical and data science skills looking for an opportunity to explore the application of and grow their skills in
the insurance sector.
Key Duties and Responsibilities:
Data collection, verification and management
Extract insights and recommend appropriate actions through statistical modelling and data analysis
Design and build analytical solutions to meet business needs
Reporting on any analysis, modelling or solutions developed
Remuneration modelling management

A quick learner
Independent self-starter
Energetic and strong sense of urgency
Self-disciplined and self-motivated
Enthusiastic and passionate attitude to the job and company
Effective communication skills (written and verbal)
Exceptional analytical and technical skills with an interest in machine learning.
Ability to work well in a team and independently.
Financial and Business acumen
Problem solving skills
Integrity and honesty
Passionate about data
Experience & Educational Requirements:
Degree in Actuarial Science, Statistics, Business Sciences, Business Mathematics. Other degrees or postgraduate qualifications with a statistical/modelling aspect and/or experience will be considered.
*Actuarial candidates need to have passed all CT’s and CA1.",ZAR 32K (Employer est.),,,,,,,,,,,,,,,,,145,,
"BDO South Africa
3.8",2023 Junior Data Scientist,Johannesburg,south-africa,"At BDO, we believe in investing in our people to help them grow, both professionally and personally. The foundation of our business is strong relationship, with colleagues, clients and other stakeholders and we work hard every day to make this a reality. Our commitment is to create unlimited growth by giving our people continuous opportunities and our client's unparalleled support.

BDO’s global organisation extends across 167 countries and territories, with 88,120 people working out of 1,617 offices – and we’re all working towards one goal: to provide our clients with exceptional service. Our firms across the organisation cooperate closely and comply with consistent operating principles and quality standards.

BDO has a vacancy for a Junior Data Scientist in the Financial Services unit in our Johannesburg and Cape Town offices commencing in January 2023.

The Junior Data Scientist will be joining an exciting Financial Services division within BDO and should ideally be statistically and quantitatively inclined, whilst being able to adapt to the different business environments our clients operate in. Relevant knowledge/experience with Python and/or R, statistical models, SQL and data visualization will significantly advance your application. You must be a team player, must be able to learn complex topics quickly and must have a collaborative and technology development mindset. Essentially, you are a problem solver at heart.",ZAR 32K (Employer est.),,1001 to 5000 Employees,Accounting & Tax,Financial Services,$1 to $5 billion (USD),3.7,66 %,85 %,3.9,3.9,3.4,3.7,3.5,3.1,,,145,https://www.glassdoor.com/Reviews/BDO-USA-Reviews-E346477.htm,https://www.glassdoor.com/Benefits/BDO-USA-Benefits-E346477.htm
"Dis-Chem Pharmacies Limited
3.3",Junior Data Scientist - Midrand,Midrand,south-africa,"Dis-Chem Pharmacies has an opportunity available for Junior Data Scientist at our Head Office in Midrand. Support the design and delivery of data analytics / engineering & data science solutions to support the distribution operations in delivering key business objectives.

Minimum Requirements:
Essential:
Grade 12 / Matric
Degree in Data Science or related
3 - 4 years’ experience in Supply Chain or as a Data Engineer/Analyst",ZAR 32K (Employer est.),,1001 to 5000 Employees,Retail & Wholesale,Unknown / Non-Applicable,,3.2,60 %,N/A,1.0,2.6,3.2,3.1,2.7,2.5,,,145,https://www.glassdoor.com/Reviews/Dis-Chem-Pharmacies-Reviews-E595604.htm,https://www.glassdoor.com/Benefits/Dis-Chem-Pharmacies-Benefits-E595604.htm
"BASHR Consulting
5.0",Data Engineer,Johannesburg,south-africa,"Exciting news! A Global Tech company is seeking for a Senior Data Scientist who has great expertise in data-driven technologies has diverse background and is keen to work in fast paced environment. Apply now!
You will be responsible for creating robust and scalable computing environments which bring data-driven technologies to the organisation users. You will also be required to build more effective data architectures, incorporate new technologies and expand the computing power.
Requirements:
· Relevant Tertiary Qualification
· Experience in Python and some variety of SQL
· 8 years’ experience in designing and setting up large data systems, with an ability to assess the trade-offs in architectural decisions",ZAR 32K (Employer est.),,Unknown,,,,5.0,100 %,N/A,,5.0,5.0,5.0,5.0,5.0,,,145,https://www.glassdoor.com/Reviews/BASHR-Consulting-Reviews-E3053630.htm,
"The Foschini Group
3.7",Data Scientist,Parow,south-africa,"Job ID: 13578
Position Type: Full-Time
Job Function: Financial Services / Analytics
Workplace Type:
Division: Head Office
Province: Western Cape
Location: Cape Town North
Suburb: Parow (Parow)

Position Description:",ZAR 20K - ZAR 50K (Employer est.),,5001 to 10000 Employees,"Department, Clothing & Shoe Stores",Retail & Wholesale,$1 to $5 billion (USD),3.7,74 %,89 %,4.0,3.4,3.1,3.5,3.1,3.0,,,145,https://www.glassdoor.com/Reviews/The-Foschini-Group-Reviews-E40154.htm,https://www.glassdoor.com/Benefits/The-Foschini-Group-Benefits-E40154.htm
"GP Consult
5.0",Data Scientist,Durban,south-africa,"KwaZulu Natal, Durban
Monthly Cost To Company (Market related, Negotiable)
Quantitative Analyst / Data Scientist - La Lucia / Durban
Key Purpose
To develop, manage and monitor advanced and relevant predictive models, to provide advanced analytical support to business units, to critically analyze and advise the business on data driven value adds, and create and maintain accurate data, dashboards, and management reports.

Key Outcomes
Model Development
Development of new predictive models in line with business requirements.
Successful deployment of predictive models.",ZAR 20K - ZAR 50K (Employer est.),,1 to 50 Employees,Management & Consulting,Less than $1 million (USD),,5.0,100 %,N/A,,4.0,4.0,5.0,4.0,4.0,,,145,,
