Company Name,Job Title,Location,Country,Job Description,Salary Estimate,Avg Salary,Size,Industry,Sector,Revenue,Rating,Recommend,CEO,Benefits,Opportunities,Comp Benefits,Culture,Management,WorkLife Balance,Pros,Cons,Num Listings,Reviews URL,Benefits URL
"Worley
3.6",Commissioning Engineer,Abeokuta,nigeria,"Company : Worley
Primary Location
: QAT-DW-Doha
Job
: Commissioning Specialists
Schedule
: Full-time",,,10000+ Employees,Energy & Utilities,"Energy, Mining & Utilities",$5 to $10 billion (USD),3.6,72 %,82 %,3.5,3.3,3.2,3.5,3.1,3.5,,,86,https://www.glassdoor.com/Reviews/Worley-Reviews-E35193.htm,https://www.glassdoor.com/Benefits/Worley-Benefits-E35193.htm
"Worley
3.6",Senior Safety & Risk Engineer,Abeokuta,nigeria,"Company : Worley
Primary Location
: QAT-DW-Doha
Job
: Safety and Risk
Schedule
: Full-time",,,10000+ Employees,Energy & Utilities,"Energy, Mining & Utilities",$5 to $10 billion (USD),3.6,72 %,82 %,3.5,3.3,3.2,3.5,3.1,3.5,,,86,https://www.glassdoor.com/Reviews/Worley-Reviews-E35193.htm,https://www.glassdoor.com/Benefits/Worley-Benefits-E35193.htm
"Shara Inc
5.0",Senior Data Engineer,Lagos,nigeria,"Job Title: Senior Data Engineer
Location: Ideally based in one of Shara's hubs in Washington DC, Nairobi, Lagos, or Abuja.
Travel: occasional trips (2-4x per year) to Washington DC, Nairobi or Lagos

At Shara, we’re building for a future where African banking is free, frictionless, and driven by user experience. Where banks are an enabler of the economy, not a tax on it. Where bankers no longer get away with mopping up deposits of the masses, to lend to the few. We believe this future of banking is inevitable, and we want to be the first to build it.

We’re an all-in team of founder-quality people across Kenya, Nigeria, and the US, looking for peers to join us. We care about results, not hours logged. If you’re more comfortable in a Nairobi market or Lagos bus stop than a big corporate office and want to work with switched-on product, engineering, and finance teams building for millions of underserved African SMEs and consumers, we’d love to chat with you. If you’re a no-drama, roll up your sleeves, hop on a flight tomorrow, customer-driven person who can build from day one, we can’t wait for you to join us.",,,1 to 50 Employees,,,,5.0,100 %,N/A,,5.0,5.0,4.0,5.0,3.0,,,86,,
"GreenMouse Technologies
3.7",Full Stack Web Application Developer,Lagos,nigeria,"Full Stack Web Application Developer
GreenMouse Technologies
Software & Data
Lagos Full Time
IT & Telecoms NGN 150,000 - 250,000
New Featured
1 week ago
Job Summary",,,1 to 50 Employees,Management & Consulting,Less than $1 million (USD),,3.7,N/A,N/A,,,,,,,,,86,https://www.glassdoor.com/Reviews/GreenMouse-Recycling-Reviews-E768918.htm,
"Worley
3.6",Lead Safety & Risk Engineer (Future projects),Abeokuta,nigeria,"Company : Worley
Primary Location
: QAT-DW-Doha
Job
: Electrical
Schedule
: Full-time",,,10000+ Employees,Energy & Utilities,"Energy, Mining & Utilities",$5 to $10 billion (USD),3.6,72 %,82 %,3.5,3.3,3.2,3.5,3.1,3.5,,,86,https://www.glassdoor.com/Reviews/Worley-Reviews-E35193.htm,https://www.glassdoor.com/Benefits/Worley-Benefits-E35193.htm
"Worley
3.6",Senior Electrical Engineer,Abeokuta,nigeria,"Company : Worley
Primary Location
: QAT-DW-Doha
Job
: Electrical
Schedule
: Full-time",,,10000+ Employees,Energy & Utilities,"Energy, Mining & Utilities",$5 to $10 billion (USD),3.6,72 %,82 %,3.5,3.3,3.2,3.5,3.1,3.5,,,86,https://www.glassdoor.com/Reviews/Worley-Reviews-E35193.htm,https://www.glassdoor.com/Benefits/Worley-Benefits-E35193.htm
"Worley
3.6",Lead Piping Engineer (Future Projects),Abeokuta,nigeria,"Company : Worley
Primary Location
: QAT-DW-Doha
Job
: Piping
Schedule
: Full-time",,,10000+ Employees,Energy & Utilities,"Energy, Mining & Utilities",$5 to $10 billion (USD),3.6,72 %,82 %,3.5,3.3,3.2,3.5,3.1,3.5,,,86,https://www.glassdoor.com/Reviews/Worley-Reviews-E35193.htm,https://www.glassdoor.com/Benefits/Worley-Benefits-E35193.htm
"Worley
3.6",Senior Project Control Specialist,Abeokuta,nigeria,"Company : Worley
Primary Location
: QAT-DW-Doha
Job
: Project Controls
Schedule
: Full-time",,,10000+ Employees,Energy & Utilities,"Energy, Mining & Utilities",$5 to $10 billion (USD),3.6,72 %,82 %,3.5,3.3,3.2,3.5,3.1,3.5,,,86,https://www.glassdoor.com/Reviews/Worley-Reviews-E35193.htm,https://www.glassdoor.com/Benefits/Worley-Benefits-E35193.htm
"Worley
3.6",Lead Instrumentation Engineer (Future projects),Abeokuta,nigeria,"Company : Worley
Primary Location
: QAT-DW-Doha
Job
: Instrumentation and Controls
Schedule
: Full-time",,,10000+ Employees,Energy & Utilities,"Energy, Mining & Utilities",$5 to $10 billion (USD),3.6,72 %,82 %,3.5,3.3,3.2,3.5,3.1,3.5,,,86,https://www.glassdoor.com/Reviews/Worley-Reviews-E35193.htm,https://www.glassdoor.com/Benefits/Worley-Benefits-E35193.htm
"Worley
3.6",Lead Electrical Engineer (Future projects),Abeokuta,nigeria,"Company : Worley
Primary Location
: QAT-DW-Doha
Job
: Electrical
Schedule
: Full-time",,,10000+ Employees,Energy & Utilities,"Energy, Mining & Utilities",$5 to $10 billion (USD),3.6,72 %,82 %,3.5,3.3,3.2,3.5,3.1,3.5,,,86,https://www.glassdoor.com/Reviews/Worley-Reviews-E35193.htm,https://www.glassdoor.com/Benefits/Worley-Benefits-E35193.htm
"Tek Experts
3.0",Data Scientist,Lagos,nigeria,"Overview:
Tek Experts is looking for a Data Scientist who will be a key player in our Product Development Outsourcing business. Our data scientists love to learn and have a passion for technology. They’re known for their expertise in solving the most complex tech challenges while having fun and being part of a dynamic and collaborative team.
In this role, you’ll join a team creating the financial services and banking industry of tomorrow, helping an innovative fintech company that is committed to transforming the retail space in Africa. Based at our clients’ location on Victoria Island, you’ll build next-generation analytics engines and services.

A career in tech. Work with the biggest and best names in technology.

For more than a decade, we’ve been growing, learning, and helping talented people like you advance their technology careers. At Tek Experts, you’ll build your expertise while your achievements are elevated and celebrated.
We’ll be with you from the start with the training and tools to ensure you succeed. Plus, you’ll get ongoing learning and development opportunities, and thrive as part of our supportive work culture.
Being a part of Tek Experts means you can develop your career across multiple clients and technologies and be at the leading edge of development now, and in the future.
We know diverse teams make the strongest teams. Our team members come from all cultures, perspectives, and experiences. Sound like you? Keep reading to see the details of the role and take the next step in your career by applying today.



We’re seeking a diligent data scientist to design, prototype, and build next-generation analytics engines and services. You’ll communicate complex data-related requirements and be involved in building new, bespoke advanced analytics tools.
Responsibilities:
Qualifications:",,,5001 to 10000 Employees,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,3.0,49 %,55 %,3.3,3.4,2.3,3.1,2.5,2.6,,,86,https://www.glassdoor.com/Reviews/Tek-Experts-Reviews-E985594.htm,https://www.glassdoor.com/Benefits/Tek-Experts-Benefits-E985594.htm
"Worley
3.6",Senior Instrumentation Designer,Abeokuta,nigeria,"Company : Worley
Primary Location
: QAT-DW-Doha
Job
: Instrumentation and Controls
Schedule
: Full-time",,,10000+ Employees,Energy & Utilities,"Energy, Mining & Utilities",$5 to $10 billion (USD),3.6,72 %,82 %,3.5,3.3,3.2,3.5,3.1,3.5,,,86,https://www.glassdoor.com/Reviews/Worley-Reviews-E35193.htm,https://www.glassdoor.com/Benefits/Worley-Benefits-E35193.htm
Vantegral Consulting,Financial Analyst,Lagos,nigeria,"URGENT RECRUITMENT!!!!!
Position: Financial Analyst
Location: Lagos
Our client, a leading marketer of refined products in the downstream industry is looking to hire a Financial Analyst with Five (5) years’ experience to analyzes the Company’s financial performance by collecting, monitoring and reporting data.
JOB SUMMARY:
As a Financial Analyst, you’ll be responsible for assisting and preparing timely and accurate financial reports to help drive profitability and results. The successful candidate will be highly responsible for accounting and internal financial support, reporting and analysis on projects/contracts, assist engineers and scientists in making business decisions to improve financial performance.",,,,,,,,,,,,,,,,,,86,,
"Worley
3.6",Senior Wet Utilities Engineer,Abeokuta,nigeria,"Company : Worley
Primary Location
: QAT-DW-Doha
Job
: Civil
Schedule
: Full-time",,,10000+ Employees,Energy & Utilities,"Energy, Mining & Utilities",$5 to $10 billion (USD),3.6,72 %,82 %,3.5,3.3,3.2,3.5,3.1,3.5,,,86,https://www.glassdoor.com/Reviews/Worley-Reviews-E35193.htm,https://www.glassdoor.com/Benefits/Worley-Benefits-E35193.htm
BATELitwin,Instrumentation and Control Engineer,Lagos,nigeria,"Job brief
We are looking for an experienced Instrumentation and Control Engineer to be responsible to develop acquisitions in certain control disciplines such as programmable logic controllers (PLC), distributed control systems (DCS), supervisory control and data acquisition (SCADA) and advanced process control (APC).
Responsibilities
Designing and creating new control systems
Managing various industrial operations
Modifying and maintaining the existing systems",,,Unknown,,,,,,,,,,,,,,,86,,
AppClick Technology,Full Stack Developer,Ibadan,nigeria,"AppClick Technology is recruiting to fill the position of a Full Stack Developer.
Location: Ibadan, Oyo State
Job Type: Full Time (On-Site)
Job Description
The Full-Stack Developer will be responsible for building the front-end
and back-end design of websites and software applications and also help
with structuring the back part of an application, which manages the program
logic and server database interaction.
Duties & Responsibilities",,,,,,,,,,,,,,,,,,86,,
"Worley
3.6",Senior Process Engineer,Abeokuta,nigeria,"Company : Worley
Primary Location
: QAT-DW-Doha
Job
: Process
Schedule
: Full-time",,,10000+ Employees,Energy & Utilities,"Energy, Mining & Utilities",$5 to $10 billion (USD),3.6,72 %,82 %,3.5,3.3,3.2,3.5,3.1,3.5,,,86,https://www.glassdoor.com/Reviews/Worley-Reviews-E35193.htm,https://www.glassdoor.com/Benefits/Worley-Benefits-E35193.htm
"Worley
3.6",Lead Telecom Engineer - Offshore,Abeokuta,nigeria,"Company : Worley
Primary Location
: QAT-DW-Doha
Job
: Telecommunications
Schedule
: Full-time",,,10000+ Employees,Energy & Utilities,"Energy, Mining & Utilities",$5 to $10 billion (USD),3.6,72 %,82 %,3.5,3.3,3.2,3.5,3.1,3.5,,,86,https://www.glassdoor.com/Reviews/Worley-Reviews-E35193.htm,https://www.glassdoor.com/Benefits/Worley-Benefits-E35193.htm
"Worley
3.6",Senior Safety & Risk Engineer,Abeokuta,nigeria,"Company : Worley
Primary Location
: QAT-DW-Doha
Job
: Safety and Risk
Schedule
: Full-time",,,10000+ Employees,Energy & Utilities,"Energy, Mining & Utilities",$5 to $10 billion (USD),3.6,72 %,82 %,3.5,3.3,3.2,3.5,3.1,3.5,,,86,https://www.glassdoor.com/Reviews/Worley-Reviews-E35193.htm,https://www.glassdoor.com/Benefits/Worley-Benefits-E35193.htm
"Worley
3.6",Commissioning Engineer,Abeokuta,nigeria,"Company : Worley
Primary Location
: QAT-DW-Doha
Job
: Commissioning Specialists
Schedule
: Full-time",,,10000+ Employees,Energy & Utilities,"Energy, Mining & Utilities",$5 to $10 billion (USD),3.6,72 %,82 %,3.5,3.3,3.2,3.5,3.1,3.5,,,86,https://www.glassdoor.com/Reviews/Worley-Reviews-E35193.htm,https://www.glassdoor.com/Benefits/Worley-Benefits-E35193.htm
"Worley
3.6",Senior Wet Utilities Engineer,Abeokuta,nigeria,"Company : Worley
Primary Location
: QAT-DW-Doha
Job
: Civil
Schedule
: Full-time",,,10000+ Employees,Energy & Utilities,"Energy, Mining & Utilities",$5 to $10 billion (USD),3.6,72 %,82 %,3.5,3.3,3.2,3.5,3.1,3.5,,,86,https://www.glassdoor.com/Reviews/Worley-Reviews-E35193.htm,https://www.glassdoor.com/Benefits/Worley-Benefits-E35193.htm
"Worley
3.6",Senior Electrical Engineer,Abeokuta,nigeria,"Company : Worley
Primary Location
: QAT-DW-Doha
Job
: Electrical
Schedule
: Full-time",,,10000+ Employees,Energy & Utilities,"Energy, Mining & Utilities",$5 to $10 billion (USD),3.6,72 %,82 %,3.5,3.3,3.2,3.5,3.1,3.5,,,86,https://www.glassdoor.com/Reviews/Worley-Reviews-E35193.htm,https://www.glassdoor.com/Benefits/Worley-Benefits-E35193.htm
"Worley
3.6","Senior Piping Designer, NOC (contract)",Abeokuta,nigeria,"Company : Worley
Primary Location
: QAT-DW-Doha
Job
: Piping
Schedule
: Full-time",,,10000+ Employees,Energy & Utilities,"Energy, Mining & Utilities",$5 to $10 billion (USD),3.6,72 %,82 %,3.5,3.3,3.2,3.5,3.1,3.5,,,86,https://www.glassdoor.com/Reviews/Worley-Reviews-E35193.htm,https://www.glassdoor.com/Benefits/Worley-Benefits-E35193.htm
"Worley
3.6",Process Engineer,Abeokuta,nigeria,"Company : Worley
Primary Location
: QAT-DW-Doha
Job
: Process
Schedule
: Full-time",,,10000+ Employees,Energy & Utilities,"Energy, Mining & Utilities",$5 to $10 billion (USD),3.6,72 %,82 %,3.5,3.3,3.2,3.5,3.1,3.5,,,86,https://www.glassdoor.com/Reviews/Worley-Reviews-E35193.htm,https://www.glassdoor.com/Benefits/Worley-Benefits-E35193.htm
"Canonical - Jobs
3.5","Product Manager - SQL - PostgresQL, MySQL, SQL Server",Lagos,nigeria,"This role is for a product manager experienced in SQL databases, with a passion for quality, enterprise reliability, data stores and analytics, and an understanding of Kubernetes. If you want to revolutionise the world of enterprise data for giant orgs and scientists and startups, this is the team to be on.
Canonical has set out to deliver a comprehensive, multi-cloud approach to data stores and analytics on Kubernetes. We want to unify the experience of operating data stores - from big data to tiny data, NoSQL and SQL, at the cache layer and the working data layer and long term archival - across every cloud and of course on premise. Whether you need a high-availability SQL server, or a dev-and-test NoSQL cluster, or a giant Cassandra, or a laptop Redis, or a corporate data lake, we want you to turn to Canonical first.
This role is about:
shaping SQL database product and managed service offerings from Canonical",,,501 to 1000 Employees,Computer Hardware Development,Information Technology,$25 to $100 million (USD),3.5,62 %,63 %,3.3,3.7,3.6,3.4,3.0,3.6,,,86,https://www.glassdoor.com/Reviews/Canonical-Reviews-E230560.htm,https://www.glassdoor.com/Benefits/Canonical-Benefits-E230560.htm
"Worley
3.6",Chief Electrical Engineer,Abeokuta,nigeria,"Company : Worley
Primary Location
: QAT-DW-Doha
Job
: Electrical
Schedule
: Full-time",,,10000+ Employees,Energy & Utilities,"Energy, Mining & Utilities",$5 to $10 billion (USD),3.6,72 %,82 %,3.5,3.3,3.2,3.5,3.1,3.5,,,86,https://www.glassdoor.com/Reviews/Worley-Reviews-E35193.htm,https://www.glassdoor.com/Benefits/Worley-Benefits-E35193.htm
"Worley
3.6",Principal Project Planner,Abeokuta,nigeria,"Company : Worley
Primary Location
: QAT-DW-Doha
Job
: Planner/Scheduler
Schedule
: Full-time",,,10000+ Employees,Energy & Utilities,"Energy, Mining & Utilities",$5 to $10 billion (USD),3.6,72 %,82 %,3.5,3.3,3.2,3.5,3.1,3.5,,,86,https://www.glassdoor.com/Reviews/Worley-Reviews-E35193.htm,https://www.glassdoor.com/Benefits/Worley-Benefits-E35193.htm
"Jobberman (Third Party Recruitment)
3.9",Data Solution Developer,Lagos,nigeria,"Data Solution Developer
Jobberman (Third Party Recruitment)
Software & Data
Lagos Full Time
Banking, Finance & Insurance NGN Confidential
New Featured
2 weeks ago
Job Summary",,,51 to 200 Employees,Internet & Web Services,Information Technology,Unknown / Non-Applicable,3.8,86 %,N/A,,4.1,3.9,4.1,4.1,4.2,,,86,https://www.glassdoor.com/Reviews/Jobberman-Reviews-E841887.htm,
"Worley
3.6",Chief Piping Engineer,Abeokuta,nigeria,"Company : Worley
Primary Location
: QAT-DW-Doha
Job
: Piping
Schedule
: Full-time",,,10000+ Employees,Energy & Utilities,"Energy, Mining & Utilities",$5 to $10 billion (USD),3.6,72 %,82 %,3.5,3.3,3.2,3.5,3.1,3.5,,,86,https://www.glassdoor.com/Reviews/Worley-Reviews-E35193.htm,https://www.glassdoor.com/Benefits/Worley-Benefits-E35193.htm
"Worley
3.6",Senior Offshore Structural Engineer,Abeokuta,nigeria,"Company : Worley
Primary Location
: QAT-DW-Doha
Job
: Structural
Schedule
: Full-time",,,10000+ Employees,Energy & Utilities,"Energy, Mining & Utilities",$5 to $10 billion (USD),3.6,72 %,82 %,3.5,3.3,3.2,3.5,3.1,3.5,,,86,https://www.glassdoor.com/Reviews/Worley-Reviews-E35193.htm,https://www.glassdoor.com/Benefits/Worley-Benefits-E35193.htm
"Worley
3.6",Senior Civil Structural Engineer,Abeokuta,nigeria,"Company : Worley
Primary Location
: QAT-DW-Doha
Job
: Civil
Schedule
: Full-time",,,10000+ Employees,Energy & Utilities,"Energy, Mining & Utilities",$5 to $10 billion (USD),3.6,72 %,82 %,3.5,3.3,3.2,3.5,3.1,3.5,,,86,https://www.glassdoor.com/Reviews/Worley-Reviews-E35193.htm,https://www.glassdoor.com/Benefits/Worley-Benefits-E35193.htm
Mevron,iOS Developer,Ibadan,nigeria,"We are looking for an iOS Developer who possesses a passion for pushing mobile technologies to the limits and will work with our team of talented engineers to design and build the next generation of our mobile applications.
Whenever you see a map on a Mevron product or search for a place, it is powered by our mobile development team. The team works on the experiences that Mevron products use to convey the physical world in a screenful of pixels. We are responsible for ensuring that we have oriented the riders, drivers, suppliers, and anyone else on the Mevron systems to where they are in the physical world, how to rendezvous with each other, and how to get to their destination.
On the mobile team, we build the user experience for Maps including the selection of pickup and dropoff points, the frameworks that display maps, show markers and icons on a map, and the systems that understand the user location to determine if everything for a pickup or drop off is going well so that we can reassure the users throughout their journey.",,,1 to 50 Employees,,,,,,,,,,,,,,,86,,
"Worley
3.6",Principal Water Engineer (Process),Abeokuta,nigeria,"Company : Worley
Primary Location
: QAT-DW-Doha
Job
: Process
Schedule
: Full-time",,,10000+ Employees,Energy & Utilities,"Energy, Mining & Utilities",$5 to $10 billion (USD),3.6,72 %,82 %,3.5,3.3,3.2,3.5,3.1,3.5,,,86,https://www.glassdoor.com/Reviews/Worley-Reviews-E35193.htm,https://www.glassdoor.com/Benefits/Worley-Benefits-E35193.htm
"Infinion Technologies
3.3","Infinion Technologies Recruitment for Modern Workplace Developer (Full Stack: C#, .Net and React)",Lagos,nigeria,"At Infinion Technologies, we design productivity boosting solutions aimed at delivering business value and making infrastructure and applications available to enterprises. We are a technology and business solutions Company established with the objective of providing world class solutions to Enterprise Businesses. We seek to offer individuals and organizations sublime services to improve operational efficiency. As a certified Microsoft Partner, we never lose sight of the role we play in helping businesses automate their processes and solve their problems in the local and international community.
We are recruiting to fill the position below:
Job Position: Modern Workplace Developer (Full Stack: C#,
.Net and React)
Job Location: Lagos",,,1 to 50 Employees,,,,3.3,67 %,N/A,,3.7,2.8,2.9,2.8,2.7,,,86,https://www.glassdoor.com/Reviews/Infinion-Technologies-Reviews-E4411172.htm,
"Worley
3.6",Lead Civil Structural Engineer,Abeokuta,nigeria,"Company : Worley
Primary Location
: QAT-DW-Doha
Job
: Civil
Schedule
: Full-time",,,10000+ Employees,Energy & Utilities,"Energy, Mining & Utilities",$5 to $10 billion (USD),3.6,72 %,82 %,3.5,3.3,3.2,3.5,3.1,3.5,,,86,https://www.glassdoor.com/Reviews/Worley-Reviews-E35193.htm,https://www.glassdoor.com/Benefits/Worley-Benefits-E35193.htm
"Worley
3.6",Senior Piping Engineer,Abeokuta,nigeria,"Company : Worley
Primary Location
: QAT-DW-Doha
Job
: Piping
Schedule
: Full-time",,,10000+ Employees,Energy & Utilities,"Energy, Mining & Utilities",$5 to $10 billion (USD),3.6,72 %,82 %,3.5,3.3,3.2,3.5,3.1,3.5,,,86,https://www.glassdoor.com/Reviews/Worley-Reviews-E35193.htm,https://www.glassdoor.com/Benefits/Worley-Benefits-E35193.htm
"Worley
3.6",Lead Offshore Structural Engineer (Future Projects),Abeokuta,nigeria,"Company : Worley
Primary Location
: QAT-DW-Doha
Job
: Structural
Schedule
: Full-time",,,10000+ Employees,Energy & Utilities,"Energy, Mining & Utilities",$5 to $10 billion (USD),3.6,72 %,82 %,3.5,3.3,3.2,3.5,3.1,3.5,,,86,https://www.glassdoor.com/Reviews/Worley-Reviews-E35193.htm,https://www.glassdoor.com/Benefits/Worley-Benefits-E35193.htm
"Worley
3.6",Chief Offshore Structural Engineer,Abeokuta,nigeria,"Company : Worley
Primary Location
: QAT-DW-Doha
Job
: Structural
Schedule
: Full-time",,,10000+ Employees,Energy & Utilities,"Energy, Mining & Utilities",$5 to $10 billion (USD),3.6,72 %,82 %,3.5,3.3,3.2,3.5,3.1,3.5,,,86,https://www.glassdoor.com/Reviews/Worley-Reviews-E35193.htm,https://www.glassdoor.com/Benefits/Worley-Benefits-E35193.htm
"Tetra Tech
3.8","Project Administrator/Quality Control, Transitional Police Unit, Abuja, Nigeria",Abuja,nigeria,"Discover your full potential. At Tetra Tech, we are collaborating with industry-leading experts for a sustainable future for our world. We combine consulting and engineering with advanced analytics and technology to solve the world’s most complex challenges. Our innovation hubs across the globe will enable you to share ideas and best practices while growing your professional network. Wherever you are in your career journey, you will benefit from working with world-class engineers, scientists, and technical specialists.

Apply today and join the company that is Leading with Science®.

Project Summary:",,,10000+ Employees,Architectural & Engineering Services,"Construction, Repair & Maintenance Services",$1 to $5 billion (USD),3.8,79 %,86 %,3.6,3.6,3.4,3.7,3.5,3.5,,,86,https://www.glassdoor.com/Reviews/Tetra-Tech-Reviews-E1775.htm,https://www.glassdoor.com/Benefits/Tetra-Tech-Benefits-E1775.htm
Offerzen,Senior Software Engineer,Lagos,nigeria,"Please apply via our careers page here: https://boards.greenhouse.io/offerzen/jobs/6210315002
The Opportunity
Our newly formed Marketplace Enablement squad is responsible for improving the experience and success rate for both candidates and companies in our marketplace, as well as enabling our operational teams to deliver a highly human service more effectively and efficiently at scale.
We are looking for a Fullstack JS Engineer to join our Marketplace Enablement squad as part of our larger product group. Our product squads are cross-functional teams of talented engineers, product managers and designers working together to design and deliver impactful and quality software.
We’re big on developer productivity (hence React, GraphQL, Ruby on Rails), continuous improvement (we’re currently doing Kent C. Dodds’ epicreact.dev) and delivering value to customers (check out the feature we released last quarter: https://lnkd.in/gKYRruQ).
What you’ll do",,,,,,,,,,,,,,,,,,86,,
"New Horizons Nigeria
3.8",Engineering Manager,Ikeja,nigeria,"Experience working with or in support of diverse communities
Establish a product strategy for our fast-growing iOS and Android apps
Use quantitative and qualitative data to drive product innovation and prioritization of your road-map
Partner with design and engineering teams to ideate on how to best solve problems, and manage the execution of these initiatives through the launch.
Define and measure key success metrics for every product launch.
Communicate with stakeholders across the company to share the direction and progress of the team while also capturing their feedback and ideas.
Balance customer needs and business goals.",,,51 to 200 Employees,,,,3.8,86 %,N/A,,4.0,3.2,2.6,3.3,3.5,,,86,https://www.glassdoor.com/Reviews/New-Horizons-Nigeria-Reviews-E4457384.htm,
"Worley
3.6",Principal Architectural Engineer,Abeokuta,nigeria,"Company : Worley
Primary Location
: QAT-DW-Doha
Job
: Architectural
Schedule
: Full-time",,,10000+ Employees,Energy & Utilities,"Energy, Mining & Utilities",$5 to $10 billion (USD),3.6,72 %,82 %,3.5,3.3,3.2,3.5,3.1,3.5,,,86,https://www.glassdoor.com/Reviews/Worley-Reviews-E35193.htm,https://www.glassdoor.com/Benefits/Worley-Benefits-E35193.htm
