Company Name,Job Title,Location,Country,Job Description,Salary Estimate,Avg Salary,Size,Industry,Sector,Revenue,Rating,Recommend,CEO,Benefits,Opportunities,Comp Benefits,Culture,Management,WorkLife Balance,Pros,Cons,Num Listings,Reviews URL,Benefits URL
"The Open University UK
4.1",Data Scientist,"Milton Keynes, England",United Kingdom,"Unit : CIO Portfolio
Salary : £43,414 to £51,805
Location : Milton Keynes
Please quote reference : 20395
Full-time, Permanent
Closing Date : 1 November, 2022 - 12:00

Change your career, change lives
The Open University is the UK’s largest university, a world leader in flexible part-time education combining a mission to widen access to higher education with research excellence, transforming lives through education.",£39K (Employer Est.),"£47,610",10000+ Employees,Colleges & Universities,Education,$100 to $500 million (USD),4.1,78 %,82 %,3.7,3.6,3.6,4.0,3.5,4.0,,,1093,https://www.glassdoor.co.uk/Reviews/The-Open-University-Reviews-E37653.htm,https://www.glassdoor.co.uk/Benefits/The-Open-University-Benefits-E37653.htm
"Change Grow Live
3.4",Junior Data Scientist,"Leeds, England",United Kingdom,"Overview:
Exciting opportunity for a Junior Data Scientist to work in an expanding national data team within a large charity.

Responsibilities:
Change, grow, live is a social care and health charity that supports people to change their lives for the better. We are the largest provider of drug and alcohol services across England, Wales and Scotland.

We are recruiting for a Junior Data Scientist who will play an instrumental role in transforming our analytical capabilities. To this end, we are seeking a candidate who is excited by the power of data and can apply their knowledge and use of statistics.

A sound knowledge of Excel is essential as this will lay the foundations as we continue to move to the use of more innovative tools and systems.

We use Alteryx and Tableau however experience of these is desirable but not essential; we are seeking a candidate who is excited by the use of these technologies and full training and support will be provided.

The successful candidate will hold strong technical skills and will come with their own ideas and experiences of how data science, its tools and systems, can provided valuable insight. Meticulous, tenacious and flexible in approach, you will be comfortable working on your own, and as part of a highly geographically disparate team. You will be solution focused.

For those applicants successful at the first stage, there will be a technical test and ""meet the team"" day on 3rd November 2022. This will be in Leeds and will require people to attend in person. For people who are successful in the technical test, the interviews will be held following this on 8th November 2022. These will also be held in Leeds.

CGL points 24 to 26 (£23562.26 - £24850.76) ILW / OLW /Fringe: N/A - Outside London Weighting Area Interview Date: 8/11/2022 Closing Date: 24/10/2022 If you have any questions on this opportunity that you would like to talk through please contact us using the below details:: Sue Kelly | sue.kelly@cgl.org.uk | 07889075710 :",£39K (Employer Est.),"£48,993",1001 to 5000 Employees,,,,3.4,61 %,98 %,2.0,3.3,3.1,3.4,3.0,3.1,,,1093,https://www.glassdoor.co.uk/Reviews/Change-grow-live-Reviews-E1517850.htm,https://www.glassdoor.co.uk/Benefits/Change-grow-live-Benefits-E1517850.htm
"UBS
3.9",2023 Graduate Talent Program – Data Science – London,"London, England",United Kingdom,"United Kingdom
Digital
Group Functions
Job Reference #
262302BR
City
London
Type
Graduate GTP/Full-Time Analyst",£39K (Employer Est.),"£95,009",10000+ Employees,Investment & Asset Management,Finance,$10+ billion (USD),3.9,80 %,90 %,4.0,3.7,3.4,3.9,3.4,3.8,,,1093,https://www.glassdoor.co.uk/Reviews/UBS-Reviews-E3419.htm,https://www.glassdoor.co.uk/Benefits/UBS-Benefits-E3419.htm
Qureight,Data Scientist,"Cambridge, East of England, England",United Kingdom,"About Qureight
Qureight is a MedTech company based in Cambridge, UK. It was founded by medical doctors in 2018. Our mission is to combine platform technology and life sciences to generate new insight and transform the way we use clinical data to improve the lives of patients with complex diseases.
Qureight utilises Machine Learning technology to curate and analyse clinical imaging data to better understand complex heart and lung diseases which benefits biopharma and academic institutions achieve new insights into understanding diseases and response to treatment.
Data Scientist
We have built a cloud-based platform which allows clients to upload, curate and analyse their data using advanced ML techniques. We are looking for skilled data scientists to help with the cleaning and analysis of our data, building ETL pipelines and statistical analysis.",£39K (Employer Est.),"£55,283",,,,,,,,,,,,,,,,1093,,
"Convera
3.9",Junior Data Scientist,"London, England",United Kingdom,"Junior Data Scientist – London
Are you on the lookout for a new role? If so we are looking for a talented individual to join our team as a Junior Data Scientist.
About Us
We are the largest non-bank B2B cross-border payments company in the world. Formerly Western Union Business Solutions, we leverage decades of industry experience and technology-led payments solutions to deliver smarter money movements to our customers – helping them capture more value with every transaction.
Convera serves more than 30,000 customers ranging from small business owners to enterprise treasurers to educational institutions to financial institutions to law firms to NGOs.
Your role
You will be required to assist with the build out of data driven insight and decision making across all global business units such as sales, marketing, strategy, finance, and product development. Ideally, you’ll meet the following criteria:
Join us, and let’s move money simply, securely, smartly
Convera is delivering solutions ranging from simple currency exchanges to sophisticated risk management solutions and platforms. Everything we do is designed to enhance the customer experiences and seamlessly power their global commerce needs. It’s an exciting time for our organization, as the largest non-bank cross-border payment company in the world serving over 30k customers in more than 200 countries.
We’re a company on the move, and we want our people to grow and develop. You’ll have plenty of opportunities to learn new skills and build a career, as well as a great salary and benefits package.
We are passionate about our diversity. Our commitment is to provide an inclusive culture that celebrates the unique backgrounds and perspectives of our global teams, while reflecting the communities we serve. We do not discriminate on the basis of race, colour, national origin, religion, political affiliation, sex (including pregnancy), sexual orientation, gender identity, age, disability, marital status, or veteran status.
If you’re ready to unleash your potential to help drive change, apply now.",£39K (Employer Est.),,10000+ Employees,Financial Transaction Processing,Finance,$5 to $10 billion (USD),3.9,77 %,83 %,3.7,3.6,3.8,3.9,3.5,3.8,,,1093,https://www.glassdoor.co.uk/Reviews/Western-Union-Reviews-E14655.htm,https://www.glassdoor.co.uk/Benefits/Western-Union-Benefits-E14655.htm
"STELLANTIS
3.7",Data Analytics Graduate Job,"Coventry, England",United Kingdom,"Data Analytics Graduate Job
£28,000 + Benefits
2 Year Fixed Term Contract
Hybrid: At home working/Coventry office
The Opportunity
This is a fantastic career opportunity for a graduate to enter the automotive industry and play a key role in the Customer Management Office (CMO) team. This role will involve supporting the CMO team in data analysis and reporting, and in delivering projects and programs.
Key responsibilities include:",£39K (Employer Est.),"£28,000",10000+ Employees,Manufacturing,$10+ billion (USD),,3.7,69 %,76 %,4.4,3.2,3.4,3.4,3.1,3.2,,,1093,https://www.glassdoor.co.uk/Reviews/Stellantis-Reviews-E4463465.htm,https://www.glassdoor.co.uk/Benefits/Stellantis-Benefits-E4463465.htm
"Smartsourcing
5.0",Data Scientist,Remote,United Kingdom,"Our client are looking for an experienced Data Scientist with good knowledge of Pyspark and experience with Pyspark in projects involving big data is essential for the project.
The role is hybrid – remote with occasional visits to either the Newport, South Wales or Fareham offices for meetings only.
Expertise in spatial data analysis would greatly benefit the project, while experience with cloud computing would also be helpful
Scope:
Develop methods to expand our use of UN Global AIS shipping data, with three aims in mind:
Improving the quality and breadth of the ONS’ weekly real-time indicators based on AIS data",£39K (Employer Est.),£65.63,Unknown,,,,5.0,100 %,N/A,,4.0,5.0,5.0,5.0,5.0,,,1093,https://www.glassdoor.co.uk/Reviews/SmartSourcing-Reviews-E5441957.htm,
"Novuna
4.4",Data Scientist - All locations considered,"Leeds, England",United Kingdom,"Are you a natural problem solver who enjoys analysing and manipulating data? Do you have strong knowledge of SQL? Are you looking for an opportunity to learn and grow?
If your answer is 'yes' to all of these, keep reading.
Want to know a little about us?
At Novuna, we care about building a better tomorrow. With a focus on sustainability, and a passion for phenomenal customer experiences, we provide consumers and businesses with the capital they need to realise their ambitions.
We're proud to be a Top 50 Inclusive employer, and we're number 11 in Glassdoor's Top 50 Employer list.
What does the role involve?",£39K (Employer Est.),"£48,000",1001 to 5000 Employees,Banking & Lending,Finance,Unknown / Non-Applicable,4.4,91 %,97 %,4.4,4.2,4.5,4.7,4.3,4.4,,,1093,https://www.glassdoor.co.uk/Reviews/Novuna-Reviews-E35709.htm,https://www.glassdoor.co.uk/Benefits/Novuna-Benefits-E35709.htm
"Trainline
4.3",Data Scientist,"London, England",United Kingdom,"Our Mission
Trainline is the leading independent rail and coach travel platform selling rail and coach tickets to millions of travellers worldwide. Via our highly rated website and mobile app, people can seamlessly search, book and manage their journeys all in one place. We bring together millions of routes, fares and journey times from 270 rail and coach carriers across 45 countries. We offer our customers the best price for their journey and smart, real time travel information on the go. Our aim is to make rail and coach travel easier and more accessible, encouraging people to make more environmentally sustainable travel choices.
Over half of our staff are technologists, we're changing the way that people travel through the use of high quality software and technological innovation.

Data @ Trainline
Data is at the heart of what we do, creating data-driven products that both challenge and change how our customers travel and enable our Trainliners to make better and more informed decisions. The Data team comprises Data Scientists, Data Engineers, BI Engineers as well as Reporting and Marketing specialists.",£39K (Employer Est.),"£99,648",501 to 1000 Employees,Internet & Web Services,Information Technology,$100 to $500 million (USD),4.3,86 %,93 %,3.6,4.3,4.0,4.5,3.9,4.3,,,1093,https://www.glassdoor.co.uk/Reviews/Trainline-Reviews-E249203.htm,https://www.glassdoor.co.uk/Benefits/Trainline-Benefits-E249203.htm
"Crowder Consulting
2.9",Graduate Data Scientist,"Birkenhead, England",United Kingdom,"Job Overview
Fantastic career opportunity for individuals educated to degree-level in mathematics or a related discipline, who have detailed knowledge of statistical analysis and mathematical modelling.
Our Company
Crowder Consulting are a professional business of consulting engineers, software developers and data analysts. As an SME, we are positioned in a niche area of the water industry, being able to offer our leading Water Network Management System, Netbase, to water operators in the UK and internationally, along with our engineering consultancy, data analytics and field services.
Our services focus on the planning, monitoring, analysis, performance, modelling and operational aspects of water and sewer networks.",£39K (Employer Est.),"£36,101",51 to 200 Employees,,,,2.9,40 %,N/A,5.0,2.8,2.2,2.8,2.8,3.3,,,1093,https://www.glassdoor.co.uk/Reviews/Crowder-Consulting-Reviews-E1047409.htm,https://www.glassdoor.co.uk/Benefits/Crowder-Consulting-Benefits-E1047409.htm
"Samsung Electronics
3.6",Data Scientist,United Kingdom,United Kingdom,"Position Summary
We are looking for an exceptional Data Scientist to join our growing team in Staines-upon-Thames. You will be experienced in working with data, curious about data and patterns, passionate to turn huge data sets into accurate and meaningful information which is easy to understand and has commercial impact on Samsung products.
Role and Responsibilities
As a data scientist your role will involve:
Creatively analysing patterns in existing and new data with complex data modelling, machine learning or statistical analysis.
Visualizing large sets of data to extract actionable items from information, across diverse customer-facing platforms.
Finding creative opportunities from the data to produce insights and recommendations that help drive Samsung’s business success.",£39K (Employer Est.),,1001 to 5000 Employees,Computer Hardware Development,Information Technology,$10+ billion (USD),3.6,59 %,65 %,5.0,3.3,3.8,3.1,3.0,2.9,,,1093,https://www.glassdoor.co.uk/Reviews/Samsung-Electronics-America-Reviews-E4206.htm,https://www.glassdoor.co.uk/Benefits/Samsung-Electronics-America-Benefits-E4206.htm
"Waterstons
4.3",Data & Analytics Graduate Role,"Durham, England",United Kingdom,"A bit about us
Our main focus at Waterstons is to help our customers build a better business by blending technology and strategy. We have offices in the UK and Australia. Our team also work across the globe to provide unique business solutions that directly adds value to our clients’ businesses.
Our clients tell us our people are our greatest strength, and who are we to disagree? We believe in our colleagues, and we make it a priority to reward their hard work. Unlimited holidays, flexible working, and private medical healthcare. These are only some of the amazing things we offer.
Did we also mention that we’ve been awarded Gold Investors in People for a fourth consecutive time?
This role will be based at either our Durham office or London office.",£39K (Employer Est.),"£32,000",201 to 500 Employees,Business Consulting,Management & Consulting,$5 to $25 million (USD),4.3,86 %,100 %,4.3,4.1,3.9,4.6,4.0,4.2,,,1093,https://www.glassdoor.co.uk/Reviews/Waterstons-Reviews-E339363.htm,https://www.glassdoor.co.uk/Benefits/Waterstons-Benefits-E339363.htm
"Ageas
3.5",Data Scientist,"Chandlers Ford, England",United Kingdom,"Job Title: Data Scientist
Contract Type: Full time - Permanent
Salary Range: GBP 25,600 – 38,400
Location: Eastleigh, Bournemouth, or London (hybrid/flexible)
Closing Date for applications: 21st Oct 2022
A fantastic opportunity has arisen to join our Advanced Analytics and Data Science Team as a Data Scientist. The Data Scientist vacancy is a great opportunity for someone looking to start their career within data science and analytics, we have a large team all with a variety of backgrounds, this position offers the opportunity to learn and develop skills in multiple different sectors of data analysis.
You will undertake analysis and develop Machine Learning models to help different teams within the business answer interesting questions such as:",£39K (Employer Est.),"£32,000",10000+ Employees,Insurance Carriers,Insurance,$10+ billion (USD),3.5,75 %,80 %,3.7,3.1,3.2,3.7,3.2,3.8,,,1093,https://www.glassdoor.co.uk/Reviews/Ageas-Reviews-E7784.htm,https://www.glassdoor.co.uk/Benefits/Ageas-Benefits-E7784.htm
"PwC
4.0","Data Scientist, TC","London, England",United Kingdom,"Who we are
PwC’s Central Technology team (‘Tech Connect’) is responsible for identifying and deploying innovative AI use cases for PwC and its clients. We use machine learning and natural language processing to build data-driven solutions which solve important problems across our organisation.

We work across industries, including healthcare, financial services and professional services to develop their Machine Learning capabilities.
We’re currently looking for entry to mid level (Associate/Senior Associate) Data Scientists to join us across our Manchester, Leeds, Birmingham, and London offices.
What we do",£39K (Employer Est.),"£57,163",10000+ Employees,Accounting & Tax,Finance,$5 to $10 billion (USD),4.0,81 %,95 %,4.0,4.1,3.4,4.1,3.7,3.3,,,1093,https://www.glassdoor.co.uk/Reviews/PwC-Reviews-E8450.htm,https://www.glassdoor.co.uk/Benefits/PwC-Benefits-E8450.htm
"Green Energy Options
4.3",Data Scientist,Remote,United Kingdom,"Job type:
Permanent
Hours:
Flexible working hours
Location:
Blended home and office working
25 days annual leave
8% company pension
private medical insurance",£39K (Employer Est.),,51 to 200 Employees,"Energy, Mining, Utilities",Unknown / Non-Applicable,,4.3,100 %,100 %,3.3,2.9,3.8,3.9,3.9,4.1,,,1093,https://www.glassdoor.co.uk/Reviews/Green-Energy-Options-Reviews-E1155996.htm,https://www.glassdoor.co.uk/Benefits/Green-Energy-Options-Benefits-E1155996.htm
"Aviva
3.7",Health Data Scientist,"Eastleigh, England",United Kingdom,"Health Data Scientist
Salary between £25,000 - £35,000
Are you looking for a role where you can make a real difference to deliver insight and change through data? We have an exciting opportunity for a Data Scientist/Analyst or someone starting their data science career.
A bit about the job:
This position offers the opportunity to be in an analytics team at the centre of innovation and transformation in the Aviva Health business in how we work with our healthcare suppliers to optimise our over £400m claims spend a year.
You will have a crucial role in helping build our understanding of providers who offer our customers the best quality of clinical outcomes and simplicity of patient journey, while balancing sustainability of cost and affordability.
You will be a key player analytical and modelling activity to craft and deliver on projects covering topics such as supplier selection, pathway management, operational efficiency and cost leakage detection.
Skills and experience we’re looking for:",£39K (Employer Est.),"£30,000",1 to 50 Employees,"Energy, Mining, Utilities",Unknown / Non-Applicable,,3.9,27 %,N/A,,3.4,3.7,2.2,2.8,3.2,,,1093,https://www.glassdoor.co.uk/Reviews/Aviva-Reviews-E595527.htm,
"Harnham
3.9",Data Scientist,"Birmingham, England",United Kingdom,"Data Scientist
Birmingham
£40,000 - £48,000
This is an exciting new opportunity for a Data Scientist to work for a successful Telecoms giant!
THE COMPANY
This well-known data savvy telecoms giant are continuously investing in their Data function meaning they are hiring Data Scientists across the UK to work on their consumer brands. You would be working in a small Data Science team so you can learn from other industry experts; they also offer training on GCP making it a great role for career progression.
THE ROLE",£39K (Employer Est.),"£44,000",51 to 200 Employees,HR Consulting,Human Resources & Staffing,$25 to $50 million (USD),3.9,71 %,88 %,3.6,4.1,3.9,4.0,4.1,3.5,,,1093,https://www.glassdoor.co.uk/Reviews/Harnham-Reviews-E318757.htm,https://www.glassdoor.co.uk/Benefits/Harnham-Benefits-E318757.htm
Crimtan,Data Scientist,"Hove, England",United Kingdom,"Job Role: Data Scientist
The company:
Crimtan is a total lifecycle marketing company with proprietary technology that enables us to run intelligent, targeted, high performing display campaigns for well-known retail, travel, education, and financial brands globally. We deliver the only complete lifecycle marketing solution. The business is in a high growth phase, and with offices in Brighton, London, Dubai, Singapore, Sydney, and New York.
Our vision: To be our clients’ most trusted marketing partner.
Our mission: To deliver exceptional marketing outcomes for our clients. We achieve this by exploring, explaining, and optimising their customer lifecycles.",£39K (Employer Est.),"£42,500",,,,,,,,,,,,,,,,1093,,
"Harmonic
3.9",Data Scientist,Remote,United Kingdom,"Who are we?
We have been providing enterprise-wide consultancy services to government organisations and some of the UK’s most successful businesses since 2003. We pride ourselves on developing close, long-term client relationships that are underpinned by mutual trust and an ability to drive profitable and sustainable growth for our customers.
Our vision is to be the UK’s leading next generation challenger consultancy, transforming our client’s performance by partnering with them to overcome complex change and delivery challenges.
What are we looking for?
We are looking for technically astute Data Analyst / Data Scientists to join our Business Design team at Harmonic. This role reports to the Head of Enhanced Decision Making, you will be working remotely however there is requirement to travel to client sites nationally when required. This role will deliver the following: -",£39K (Employer Est.),"£50,000",1001 to 5000 Employees,Electronics Manufacturing,Manufacturing,$100 to $500 million (USD),3.9,75 %,88 %,,3.6,3.9,3.9,3.5,3.6,,,1093,https://www.glassdoor.co.uk/Reviews/Harmonic-Reviews-E4208.htm,
