Company Name,Job Title,Location,Country,Job Description,Salary Estimate,Avg Salary,Size,Industry,Sector,Revenue,Rating,Recommend,CEO,Benefits,Opportunities,Comp Benefits,Culture,Management,WorkLife Balance,Pros,Cons,Num Listings,Reviews URL,Benefits URL
"Fusemachines
3.0",Machine Learning Engineer,Buenos Aires,Argentina,"About Fusemachines
Fusemachines is a leading AI strategy, talent, and education services, provider. Founded by Sameer Maskey Ph.D., Adjunct Associate Professor at Columbia University, Fusemachines has a core mission of democratizing AI. With a presence in 4 countries (Nepal, the United States, Canada, and the Dominican Republic and more than 250 full-time employees) Fusemachines seeks to bring its global expertise in AI to transform companies around the world.
ABOUT THE ROLE
This is a remote, full-time position.
Responsibilities",,,De 51 a 200 empleados,Tecnologías de la información,Desconocido/no corresponde,,3.0,64 %,N/A,,3.0,2.6,3.2,2.7,3.3,,,54,,
"The AES Corporation
4.2",Data Engineer (Remote / Hybrid),Buenos Aires,Argentina,"Somos uma empresa focada em energia renovável, com geração hidráulica, solar e eólica.
Oferecemos soluções sob medida de acordo com a necessidade de cada cliente.
Aqui, acreditamos na importância da energia para hoje e amanhã e que todos podem e devem fazer parte desta transformação. Nosso modelo de negócios permite que os clientes decidam a forma mais sustentável de suprir suas necessidades energéticas.
Data Engineers work collaboratively with business and technology stakeholders to establish and maintain the enterprise data architecture and data migration efforts.
You will be responsible for building, operating and supporting the latest cloud-based data technologies from data ingestion to consumption. As part of a team, you help to successfully deploy large scale data solutions in the enterprise, using modern cloud based technologies.

Your Role and Responsibilities
Data Engineers are a part of AES's digital transformation. The focus of this role would be on the development side with main emphasis on the concepts of efficiently designing and implementation of our cloud-based Enterprise Data Lake. Work with Enterprise/Solution Architects to create/implement plans to improve existing data models and structure the tables with the design pattern that will help the system for improved performance. Generally, has in-depth knowledge and expertise of database technologies, along with solid programming, design and system analysis skills. Willingness to learn new technologies that can help improve the current system.",,,Más de 10 000 empleados,Electricidad y Servicios públicos,"Energía, minería e infraestructura pública",Más de $10 000 millones (USD),4.2,87 %,92 %,3.8,4.1,4.2,4.3,3.9,3.7,,,54,https://www.glassdoor.com.ar/Evaluaciones/AES-Corporation-Evaluaciones-E291.htm,https://www.glassdoor.com.ar/Benefits/AES-Corporation-Benefits-E291.htm
"JPMorgan Chase Bank, N.A.
3.8",Data Engineer SR,Buenos Aires,Argentina,"As we continue to grow, we are looking to hire talented engineers, across a broad range of experience, who share our passion for delivering impactful AI solutions at enterprise scale. We want people who get excited to hear words like 'Big data', 'Spark' and 'Parallel Processing', and who want to work with cutting edge technologies, such as hybrid cloud architectures, streaming methodologies and petabytes of data to process. So, if you are looking at taking your career to the next stage, see if you have the criteria we are looking for:

Senior positions:
Deep knowledge and industry proven experience in Python.
Deep understanding of computer science concepts.
Significant experience working with one of the industry databases: MySql, Oracle, PostgreSQL or any No-SQL data stores.
Substantial experience in architecture and system design.

What will your responsibilities be?

As a Data Engineer, you can expect the following responsibilities to form your core book of work:",,,Más de 10 000 empleados,Banca y Servicios de crédito,Finanzas,Más de $10 000 millones (USD),3.8,72 %,79 %,,3.6,3.8,3.8,3.4,3.5,,,54,https://www.glassdoor.com.ar/Evaluaciones/Chase-Evaluaciones-E690765.htm,
"Fusemachines
3.0",Lead Data Engineer,Buenos Aires,Argentina,"About Fusemachines
Fusemachines is a leading AI strategy, talent, and education services provider. Founded by Sameer Maskey Ph.D., Adjunct Associate Professor at Columbia University, Fusemachines has a core mission of democratizing AI. With a presence in 4 countries (Nepal, the United States, Canada, and the Dominican Republic and more than 250 full-time employees) Fusemachines seeks to bring its global expertise in AI to transform companies around the world.
About the role
This is a remote, full time consulting position
Role scope",,,De 51 a 200 empleados,Tecnologías de la información,Desconocido/no corresponde,,3.0,64 %,N/A,,3.0,2.6,3.2,2.7,3.3,,,54,,
Oportunidades de Empleo,People Analytics,Comodoro Rivadavia,Argentina,"Nos encontramos en búsqueda de profesionales de las carreras de Recursos Humanos, Administración de Empresas, Ingeniero Industrial o Sistemas, Contador Público. La posición reporta en forma directa al Jefe de Compensaciones, Beneficios & Organización. Principales Responsabilidades: Consolidar los datos de los sectores internos, generando un seguimiento de los principales indicadores y colaborando en el armado de los mismos. Recolectar, fusionar, depurar, analizar y documentar los datos e indicadores de los sectores internos de RH para concluirlos en tablero, conociendo los sistemas, herramientas existentes y sus funciones. Vincular los procesos y prácticas de RH con los resultados empresariales desde el análisis de los datos de las personas. Liderar procesos de People Analytics. Conocimientos generales sobre procesos de planeamiento estratégico y control de gestión. Comprensión de los datos de RH y de la analítica básica de los datos.

Somos una empresa de servicios petroleros con más de 1.100 colaboradores, en las principales cuencas del país: Golfo San Jorge y Neuquén. Nos destacamos en ofrecer servicios de: Tendido de Líneas y Ductos, Operaciones, Mantenimiento, TCT, Laboratorios, Cargas Sólidas, Arenas, Reparación de Tanques y Equipos Estáticos, Obras Civiles y de Montaje Electromecánico. Nuestro Propósito es promover el desarrollo energético siendo la mejor opción para nuestros clientes en obras y servicios petroleros.

Requisitos

Experiencia de al menos 3 años en posiciones similares. Residir en NQN, zonas aledañas, Comodoro Rivadavia o Rada Tilly. Disponibilidad para viajar eventualmente. Requisitos Deseables: Profesional Graduado de Recursos Humanos, Administración de Empresas, Ingeniero Industrial o Sistemas, Contador Público. Formación complementaria en Analítica de datos. Key User SAP - SSFF. Workforce Analytics o Talent Analytics. Habilidades: Excelentes manejo de relaciones interpersonales Trabajo en equipo Resolutivo Orientado a resultados Autonomía Capacidad de análisis y gestión (Data Analyst/Scientist, HR Analyst, Técnicos de HR)

Beneficios

Excelentes condiciones de contratación. Esquema híbrido de trabajo. Plataforma virtual con descuentos y beneficios. Acceso a nuestro campus de capacitación para potenciar tu desarrollo. Programa de becas para realizar estudios de Posgrado y Especializaciones. Actividades de recreación y bienestar pensadas para vos y tu familia. Programa de asistencia psicológica, legal, financiera y nutricional para vos y tu familia. Día de cumpleaños.",,,,,,,,,,,,,,,,,,54,,
"PTC THERAPEUTICS
4.1",Medical Science Liaison (Rare Disease),Vicente López,Argentina,"Job Description Summary:
Job Description:
Overview

Founded in 1998, PTC Therapeutics is a global commercial, diversified biopharmaceutical company. Our team is deeply committed to a unifying purpose: Extending life’s moments for rare disease patients and their loved ones.

PTC is a science-led, patient-centered biopharmaceutical company focused on discovering, developing and commercializing medicine for patients with orphan diseases.

Visit our website to learn more about our company and culture!
Site:
www.ptcbio.com
JOB DESCRIPTION:",,,De 1001 a 5000 empleados,Biotecnología e industria farmacéutica,Farmacéutica y biotecnología,De $100 a $500 millones (USD),4.1,82 %,94 %,4.0,3.9,4.5,4.0,3.8,4.2,,,54,https://www.glassdoor.com.ar/Evaluaciones/PTC-Therapeutics-Evaluaciones-E24412.htm,https://www.glassdoor.com.ar/Benefits/PTC-Therapeutics-Benefits-E24412.htm
"RapidSOS
4.5",Machine Learning Engineer,Buenos Aires,Argentina,"It's fun to work in a company where people truly BELIEVE in what they're doing!
We're committed to bringing passion and customer focus to the business.
In the time it takes you to read this job description, RapidSOS will have handled ~1,380 emergencies.
At RapidSOS, we are committed to using technology to build a safer, stronger future and working together to save lives. We’re in an exciting phase of growth, welcoming new members from across the globe to our mission-driven, ambitious, and inclusive team. Our work is founded on our values of trust and safety, pioneering, urgency, and purpose over pride, all of which support a company culture where people can innovate, collaborate, grow, and, above all, make an impact. If that sounds like an exciting opportunity, we want to hear from you!
In partnership with public safety, RapidSOS has created the world’s first emergency response data platform that securely links life-saving data from 450M+ connected devices directly to 911 and first responders in an emergency. Through the platform, we’re providing intelligent data that supports over 5,200 Emergency Communications Centers, protecting 95%+ of people in the US, across 150 million emergencies annually.
Video:",,,De 51 a 200 empleados,Software empresarial y soluciones de red,Tecnologías de la información,Desconocido/no corresponde,4.4,88 %,91 %,,4.4,4.1,4.8,4.4,4.2,,,54,,
"New Talent
5.0",Data Scientist (CABA – GBA),Buenos Aires,Argentina,"En New Talent buscamos para Importante Empresa de servicios y soluciones corporativas en tecnología, gestión y gobierno de datos un Data Scientist.
Su Misión dar soporte en forma cross en toda la empresa, es un proyecto muy desafiante, por lo cual buscamos que el candidato pueda tener alto nivel de adaptabilidad.
Nos orientamos a un perfil analítico con sólida experiencia en modelos de Machine Learning con foco en negocio
Requisitos Excluyentes:
Formación Académica: Acorde a la posición
Conocimientos: en : Python y SQL avanzado, Cloud: AWS Y GSP",,,No se sabe,,,,5.0,N/A,N/A,,,,,,,,,54,,
"Kilimo
4.6",Data Scientist Lead (full remote),Buenos Aires,Argentina,"En Kilimo nos encontramos en la búsqueda de un@ Data Scientist para sumar al Data Team. TU PRINCIPAL OBJETIVO Ayudarnos a resolver problemáticas relacionadas a las áreas de Agricultura, GIS y Meteorología a través de herramientas de análisis. Prototipar y construir sistemas que intenten predecir comportamientos sobre la plataforma, mejorando las experiencias de usuarios y creando herramientas para los mismos como sistemas de recomendación. RESPONSABILIDADES: Seguir el pipeline de investigación en cada problema, definición de hipótesis, recolección y limpieza de datos, análisis y desarrollo del problema, presentación final. Una vez aprobado, dejar el pipeline de ejecución para que pueda ser usado por el equipo de desarrollo; Preparar y limpiar los Datasets para aplicar ML o análisis; Seleccionar o probar diversos modelos de ML para encontrar los correctos que sean funcionales a nuestro sistema; Documentar y mantener ordenados los avances del área; Crear los StoryTelling para cada uno de los objetivos teniendo en cuenta el público a presentar. Autonomía para decidir sobre todos los procesos y situaciones que surgen en pos de conseguir los objetivos de funcionalidad establecidos para cada herramienta.

Kilimo es una start-up que nació hace 6 años en Córdoba, Argentina, y hoy es referente en manejo del agua en la agricultura. Tenemos clientes en Uruguay, Chile, Paraguay, Perú y México. Somos la primer empresa latinoamericana habilitada en certificar Huella Hídrica. Recibimos premios a nivel nacional, internacional, y creamos la primera Academia de Riego en Latam que capacita a miles de agricultores por mes. Estamos expandiendo nuestra plataforma a los agricultores en Latinoamérica, para transformar el valor del agua en la producción de alimentos. Tenemos un equipo en permanente crecimiento con oficinas en Chile, en Argentina y Perú, y estamos en plena expansión. A su vez buscamos que quienes se sumen a esta empresa nos ayuden a alcanzar nuestro objetivo de crecimiento logrando que 24.000 agricultores usen nuestra plataforma para 2024 y ahorrar más de 300 mil millones de litros de agua en los próximos (3 años).

Requisitos

Experiencia habiendo liderado equipos de desarrallo (1 año) +2 años de experiencia Machine Learning Haber estudiado Matemática, Estadística, Lic. en Computación o afines. Tener conocimientos/experiencia en Python, Pandas, Scipy, Machine Learning o Deep Learning; Idioma inglés; +2 años de experiencia formal en puestos similares, habiendo trabajado como Data Science, limpieza de Datasets, entrenamiento de modelos o estudios sobre Series Temporales. Es muy importante para nosotros que tengas espíritu emprendedor/a y que hayas desarrollado habilidades blandas como comunicación, trabajo en equipo, autonomía, capacidad de trabajar con muchos desafíos constantes, capacidad de aprender nuevas tecnologías y conceptos y curiosidad por cómo funciona el sistema y cómo se puede mejorar. Expectativas En el primer mes, esperamos: Puedas aprender sobre el producto, nuestra cultura y metodologias de Kilimo. En el segundo mes, esperamos: Puedas tomar las responsabilidades de liderazgo culturales y de sprint. En el tercer mes, esperamos: Puedas plantear distintas mejoras a los procesos de desarrollo e implementación de modelos.

Beneficios

Trabajar en una empresa Argentina con expansión global. Trabajo remoto y flexibilidad horaria Contrato por tiempo indeterminado, con obra social para el grupo familiar ¡Escribir código que permita salvar miles de millones de litros de agua al año!",,,De 1 a 50 empleados,,,,4.6,100 %,N/A,,5.0,3.9,5.0,5.0,4.5,,,54,,
"etermax
4.4",Data Scientist (SSr/Sr) - Remoto,Trabajo desde casa,Argentina,"Somos etermax, una compañía internacional de tecnología fundada en Argentina en 2009. Creamos aplicaciones que entretienen, conectan y agregan valor comercial alrededor de todo el mundo. Conectamos personas entre sí, a los usuarios con las marcas y a los negocios con el éxito a través de nuestras unidades de Gaming, Brand Gamification e AI Labs. Nuestro objetivo es encontrar soluciones a los desafíos humanos del presente y del futuro. Combinamos tecnología y creatividad, datos y experimentación, para abrir nuevos caminos. Nadie nos puede decir cómo, porque vamos adelante.


Experimentá tu próximo rol:
En etermax, un Data Scientist trabaja como parte del equipo utilizando distintas técnicas de estadística, machine learning y programación para brindar valor al negocio a través de la explotación de datos.",,,De 201 a 500 empleados,Desarrollo de equipos informáticos,Tecnologías de la información,Desconocido/no corresponde,4.4,94 %,94 %,4.2,4.2,4.0,4.4,4.0,4.6,,,54,,https://www.glassdoor.com.ar/Benefits/Etermax-Benefits-E1049158.htm
"Hand Selection
5.0",Analista Data Scientist,Córdoba,Argentina,"Importante compañía líder de servicios médicos asistenciales de Argentina selecciona: Analista Data Scientist Requisitos: Profesional recibido de las carreras Ingeniería en Sistemas, Computación, Matemática, o similares. Experiencia y estudios en el área de Data Science y el desarrollo de modelos de Machine Learning. Poseer conocimientos acentuados en el desarrollo de tableros en Qlik Sense o Power BI SQL, en lenguaje y entorno R y/o Python. (Excluyente) Conocimientos de Matemática y Estadística aplicada. Serás el responsable de: Desarrollar proyectos completos de data science. Modelos predictivos, de recomendación, personalización de producto de acuerdo al perfil del cliente, mejora de etc. Trabajar en conjunto con los distintos sectores de la compañía Desarrollar tableros de gestión en conjunto con el análisis estadístico de grandes volúmenes de datos, representaciones gráficas y cálculos numéricos. Competencias: Trabajo en equipo Autogestión Dinamismos y proyección Constancia Flexibilidad Te ofrecemos: Ser parte de la compañía líder en el rubro más importante de crecimiento a futuro (Salud). Excelente clima de trabajo con muchas oportunidades Trabajo en equipo constante y mucha autogestión Excelente remuneración y beneficios.
Requisitos",,,No se sabe,,,,5.0,100 %,N/A,,3.0,4.0,4.0,4.0,3.0,,,54,https://www.glassdoor.com.ar/Evaluaciones/Hand-Selection-Evaluaciones-E2846256.htm,
"Frost and Sullivan, Inc.
3.7",Data Architect,Buenos Aires,Argentina,"Overview:
IMPORTANT NOTE: Please, send your CV in English, otherwise your application will not be considered

Frost & Sullivan is seeking a Data Architect to help recruit, coordinate, engage with, and retain key members of the Data analytics team, a community of Frost & Sullivan employees that help deliver compelling growth solutions for customers. The Data analytics team are highly motivated and talented professionals who have passed a rigorous application process, and the Data Architect will be responsible for driving the vision, building the team, and creating new data-driven solutions for our clients. This position requires a strong leader who can command the attention of people who are experts in their fields. The candidate will work with the Customer Experience, Research and Advisory teams to execute a fully integrated, consistent, and cohesive data strategy to help our clients grow.


Responsibilities:
Qualifications:
Benefits:",,,De 1001 a 5000 empleados,Consultorías empresariales,Administración y consultoría,De $100 a $500 millones (USD),3.7,73 %,94 %,3.5,3.8,3.0,3.7,3.4,3.8,,,54,,https://www.glassdoor.com.ar/Benefits/Frost-and-Sullivan-Benefits-E11387.htm
