Company Name,Job Title,Location,Country,Job Description,Salary Estimate,Avg Salary,Size,Industry,Sector,Revenue,Rating,Recommend,CEO,Benefits,Opportunities,Comp Benefits,Culture,Management,WorkLife Balance,Pros,Cons,Num Listings,Reviews URL,Benefits URL
"Apex Systems
3.9",Data Scientist,North York,Canada (English),"Job#: 1291646

Job Description:
Data Scientist

Apex Systems is a global IT services provider, and our staffing group has an opening for an Data Scientist to place at our client, an Enterprise Retail Company.

Client: Enterprise Retail Company

Start date: ASAP

Terms: 6-month contract to start – possibility of extension/conversion

40 hours p/week

Currently Remote; office in North York for purposeful meetings

Please submit your resume via the platform you are using. If you encounter any issues, please email your resume to Rohan at rkapur@apexsystems.com and reference Data Scientist.

Job Description

Data Scientist

We are seeking world-class talent looking to build a career with the world’s largest improvement retailer, operating more than 2,200 store locations in the U.S, Canada and Mexico. Specifically, your role in our clients will place you at the center of one of the top retailers in Canada that is experiencing an exciting growth trajectory.

You will work with IT teams and business partners to understand strategic initiatives as well as support the delivery of leading-edge capabilities that support our clients retail business.

The Data Scientist will be responsible for partnering with key business stakeholders and leveraging internal clients and industry data to develop predictive algorithms and models. The primary focus of the Sr. Data scientist will be to identify trends in data to glean meaningful business insights and drive cross-functional business solutions via statistical data analysis, and advanced analytics techniques in Artificial Intelligence (AI) and Machine Learning (ML). The individual will also work closely with other IT Product teams and support the various stages of the analytics development lifecycle. A successful candidate will be passionate about seeing real-world impact of advanced analytics and have a solid understanding of scientific and business needs, as well as the areas of data science, AI and ML that can be transformative and impactful to the retail industry.


Leverage strong communication skills and business acumen to work closely with cross-functional business owners to drive data and analytics technologies for business use.
To design, develop and implement predictive/analytical algorithms and statistical data modeling tools to derive insights for complex business operations and processes.
Be a subject matter expert in supervised and unsupervised ML algorithms and other applied AI techniques to derive meaningful and actionable insights from big data.
Implement scalable, efficient processes for large scale data analyses, model development and deployment.
Be responsible for effectively communicating insights, findings, test results, performance analysis to both functional teams, and the senior management along with recommendations for enhancements/improvements.
Continually drive to learn and master new technologies and techniques. Constantly upskill and remain fully updated with the evolving data and analytics community.
Provides technical advice, support and guidance to junior data scientists and ML engineers on navigating ML/AI modeling work for real-world business problems on a case-by-case basis.


Master’s degree in Computer Science, IT, or Mathematics (or Undergraduate Degree in Computer Science, Math or related quantitative field).
4 to 6 years of experience in data science, data mining, analysis, and visualization with the ability to identify and present actionable insights from data to address business problems (preferably in the retail sector).
Have a good understanding of data analysis, advanced analytics with exposure to AI/ML and technologies within the cloud environment.
Demonstrated experience in using statistical and data manipulation languages (e.g. Python, R, SQL) and familiarity with Confluence, and JIRA.
Strong communication, presentation and documentation skills is also required.

What do we offer?

An opportunity to gain real-world experience in supporting data science and analytics initiatives within a large retail organization.
A rewarding career path with diverse opportunities for professional growth and development.
A unique and competitive team, an inclusive and collaborative working environment that encourages thinking “outside-the-box”, being inquisitive to learning, and sharing success.
An attractive compensation and benefits package.

EEO Employer

Apex Systems is an equal opportunity employer. We do not discriminate or allow discrimination on the basis of race, color, religion, creed, sex (including pregnancy, childbirth, breastfeeding, or related medical conditions), age, sexual orientation, gender identity, national origin, ancestry, citizenship, genetic information, registered domestic partner status, marital status, disability, status as a crime victim, protected veteran status, political affiliation, union membership, or any other characteristic protected by law. Apex will consider qualified applicants with criminal histories in a manner consistent with the requirements of applicable law. If you have visited our website in search of information on employment opportunities or to apply for a position, and you require an accommodation in using our website for a search or application, please contact our Employee Services Department at employeeservices@apexsystems.com or 844-463-6178.",$88K - $109K (Glassdoor Est.),,1001 to 5000 Employees,Enterprise Software & Network Solutions,Information Technology,$2 to $5 billion (USD),3.9,76 %,87 %,4.3,3.8,3.4,3.8,3.7,3.9,,,620,,https://www.glassdoor.ca/Benefits/Apex-Systems-Benefits-E13916.htm
Airudi,Applied Data Scientist,Remote,Canada (English),"Position
Applied Data Scientist
Reporting to
Director of Technology
About the role
Airudi is looking for an applied data scientist to discover the information hidden in vast amounts of data, and to build the AI models that will enable Human Resources professionals to make smarter decisions.
Your primary focus will be in applying data mining techniques, doing statistical analysis, and building high quality prediction systems integrated with our cloud native solutions.",$88K - $109K (Glassdoor Est.),"$54,914",,,,,,,,,,,,,,,,620,,
"Vetro Tech Inc
5.0",Data Scientist,Vancouver,Canada (English),"We are looking for a Data Scientist to analyze large amounts of raw information to find patterns that will help improve our company. We will rely on you to build data products to extract valuable business insights. In this role, you should be highly analytical with a knack for analysis, math and statistics. Critical thinking and problem-solving skills are essential for interpreting data. We want to see a passion for machine-learning and research. Your goal will be to help our company analyze trends to make better decisions.
Responsibilities
Identify valuable data sources and automate collection processes
Undertake preprocessing of structured and unstructured data
Analyze large amounts of information to discover trends and patterns
Build predictive models and machine-learning algorithms",$88K - $109K (Glassdoor Est.),"$78,500",Unknown,Human Resources & Staffing,Unknown / Non-Applicable,,5.0,100 %,N/A,,5.0,5.0,5.0,5.0,5.0,,,620,,
"McCain Foods (Canada)
3.6",Data Scientist,Toronto,Canada (English),"Position Title: Data Scientist
Position Type: Regular - Full-Time
Position Location: Florenceville GTC
Grade: Grade 04
Requisition ID: 18048

We know the importance that food plays in people's lives – the power it has to bring people, families and communities together. Our purpose is to bring enjoyment to people’s lives through great tasting food, in a way which reflects our values.


Earth Observation at McCain operates as a new, independent start-up division under McCain Foods Limited. Through the use of satellite and other remote sensing technologies, the business unit delivers crop insights to McCain agriculture, farmers, and other non-competitive crop buyers to improve decision-making on crop production and agricultural practices under climate volatility.",$88K - $109K (Glassdoor Est.),"$100,373",10000+ Employees,Food & Beverage Manufacturing,Manufacturing,$5 to $10 billion (USD),3.6,69 %,85 %,3.7,3.2,3.6,3.5,3.1,3.3,,,620,https://www.glassdoor.ca/Reviews/McCain-Foods-Reviews-E3962.htm,https://www.glassdoor.ca/Benefits/McCain-Foods-Benefits-E3962.htm
"PCL Construction
4.1",Data Scientist,Edmonton,Canada (English),"The future you want is within reach

At PCL, we build the places where life happens and find camaraderie in the process. We’re a community of builders committed to building better communities. That’s why we’re always looking ahead, and not just to the next project or what’s next in our industry.

We’re also looking at what’s next for you and how we can help you build a career you’re proud of. As a Data Scientist at PCL, you will get the opportunity for challenging work assignments in a supportive work environment which promotes personal and professional growth.

One of our functions is data science: the application of modern data visualization techniques, machine learning techniques, and artificial intelligence to develop insights and address business challenges.",$88K - $109K (Glassdoor Est.),"$62,699",1001 to 5000 Employees,Construction,"Construction, Repair & Maintenance Services",$5 to $10 billion (USD),4.1,82 %,85 %,4.3,4.0,4.0,4.1,3.8,3.4,,,620,https://www.glassdoor.ca/Reviews/PCL-Construction-Reviews-E7823.htm,https://www.glassdoor.ca/Benefits/PCL-Construction-Benefits-E7823.htm
"GeoComply
4.3",Data Science Intern,Vancouver,Canada (English),"A little bit about GeoComply

At GeoComply, our mission is to empower the future of digital trust. We operate at the center of a new generation of cybersecurity companies, leveraging today's geolocation data to make better risk-based decisions. Working as a critical piece of the security infrastructure for some of the world’s largest tech companies like DraftKings, FanDuel, the BBC, and Akamai, we are the global market leader for compliance-grade geolocation data and a critical piece of the decision engine. We have big plans for the next few years, including a targeted US IPO and various M&A opportunities.

At the heart of it all is people - we are deeply committed to creating and sustaining a world-class experience for our employees, customers, and partners.

The Opportunity:

Location: City, Province/State, Country",$88K - $109K (Glassdoor Est.),,51 to 200 Employees,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,4.3,83 %,4 %,5.0,4.2,4.4,4.2,4.0,4.0,,,620,https://www.glassdoor.ca/Reviews/GeoComply-Reviews-E2333177.htm,https://www.glassdoor.ca/Benefits/GeoComply-Benefits-E2333177.htm
HYTEE Marketing,Data Scientist,Calgary,Canada (English),"We are looking for a Data Scientist to analyze large amounts of raw information to find patterns that will help improve our company. We will rely on you to build data products to extract valuable business insights.
In this role, you should be highly analytical with a knack for analysis, math and statistics. Critical thinking and problem-solving skills are essential for interpreting data. We also want to see a passion for machine-learning and research.
Your goal will be to help our company analyze trends to make better decisions.
Responsibilities
Identify valuable data sources and automate collection processes
Undertake preprocessing of structured and unstructured data
Analyze large amounts of information to discover trends and patterns",$88K - $109K (Glassdoor Est.),"$4,000",,,,,,,,,,,,,,,,620,,
"Rocket Science Development
3.0",Data Scientist – Time series specialist,Remote,Canada (English),"Company details:
Rocket Science provides end-to-end machine-learning strategy, development, and deployment expertise.
Our Rocket Data Scientists or “Datastronauts”, have in-depth experience and a proven track record with leveraging AI & ML solutions to explore complex business problems, build exciting models, and create real value.
Operating and launching from our HQ in Montreal, Canada. We are growing rapidly due to the huge success we are bringing to our clients.
What You’ll Do:
- Build machine learning models using Python",$88K - $109K (Glassdoor Est.),"$122,741",1 to 50 Employees,,,,3.0,100 %,N/A,,2.0,2.0,3.0,3.0,3.0,,,620,,
"Validere
4.4",Data Scientist,Midtown Toronto,Canada (English),"At Validere, we’re on a mission to transform the world's largest supply chain by making critical product quality data available, accessible, and actionable. Our data intelligence platform is the first and only system of record for product quality in oil and gas, bringing disruptive transparency to an industry underserved by technology. Over 50 of North America’s leading energy companies rely on Validere’s insights to enhance operational and trading margins and reduce waste and emissions. We’re backed by notable tech and energy investors including Wing VC, Greylock Partners, Sallyport, and Y Combinator. Our offices are in Houston, Calgary, and Toronto.

Who you are:

To support our rapid growth, we are looking for a Data Scientist to join our Analytics Team. You will help build the new and existing analytics features through their entire lifecycle from ideation to performance monitoring. You have a Growth mindset, passion for learning new things and restlessness. You have the ability to work in a fast-paced environment, formulate and test hypotheses quickly and efficiently.",$88K - $109K (Glassdoor Est.),"$119,309",51 to 200 Employees,Energy & Utilities,"Energy, Mining, Utilities",Unknown / Non-Applicable,4.4,95 %,88 %,3.8,4.3,4.4,4.3,4.0,4.1,,,620,,https://www.glassdoor.ca/Benefits/Validere-Benefits-E3241752.htm
"Granify
4.5",Data Scientist,Edmonton,Canada (English),"Data Scientist

Granify is a rapidly growing technology company at the intersection of e-commerce, machine intelligence, and psychology. We’ve received investment from top investors, built a world-class team and a world-class product, and in the last year alone we generated over $650 million in incremental sales for many of the world's largest retailers!

We’re searching for an experienced Data Scientist (4+ years of experience) who values mastery, authenticity, and positivity to help build and grow our product. As a key member of our Data Science team, you will work with and analyze vast amounts of behaviour and transaction data, and design and implement algorithms which predict e-commerce shopper actions and needs. This includes - but goes well beyond - recommendations. This is an amazing opportunity to design algorithms which will be responsible for helping and influencing real shoppers across the world in real-time! We have access to and act on millions of shopper sessions per day. If you are a highly technical, hands-on, and mission-driven person who has a passion for solving problems in the area of ML/AI and e-commerce optimization, then this is the role for you.",$88K - $109K (Glassdoor Est.),"$88,561",51 to 200 Employees,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,4.5,85 %,88 %,4.8,4.3,4.1,4.4,4.3,4.4,,,620,https://www.glassdoor.ca/Reviews/Granify-Reviews-E1151442.htm,https://www.glassdoor.ca/Benefits/Granify-Benefits-E1151442.htm
"Afterpay
3.7","Data Scientist, Risk",Toronto,Canada (English),"Company Description
Since we opened our doors in 2009, the world of commerce has evolved immensely, and so has Square. After enabling anyone to take payments and never miss a sale, we saw sellers stymied by disparate, outmoded products and tools that wouldn’t work together.

To solve this problem, we expanded into software and built integrated solutions to help sellers sell online, manage inventory, book appointments, engage loyal buyers, and hire and pay staff. Across it all, we’ve embedded financial services tools at the point of sale, so merchants can access a business loan and manage their cash flow in one place. Afterpay furthers our goal to provide omnichannel tools that unlock meaningful value and growth, enabling sellers to capture the next generation shopper, increase order sizes, and compete at a larger scale.

Today, we are a partner to sellers of all sizes – large, enterprise-scale businesses with complex operations, sellers just starting, as well as merchants who began selling with Square and have grown larger over time. As our sellers grow, so do our solutions. There is a massive opportunity in front of us. We’re building a significant, meaningful, and lasting business, and we are helping sellers worldwide do the same.",$88K - $109K (Glassdoor Est.),"$120,522",1001 to 5000 Employees,Internet & Web Services,Information Technology,$5 to $25 million (USD),3.7,63 %,89 %,,3.5,3.6,3.7,3.4,3.6,,,620,,
Minpraxis Solutions Ltd.,Data Scientist,Vancouver,Canada (English),"About Us
Minpraxis Solutions focuses on transferring cutting-edge R&D into real solutions for mine developers and operators. As an award-winning Vancouver-based company we deliver transformative products and engineering to the minerals industry.
We are looking for a self-starting individual who is eager to apply their data science and signal processing skills to the development of an exciting new mining technology.
About the Role
This position is ideal for a data scientist who wants to be a part of a small and dynamic team. Working closely with the founding team, you will be working directly with the CEO, COO and a coder to help deliver a new and exciting product to the market.",$88K - $109K (Glassdoor Est.),"$7,050",,,,,,,,,,,,,,,,620,,
"Square
4.2","Data Scientist, Risk",Toronto,Canada (English),"Company Description

Since we opened our doors in 2009, the world of commerce has evolved immensely, and so has Square. After enabling anyone to take payments and never miss a sale, we saw sellers stymied by disparate, outmoded products and tools that wouldn’t work together.

To solve this problem, we expanded into software and built integrated solutions to help sellers sell online, manage inventory, book appointments, engage loyal buyers, and hire and pay staff. Across it all, we’ve embedded financial services tools at the point of sale, so merchants can access a business loan and manage their cash flow in one place. Afterpay furthers our goal to provide omnichannel tools that unlock meaningful value and growth, enabling sellers to capture the next generation shopper, increase order sizes, and compete at a larger scale.

Today, we are a partner to sellers of all sizes – large, enterprise-scale businesses with complex operations, sellers just starting, as well as merchants who began selling with Square and have grown larger over time. As our sellers grow, so do our solutions. There is a massive opportunity in front of us. We’re building a significant, meaningful, and lasting business, and we are helping sellers worldwide do the same.",$88K - $109K (Glassdoor Est.),"$118,322",5001 to 10000 Employees,Internet & Web Services,Information Technology,$2 to $5 billion (USD),4.2,84 %,89 %,4.9,4.0,3.9,4.3,3.8,4.1,,,620,https://www.glassdoor.ca/Reviews/Block-Reviews-E422050.htm,https://www.glassdoor.ca/Benefits/Block-Benefits-E422050.htm
"GeoComply
4.3",Data Scientist,Vancouver,Canada (English),"A little bit about GeoComply

At GeoComply, our mission is to empower the future of digital trust. We operate at the center of a new generation of cybersecurity companies, leveraging today's geolocation data to make better risk-based decisions. Working as a critical piece of the security infrastructure for some of the world’s largest tech companies like DraftKings, FanDuel, the BBC, and Akamai, we are the global market leader for compliance-grade geolocation data and a critical piece of the decision engine. We have big plans for the next few years, including a targeted US IPO and various M&A opportunities.

At the heart of it all is people - we are deeply committed to creating and sustaining a world-class experience for our employees, customers, and partners.

Job Summary

Are you a master of data science? Are you looking for an opportunity to contribute your creative mindset and energy to the growth and success of a hyper-growth, pre-IPO product?",$88K - $109K (Glassdoor Est.),"$69,608",51 to 200 Employees,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,4.3,83 %,4 %,5.0,4.2,4.4,4.2,4.0,4.0,,,620,https://www.glassdoor.ca/Reviews/GeoComply-Reviews-E2333177.htm,https://www.glassdoor.ca/Benefits/GeoComply-Benefits-E2333177.htm
"Wish
3.3",Data Scientist,Toronto,Canada (English),"Company Description

Wish is a mobile e-commerce platform that flips traditional shopping on its head. We connect hundreds of millions of people with the widest selection of delightful, surprising, and—most importantly—affordable products delivered directly to their doors. Each day on Wish, millions of customers in more than 100 countries around the world discover new products. For our over 1 million merchant partners, anyone with a good idea and a mobile phone can instantly tap into a global market.
We're fueled by creating unique products and experiences that give people access to a new type of commerce, where all are welcome. If you’ve been searching for a supportive environment to chase your curiosity and use data to investigate the questions that matter most to you, this is the place.

Job Description",$88K - $109K (Glassdoor Est.),"$136,273",51 to 200 Employees,Internet & Web Services,Information Technology,$2 to $5 billion (USD),3.3,45 %,100 %,4.5,3.3,3.9,3.0,2.7,3.7,,,620,https://www.glassdoor.ca/Reviews/Wish-Reviews-E686514.htm,https://www.glassdoor.ca/Benefits/Wish-Benefits-E686514.htm
"TELUS
3.9",Data Scientist - Data Operations and Analytics,Toronto,Canada (English),"Location: Toronto, ON, CA Vancouver, British Columbia, CA Calgary, AB, CA Edmonton, AB, CA
Req ID: 28845
Jobs by Category: Technology Solutions
Job Function: Planning and Analysis
Status: Full Time
Schedule: Regular
Let the data do the talking! If you love a challenge and love Data, this role is for you.

Our team and what we’ll accomplish together

The Data Operations and Analytics team is an internally focused reporting and analytics product minded team within TELUS, responsible for reporting on key operational metrics to ensure we are delivering to our customers. We discover key insights into our outages and provide the day to day on our ability to deliver. The Reliability Center of Excellence mission is to aim for the highest degree of service reliability for our customers – and for our team. We are dedicated to support all aspects of improving reliability here within TELUS operations. Our team includes a passionate group of business analysts, network analysts, data analysts, data scientists and data engineers.",$88K - $109K (Glassdoor Est.),"$98,607",10000+ Employees,"Cable, Internet & Telephone Providers",Telecommunications,$10+ billion (USD),3.9,78 %,85 %,4.1,3.8,3.7,4.0,3.6,3.8,,,620,https://www.glassdoor.ca/Reviews/TELUS-Reviews-E8006.htm,https://www.glassdoor.ca/Benefits/TELUS-Benefits-E8006.htm
