Company Name,Job Title,Location,Country,Job Description,Salary Estimate,Avg Salary,Size,Industry,Sector,Revenue,Rating,Recommend,CEO,Benefits,Opportunities,Comp Benefits,Culture,Management,WorkLife Balance,Pros,Cons,Num Listings,Reviews URL,Benefits URL
"ArabyAds
4.4",Data Analyst,Egypt,egypt,"About ArabyAds :
ArabyAds was founded in 2013 and we help our clients to acquire customers at scale using data & technology across diverse set of digital advertising inventories which are managed through four of our Customer Acquisition Platforms i.e. Boostiny (social commerce), iConnect (influencer marketing), Adfalcon (programmatic advertising) & DeviceBoost (OEM on device advertising). Apart from these Customer Acquisition Platforms, ArabyAds is also investing in Customer Retargeting and Customer Monetisation platforms along with strengthening our existing DMP called ‘Personas’.
We are a team of +300 passionate people across UAE, Egypt, KSA, Jordan, Tunisia and India. We are an agile, fast-growing, interdisciplinary team of passionate experts in media planning, influencer marketing, consumer research, developers & coders, data scientist, artificial intelligence, and machine learning with a shared mission to create sustainable value for our clients.",,,51 to 200 Employees,Advertising & Public Relations,Media & Communication,Unknown / Non-Applicable,4.4,94 %,N/A,,4.0,4.3,4.1,4.0,4.1,,,34,https://www.glassdoor.com/Reviews/ArabyAds-Reviews-E1742538.htm,
"Agolo
4.8",Senior Data Scientist - Natural Language Processing (NLP),Cairo,egypt,"Senior Data Scientist - Natural Language Processing (NLP)
Innovation is at the heart of what we do at Agolo. You will be joining a world-class team of data scientists to develop state-of-the-art natural language processing solutions to pioneer text understanding and summarization.
As a senior scientist at Agolo, you should be able to:
Lead building NLP-driven solutions from identifying business problems to collecting training datasets, analyzing data, modeling, testing, and validating.
Research the latest NLP academic papers and prototype ideas that can potentially solve new challenges and enhance existing solutions.",,,1 to 50 Employees,,,,4.8,90 %,100 %,,4.6,4.4,4.8,4.7,4.9,,,34,https://www.glassdoor.com/Reviews/Agolo-Reviews-E1812808.htm,
"Tribal Credit
4.2",Machine Learning Engineer,Cairo,egypt,"Overview
Are you ready to join an agile, diverse, and global team of innovators in redefining the B2B payment space for startups and SMEs in emerging markets? Tribal Credit is built for companies looking for a better way to pay business expenses and optimize their financial management. We provide modern payment methods like multi-currency physical and virtual business Visa cards and a powerful spend management platform to track and control expenses—all in one seamless interface.
Our founders are serial entrepreneurs who have launched startups both in emerging markets and the U.S. We're backed by leading international investors, including SoftBank, QED Investors, BECO Capital, Global Ventures, Endeavor Catalyst, Endure Capital, and OTG Ventures. We're also part of the Visa Fintech Fast Track program among an elite group of fintechs.
This position is 100% remote, based in Egypt, and will report to the Sr. Data Scientist.",,,201 to 500 Employees,Financial Transaction Processing,Financial Services,Unknown / Non-Applicable,4.2,85 %,N/A,,4.2,4.4,4.2,4.1,4.2,,,34,https://www.glassdoor.com/Reviews/Tribal-Credit-Reviews-E3868519.htm,
"Teradata
3.9",Data Scientist Lead,Cairo,egypt,"The data science practice at Teradata delivers business insights and value to clients through big data analytics. Our data solutions integrate into engineering and decision-making processes. Additionally, we offer advisory services to our clients including use case prioritization, tool selection, training, and capability definitions.

Teradata is expanding its data science team in Cairo.

We are looking for data scientists that are…

Highly self-motivated

Independent

Keen on learning and continuous self-development

Job Responsibilities

As a data scientist, you will independently and as part of a team:

business understanding, data understanding and preparation, exploratory analysis, modeling, model evaluation, communicating results and business value of a model to the client and finally deploying your data product.

Follow team development processes .

Based on the nature of the project and the available tools, learn, and adapt quickly to different technologies and tools than the ones you are used to.


Lead and mentor data scientists in client projects

Focus on the business value generated by artificial intelligence

Interface more frequently with clients

Improve team processes

Be tools agnostic

Qualifications

Sc. or Ph.D. in machine learning or a relevant discipline.

Expert level in Python including Numpy, Pandas, Scikit-learn

Solid understanding of deep learning techniques

Familiar with PySpark and MLlib

Familiar with Excel, Tableau or PowerBI for visualization

Natural Language Processing experience

telco, government, or banking

Intermediate level in either C, Java, C++, or C#

Intermediate level in SQL

Software engineering experience (OOP, Agile methodologies, Git, continuous development, etc.)

Familiar with Docker, Kubernetes, DevOPS and MLops

Analytical rigor

Excellent verbal and written communication skills

Excellent technical & business presentation skills

Ability to do pre-sales activities

Professional consulting background at the corporate level

Teradata highly values diversity and equal opportunity in all aspects of our business. We are excited by the unique qualities, abilities and perspectives each person brings, and candidates are considered on all the attributes they may bring to the role and the team.",,,10000+ Employees,Computer Hardware Development,Information Technology,$1 to $5 billion (USD),3.9,74 %,86 %,3.8,3.5,3.7,4.0,3.4,4.0,,,34,https://www.glassdoor.com/Reviews/Teradata-Reviews-E14638.htm,https://www.glassdoor.com/Benefits/Teradata-Benefits-E14638.htm
"Teradata
3.9",Senior Data Scientist,Cairo,egypt,"Introduction

Data Science teams at Teradata deliver business insights and value to clients through big data analytics. Our data solutions integrate into engineering and decision-making processes. Additionally, we offer advisory services to our clients including use case prioritization, tool selection, training, and capability definitions.

Teradata is expanding its data science team in Cairo.

We are looking for data scientists that are…

Highly self-motivated

Independent

Keen on learning and continuous self-development

Challengers of assumptions and status quo

Job Responsibilities

As a data scientist, you will independently and as part of a team:

business understanding, data understanding and preparation, exploratory analysis, modeling, model evaluation, communicating results and business value of a model to the client and finally deploying your data product.

Follow team development processes .

Based on the nature of the project and the available tools, quickly learn and adapt to different technologies and tools than the ones you are used to.


Lead and mentor data scientists in client projects

Focus on the business value of the data product

Interface more frequently with clients

Improve team processes

Be tools agnostic

Qualifications


Sc. or equivalent working experience in data science / machine learning

Analytical rigor

Proficient in either R or Python

Intermediate level in either C, Java, C++, or C#

Intermediate level in SQL

Intermediate level in Matlab

Software engineering knowledge

Excellent verbal and written communication skills

Excellent technical & business presentation skills

Ability to conduct pre-sales presentations


Sc. or Ph.D. in machine learning or a relevant discipline.

Solid understanding of deep learning techniques

Expert level in Python including Numpy, Pandas, Scikit-learn

Expert level in SQL and R

Software engineering background (Agile methodologies, Git, continuous development, etc.)

Familiar with PySpark and MLlib

Familiar with Excel, Tableau or PowerBI for visualization

Familiar with SPSS Modeler and SAS Enterprise Miner for modeling

Familiar with SAS and SPSS Statistics for statistical analysis

Familiar with either Teradata, Oracle, or Microsoft SQL Server

Specialized in a data science area such as NLP, Speech recognition, or image processing

telco, government, or banking

Professional consulting background at the corporate level

Excellent sales and public speaking skills

Teradata highly values diversity and equal opportunity in all aspects of our business. We are excited by the unique qualities, abilities and perspectives each person brings, and candidates are considered on all the attributes they may bring to the role and the team.",,,10000+ Employees,Computer Hardware Development,Information Technology,$1 to $5 billion (USD),3.9,74 %,86 %,3.8,3.5,3.7,4.0,3.4,4.0,,,34,https://www.glassdoor.com/Reviews/Teradata-Reviews-E14638.htm,https://www.glassdoor.com/Benefits/Teradata-Benefits-E14638.htm
"Valeo
3.9",Artificial Intelligence Research Engineer - CDA,Cairo,egypt,"Artificial Intelligence Research Engineer - CDA - ( 22000AOD )

Hierarchically : Report to Artificial Intelligence Team leader or Artificial Intelligence Scientist

The AI Research Engineer is responsible for designing and training AI models to be integrated in larger SW applications. He has a good overall understanding of major AI concepts and excellent expertise in machine learning (ML) development tools. At a project level, he is at the interface between the function owner, the AI Data Engineer, the AI Embedded Engineer and the validation teams. He is expected to deliver technical solutions fulfilling project requirements and provide associated code to run experiments together with relevant KPI reporting and documentation.",,,10000+ Employees,Transportation Equipment Manufacturing,Manufacturing,$10+ billion (USD),3.8,81 %,88 %,4.0,3.7,3.6,3.6,3.3,3.2,,,34,https://www.glassdoor.com/Reviews/Valeo-Reviews-E10605.htm,https://www.glassdoor.com/Benefits/Valeo-Benefits-E10605.htm
"ArabyAds
4.4",Front End Developer,Egypt,egypt,"ArabyAds was founded in 2013 and we help our clients to acquire customers at scale using data & technology across diverse set of digital advertising inventories which are managed through four of our platforms i.e. Checkout (social commerce), iConnect (influencer marketing), Adfalcon (programmatic advertising) & DeviceBoost.
We are a team of +260 passionate people across UAE, Egypt, KSA, Jordon, Lebanon & Tunisia. We are agile, fast-growing, interdisciplinary team of passionate experts in media planning, influencer marketing, consumer research, developers & coders, data scientist, artificial intelligence, and machine learning with a shared mission to create sustainable value for our clients.
ArabyAds is proud to be an equal opportunity employer regardless of your race, colour, gender, religion, age, disability, or marital status. We currently have people from 16 nationalities across our 6 locations and are happy to celebrate all festivals.
Job Description",,,51 to 200 Employees,Advertising & Public Relations,Media & Communication,Unknown / Non-Applicable,4.4,94 %,N/A,,4.0,4.3,4.1,4.0,4.1,,,34,https://www.glassdoor.com/Reviews/ArabyAds-Reviews-E1742538.htm,
"CEQUENS
3.2",MIS Senior Data Scientist,Cairo,egypt,"Job brief
We are looking for a Data Scientist to analyze large amounts of raw information to find patterns that will help improve our company. We will rely on you to build data products to extract valuable business insights.
In this role, you should be highly analytical with a knack for analysis, math and statistics. Critical thinking and problem-solving skills are essential for interpreting data. We also want to see a passion for machine-learning and research.
Your goal will be to help our company analyze trends to make better decisions.
Responsibilities
Identify valuable data sources and automate collection processes
Undertake preprocessing of structured and unstructured data, undertaking data collection, preprocessing, cleansing, validating the integrity of data, data wrangling analysis and visualization
Analyzing large amounts of information to find patterns and solution, discover trends and patterns",,,51 to 200 Employees,Telecommunications Services,Telecommunications,$25 to $100 million (USD),3.2,51 %,54 %,,3.3,3.5,3.0,3.0,3.1,,,34,https://www.glassdoor.com/Reviews/Cequens-Reviews-E683658.htm,
"Talabat
4.0",Data Engineer,Maadi Cornish,egypt,"When you think of food delivery in the MENA region, we’d be pretty surprised if talabat didn’t pop into your mind first! Since delivering our first order in Kuwait in 2004, we’ve grown quite a lot over the past 17 years.
Today, we deliver hundreds of millions of food orders, grocery items and other products per year, to our customers in nine countries throughout the region with more than 3,000+ employees! Our food delivery business works with over 27,000 brands and almost 50,000 branches, while our q-commerce concept, talabat mart, now delivers groceries to customers in Bahrain, Egypt, Jordan, Kuwait, Oman Qatar, and the UAE in 30 minutes or less!
Our philosophy is to make sure we do what is right for our ecosystem - our customers, our partners, our people, our riders, and the communities in which we operate. Our #techforgood program allows our customers a safe and convenient way to contribute to important causes in their community through donating to local and international charities directly on talabat with a focus on food insecurity in the region. Since its inception in 2020, we have facilitated the donation of well over 1 million meals to those in need, as well as donated over $1.5 million to charity with the help of our partners and customers. talabat is part of Delivery Hero, the global leader in online food delivery and q-commerce.",,,1001 to 5000 Employees,Internet & Web Services,Information Technology,Unknown / Non-Applicable,4.0,79 %,86 %,,3.9,3.8,3.9,3.7,3.6,,,34,https://www.glassdoor.com/Reviews/Talabat-Reviews-E1456233.htm,
"Orange
4.1",Senior Data Analytics Developer,Cairo,egypt,"About the role
The OBS IT department is in charge of decision-making information systems, serving Orange Business Services different line of businesses such as marketing, pre-sales, sales, production, after-sales services, and customer-service for both France and international domains.
In this context, the Orange Reporting and Analytics (ORA) system is the new digital reporting solution for Orange Business Services customers. This application will be developed in Agile SCRUM mode brings advanced analytical features to go beyond the historical contractual reporting features which used to be provided by the customers’ service managers adding more value and meeting the customers’ expectations regarding what to be reported, the look & feel, accuracy of the report, report availability and reliability.
In an Agile context, the BI developer is required to undertake the following responsibility:",,,10000+ Employees,Telecommunications Services,Telecommunications,$10+ billion (USD),4.0,83 %,81 %,3.8,3.6,3.6,3.9,3.5,3.9,,,34,https://www.glassdoor.com/Reviews/Orange-Reviews-E4075.htm,https://www.glassdoor.com/Benefits/Orange-Benefits-E4075.htm
"Axis
3.7",Lead Data Scientist,Cairo,egypt,"At Axis, our mission is to build a more accessible and equitable financial platform to empower the over 100 million Egyptians with a particular focus on the 70 million unbanked Egyptians. We're doing so by building digital products to help increase accessibility to payments, money transfers, savings, and digital access to credit.
We are an early-stage startup founded by a team with previous experience in Fintech (mobile payments) in Egypt. Our founding team previously built Raseedy - Egypt's first independent open loop wallet licensed by the Central Bank of Egypt in partnership with SAIB bank.
We are looking for innovative and motivated problem-solvers to join us on our journey. At Axis, you'll be surrounded by colleagues who are passionate about improving how financial services are delivered by build highly accessible financial products. If you're eager to help us build an inclusive financial system that works for all, we want to hear from you!
We're all working out of our office at the Greek Campus in Cairo, Egypt.",,,1001 to 5000 Employees,Publishing,Media & Communication,$500 million to $1 billion (USD),3.6,74 %,N/A,3.9,3.9,3.3,3.8,3.5,3.4,,,34,https://www.glassdoor.com/Reviews/Xaxis-Reviews-E697973.htm,https://www.glassdoor.com/Benefits/Xaxis-Benefits-E697973.htm
"Procter & Gamble
4.2",IT Project - Product Manager,Cairo,egypt,"Do you want to join a team of women and men IT professionals who apply their skills to bring groundbreaking, technology-based capabilities and business models to life? Have you been looking to use and grow both your IT and business skills?
Whether your role is to build a solution, craft an IT innovation strategy for a business, cyber-protect our critical information systems and assets, or implement a project with a strategic supplier in our state-of-the-art Shared Services organization, your real passion for technology and its business application will be recognized and rewarded.
We deliver IT to help P&G reach and succeed with consumers all over the world with products that improve their lives. We do technology innovation to build advantage for our company.
We offer jobs in business & data analytics, consumer web technologies, information security, mobile technologies, IT operations and supply chain IT teams.",,,10000+ Employees,Consumer Product Manufacturing,Manufacturing,$10+ billion (USD),4.1,85 %,88 %,4.1,4.0,4.1,4.2,3.8,3.4,,,34,https://www.glassdoor.com/Reviews/Procter-and-Gamble-Reviews-E544.htm,https://www.glassdoor.com/Benefits/Procter-and-Gamble-Benefits-E544.htm
"ArabyAds
4.4",Customer Success Specialist,Egypt,egypt,"ArabyAds was founded in 2013 and we help our clients to acquire customers at scale using data & technology across diverse set of digital advertising inventories which are managed through four of our platforms i.e. Boostiny (social commerce) , iConnect (influencer marketing), Adfalcon (programmatic advertising) & DeviceBoost.
We are a team of +260 passionate people across UAE, Egypt, KSA, Jordon, Lebanon & Tunisia. We are agile, fast-growing, interdisciplinary team of passionate experts in media planning, influencer marketing, consumer research, developers & coders, data scientist, artificial intelligence, and machine learning with a shared mission to create sustainable value for our clients.
ArabyAds is proud to be an equal opportunity employer regardless of your race, colour, gender, religion, age, disability, or marital status. We currently have people from 16 nationalities across our 6 locations and are happy to celebrate all festivals.






technical support role that is focused first and foremost in customer
success;
excellent customer service and comfortable with a multi-tasking, high
energy environment;",,,51 to 200 Employees,Advertising & Public Relations,Media & Communication,Unknown / Non-Applicable,4.4,94 %,N/A,,4.0,4.3,4.1,4.0,4.1,,,34,https://www.glassdoor.com/Reviews/ArabyAds-Reviews-E1742538.htm,
"ArabyAds
4.4",Backend Engineer- Data Engineering,Egypt,egypt,"Backend Developer (Python, AWS)
ArabyAds was founded in 2013 and we help our clients to acquire customers at scale using data & technology across diverse set of digital advertising inventories which are managed through four of our platforms i.e. Checkout (social commerce), iConnect (influencer marketing), Adfalcon (programmatic advertising) & DeviceBoost. We are a team of +260 passionate people across UAE, Egypt, KSA, Jordon, Lebanon & Tunisia. We are agile, fast-growing, interdisciplinary team of passionate experts in media planning, influencer marketing, consumer research, developers & coders, data scientist, artificial intelligence, and machine learning with a shared mission to create sustainable value for our clients. ArabyAds is proud to be an equal opportunity employer regardless of your race, colour, gender, religion, age, disability, or marital status. We currently have people from 16 nationalities across our 6 locations and are happy to celebrate all festivals.
Work objective",,,51 to 200 Employees,Advertising & Public Relations,Media & Communication,Unknown / Non-Applicable,4.4,94 %,N/A,,4.0,4.3,4.1,4.0,4.1,,,34,https://www.glassdoor.com/Reviews/ArabyAds-Reviews-E1742538.htm,
"ArabyAds
4.4",Back End Developer- PHP,Egypt,egypt,"ArabyAds was founded in 2013 and we help our clients to acquire customers at scale using data & technology across diverse set of digital advertising inventories which are managed through four of our platforms i.e. Checkout (social commerce), iConnect (influencer marketing), Adfalcon (programmatic advertising) & DeviceBoost.
We are a team of +260 passionate people across UAE, Egypt, KSA, Jordon, Lebanon & Tunisia. We are agile, fast-growing, interdisciplinary team of passionate experts in media planning, influencer marketing, consumer research, developers & coders, data scientist, artificial intelligence, and machine learning with a shared mission to create sustainable value for our clients.
ArabyAds is proud to be an equal opportunity employer regardless of your race, colour, gender, religion, age, disability, or marital status. We currently have people from 16 nationalities across our 6 locations and are happy to celebrate all festivals.

As a , you will:",,,51 to 200 Employees,Advertising & Public Relations,Media & Communication,Unknown / Non-Applicable,4.4,94 %,N/A,,4.0,4.3,4.1,4.0,4.1,,,34,https://www.glassdoor.com/Reviews/ArabyAds-Reviews-E1742538.htm,
"Luxoft
4.3",Junior Java back end developer,Egypt,egypt,"Project Description
Luxoft is looking out for technical role where you will have an opportunity to work in a company with operations around the globe. You will be involved in designing, developing, and implementing the financial products for the world's leading Retail Banks
Responsibilities
Design, develop and maintain complex web applications based on the Kafka streaming platform
Build reusable code and libraries for future use
Provide ongoing maintenance, support and enhancements in existing systems and platforms",,,10000+ Employees,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,4.3,91 %,93 %,3.9,4.2,4.0,4.3,4.1,4.3,,,34,https://www.glassdoor.com/Reviews/Luxoft-Reviews-E116344.htm,https://www.glassdoor.com/Benefits/Luxoft-Benefits-E116344.htm
"ArabyAds
4.4",Senior Product Designer UI/UX,Egypt,egypt,"ArabyAds was founded in 2013 and we help our clients to acquire customers at scale using data & technology across diverse set of digital advertising inventories which are managed through four of our platforms i.e. Checkout (social commerce), iConnect (influencer marketing), Adfalcon (programmatic advertising) & DeviceBoost.
We are a team of +260 passionate people across UAE, Egypt, KSA, Jordon, Lebanon & Tunisia. We are agile, fast-growing, interdisciplinary team of passionate experts in media planning, influencer marketing, consumer research, developers & coders, data scientist, artificial intelligence, and machine learning with a shared mission to create sustainable value for our clients.
ArabyAds is proud to be an equal opportunity employer regardless of your race, colour, gender, religion, age, disability, or marital status. We currently have people from 16 nationalities across our 6 locations and are happy to celebrate all festivals.

We are looking for a smart and capable Senior Product Designer to join our growing family, and help us build exciting products that our users love to use. You’ll be joining a talented cross-functional team members from Cairo, Dubai, Jordan and Tunisia. If you’re passionate about designing digital products, obsessed about user experience, and looking to be part of an experienced and dedicated team, we would like to have a chat! You will cover the following …",,,51 to 200 Employees,Advertising & Public Relations,Media & Communication,Unknown / Non-Applicable,4.4,94 %,N/A,,4.0,4.3,4.1,4.0,4.1,,,34,https://www.glassdoor.com/Reviews/ArabyAds-Reviews-E1742538.htm,
