Company Name,Job Title,Location,Country,Job Description,Salary Estimate,Avg Salary,Size,Industry,Sector,Revenue,Rating,Recommend,CEO,Benefits,Opportunities,Comp Benefits,Culture,Management,WorkLife Balance,Pros,Cons,Num Listings,Reviews URL,Benefits URL
"Datacom
3.7",Data Senior Consultants - Wellington,Wellington,New Zealand,"Our purpose
Here at Datacom we connect people and technology in order to solve challenges, create opportunities and discover new possibilities for the communities we live in.
Our team
The Data and Analytics team are a progressive group of diverse and creative individuals with a deep love for all things data related. They build platforms and solutions that are leading edge and at the forefront of the technology curve. A close knit and fun team embedded within our rapidly growing Professional Services division, and part of the wider Datacom ecosystem.
About Datacom
We have over 6,200 people across our global offices, and generate an annual revenue of over $1.2 billion, this makes us one of Australasia’s largest professional IT services companies. We have extensive expertise in operating data centres, providing IT services, software engineering and application management, as well as payroll and customer service design and operations. With this comes a long list of significant clients. Datacom is committed to hiring, developing and promoting the best talent from a diverse range of backgrounds. We are local at heart, yet world-class in capability.
About the Role
We’re looking for Senior Data Engineers to join our growing analytics team and work on a broad range of customer projects with one common denominator – data. You’ll be working closely with our software developers, data scientists, DW engineers and data storytellers and will be responsible for creating and maintaining data architectures that enables data driven insights and innovation for our customers. In short, you’ll be building modern data platforms and get to work with cutting edge data technologies in an Agile and fast paced environment.
What you’ll do
Technical skills
Required Skills and Qualification
Helpful Knowledge
If you are interested in learning more or this sounds like you, just click apply now!",$71K - $104K (Glassdoor Est.),"$89,722",1 to 50 Employees,,,,3.7,53 %,73 %,3.0,3.4,2.9,3.3,3.4,3.7,,,93,https://www.glassdoor.co.nz/Reviews/DataCom-Reviews-E1321219.htm,https://www.glassdoor.co.nz/Benefits/DataCom-Benefits-E1321219.htm
"IRI APAC
3.6",Client Success Senior Consultant,Auckland,New Zealand,"IRI is powered by people
We're a fast paced, tech driven and people focused business. Innovation and entrepreneurism are part of our core DNA. We like to create, and we like to make things happen. Our team is diverse and is made up of Insight and Industry Consulting Analysts, Data Scientists, Product Managers, Solution Architects and Software Engineers.
As an organisation we're leading the charge as the specialist provider of data-driven, insight and consulting solutions for FMCG retailers and manufacturers.
We power over 250 businesses with a number of services and solutions including;
Client consulting services for the retail, grocery, liquor, tobacco and pharmaceutical sectors
Performance data processing and solutions for the FMCG sector",$71K - $104K (Glassdoor Est.),"$57,689",1001 to 5000 Employees,Business Consulting,Management & Consulting,Unknown / Non-Applicable,3.6,65 %,88 %,,3.3,2.9,3.7,3.2,3.6,,,93,https://www.glassdoor.co.nz/Reviews/IRI-Reviews-E1513.htm,
Scitex Recruitment,Senior Sustainability Scientist,Wellington,New Zealand,"Research sustainability / climate change in the building / construction industry
Develop insights to support NZ transitioning to a low-carbon built environment
Judgeford location (close to Transmission Gully Pauatahanui interchange)

In this unique position, you will join an outcome focused research organisation and see your work make direct impact on the New Zealand building and construction system. With a focus on sustainability, this role will examine the relationship between sustainability and climate change and the building and construction system.

You will work collaboratively with a team of passionate experts in the field to improve the impact of building and construction on the environment by finding solutions to mitigate negative effects.

You will:







Click APPLY or contact Belinda on 021 100 5845 during business hours for a confidential discussion.",$71K - $104K (Glassdoor Est.),"$98,793",Unknown,,,,,,,,,,,,,,,93,,
"AECOM
3.8",Finance Business Partner,Auckland,New Zealand,"The New Zealand business is recruiting for a Finance Business Partner to join a progressive organisation with a great team culture in either of our four offices in Auckland (preferred), Hamilton, Wellington or Christchurch.

The Finance Business Partner is a key role for driving strategic financial insights to improve business performance, working capital and project delivery. By fostering a close relationship with the Project Delivery, Operations and Finance teams, this role will drive financial awareness and acumen within the business unit throughout the project life cycle. Key responsibilities are to support the delivery of financial plan, provide guidance and generate key insights gained through data analysis and building key relationships, adding value to forward-looking outlooking and decision making.

Reporting to the Regional Finance Director, the Finance Business Partner is the main point of contact for financial support for the relevant business unit(s) and project teams.

The main responsibilities will depend on the experience level of the successful applicant and may include:

Minimum Requirements

Preferred Qualifications

What We Offer

We will give you the flexibility you need to do your best work with hybrid work options. Whether you’re working from an AECOM office, remote location or at a client site, you will be working in a dynamic environment where your integrity, entrepreneurial spirit and pioneering mindset are championed. You will help us foster a culture of equity, diversity and inclusion – a safe and respectful workplace, where we invite everyone to bring their whole selves to work using their unique talents, backgrounds and expertise to create transformational outcomes for our clients. We will encourage you to grow and develop your career with us through our technical and professional development programs and diverse career opportunities. We believe in leadership at all levels. No matter where you sit in the organization you can make a lasting impact on the projects you work on, the teams and committees you join and our business. We offer competitive pay and benefits, well-being programs to support you and your family, and the development resources you need to advance your career. When you join us, you will connect and collaborate with a global network of experts – planners, designers, engineers, scientists, consultants, program and construction managers – leading the change toward a more sustainable and equitable future. Join us and let’s get started. As an Equal Opportunity Employer, we believe in each person’s potential, and we’ll help you reach yours.",$71K - $104K (Glassdoor Est.),"$119,059",10000+ Employees,Architectural & Engineering Services,"Construction, Repair & Maintenance Services",$10+ billion (USD),3.8,74 %,83 %,3.6,3.7,3.4,3.6,3.3,3.5,,,93,https://www.glassdoor.co.nz/Reviews/AECOM-Reviews-E5632.htm,https://www.glassdoor.co.nz/Benefits/AECOM-Benefits-E5632.htm
Sunstone Talent,Intermediate Machine Learning Data Engineer,Christchurch,New Zealand,"AWS? Solid Python & SQL skills? ETL experience?
Work on AWS & data services such as SageMaker, Glue and EMR
Join a supportive company processing hundreds of millions of data transactions

An exciting global company is looking for a Intermediate Machine Learning Engineer to help build & improve machine learning applications in the cloud

Work with a supportive, collaborative data science & data engineering teams where you can progress your machine learning craft in a large data environment

What you'll bring:

An exciting company that processes hundreds of millions of data transactions daily within a passionate developer led, supportive, friendly company environment that puts their people first

(Happy to receive a short video 60-90 secs maximum / MP4 with 1gb or less) or direct to

For this & other Sunstone software & IT jobs in Christchurch, New Zealand please check out: https://sunstonetalent.com/software-it-jobs-christchurch-wfh-nz",$71K - $104K (Glassdoor Est.),"$94,074",1 to 50 Employees,,,,,,,,,,,,,,,93,,
"Stantec
3.9",Geotechnical Engineer,Wellington,New Zealand,"20490BR
Requisition Number:
20490BR
Description:
Flexible locations nationally
Foundation, a sense of place and of belonging. That's why at Stantec, we always design with community in mind.
We care about the communities we serve—because they're our communities too. We're designers, engineers, scientists, and project managers, innovating together at the intersection of community, creativity, and client relationships. Balancing these priorities results in projects that advance the quality of life in communities across the globe.",$71K - $104K (Glassdoor Est.),"$78,672",10000+ Employees,Architectural & Engineering Services,"Construction, Repair & Maintenance Services",$2 to $5 billion (USD),3.9,77 %,87 %,3.3,3.7,3.5,3.9,3.5,3.7,,,93,https://www.glassdoor.co.nz/Reviews/Stantec-Reviews-E21416.htm,https://www.glassdoor.co.nz/Benefits/Stantec-Benefits-E21416.htm
"Spark New Zealand
4.0",Solution Consultant,Auckland,New Zealand,"Who We Are
At Qrious we see an amazing future for New Zealand. Where technology can make lives better, businesses stronger, and our country the envy of the world. We're part of a group of specialist, world-class, Kiwi businesses working together to move New Zealand forward. Together, we represent unmatched capability to help organisations grow faster, drive efficiency, and create positive change.
At Qrious, we believe in the power of transformation. The data-driven innovation we deliver for our customers ensures they can transform today to redefine tomorrow. We believe in delivering value first for our customers and this value-led approach defines every customer engagement. We believe that our policy of hiring for diversity, equity, and inclusion, has had an enormously positive influence on our culture and our success and we are proud to offer the benefits of this to our wide and diverse team of data professionals.
Qrious is owned by Spark NZ and offers a range of products and services across data, analytics, AI, and data-powered customer engagement.",$71K - $104K (Glassdoor Est.),"$115,931",1001 to 5000 Employees,Telecommunications Services,Telecommunications,$2 to $5 billion (USD),4.0,82 %,84 %,4.1,3.6,3.9,3.9,3.6,3.8,,,93,https://www.glassdoor.co.nz/Reviews/Spark-New-Zealand-Reviews-E5795.htm,https://www.glassdoor.co.nz/Benefits/Spark-New-Zealand-Benefits-E5795.htm
"ArchiPro
4.0",Senior Data Analyst,Parnell,New Zealand,"ArchiPro is a cutting edge online platform for design and architecture, connecting homeowners, products and professionals for all things design and build.
Our mission: ""simplify the end to end building experience"".
We are one of New Zealand’s fastest growing technology companies. Located in our Parnell head office and now also in Australia and Canada, we’re currently a team of more than 150 people PROs and growing!
About ArchiPro
Ranked 5th in the New Zealand 10 Top Start Up’s on LinkedIn
Frequently ranked as one of the top 10 most disruptive companies in New Zealand (we love to challenge the status quo)",$71K - $104K (Glassdoor Est.),"$83,247",51 to 200 Employees,Internet & Web Services,Information Technology,Unknown / Non-Applicable,4.0,82 %,N/A,,4.0,3.5,4.2,4.0,3.9,,,93,https://www.glassdoor.co.nz/Reviews/ArchiPro-Reviews-E2243635.htm,
"IRI APAC
3.6",Account Executive,Auckland,New Zealand,"IRI is powered by people
We're a fast paced, tech driven and people focused business. Innovation and entrepreneurism are part of our core DNA. We like to create, and we like to make things happen. Our team is diverse and is made up of Insight and Industry Consulting Analysts, Data Scientists, Product Managers, Solution Architects and Software Engineers.
As one of the original innovators in big data, we integrate purchase, media, social, causal and loyalty data to help companies grow. We combine this data with predictive analytics to uncover new consumer insights and integrate them on the most technologically advanced, cloud-based visualisation platform, IRI Liquid Data™.
We help clients analyse how to make their assortment, pricing and promotions more profitable and guide them through new product or market planning. Ultimately, we ensure that businesses can better leverage data to help them grow.",$71K - $104K (Glassdoor Est.),"$61,000",1001 to 5000 Employees,Business Consulting,Management & Consulting,Unknown / Non-Applicable,3.6,65 %,88 %,,3.3,2.9,3.7,3.2,3.6,,,93,https://www.glassdoor.co.nz/Reviews/IRI-Reviews-E1513.htm,
"Worley
3.6",Civil Structural Engineering Manager,New Plymouth,New Zealand,"Company : Worley
Primary Location
: NZL-TK-New Plymouth
Job
: Civil
Schedule
: Full-time",$71K - $104K (Glassdoor Est.),"$98,285",10000+ Employees,Energy & Utilities,"Energy, Mining, Utilities",$5 to $10 billion (USD),3.6,72 %,82 %,2.0,3.3,3.2,3.5,3.1,3.5,,,93,https://www.glassdoor.co.nz/Reviews/Worley-Reviews-E35193.htm,https://www.glassdoor.co.nz/Benefits/Worley-Benefits-E35193.htm
"Worley
3.6",Senior Maintenance and Reliability Engineer,New Plymouth,New Zealand,"Company : Worley
Primary Location
: NZL-TK-New Plymouth
Job
: Asset Integrity Solutions
Schedule
: Full-time",$71K - $104K (Glassdoor Est.),"$112,490",10000+ Employees,Energy & Utilities,"Energy, Mining, Utilities",$5 to $10 billion (USD),3.6,72 %,82 %,2.0,3.3,3.2,3.5,3.1,3.5,,,93,https://www.glassdoor.co.nz/Reviews/Worley-Reviews-E35193.htm,https://www.glassdoor.co.nz/Benefits/Worley-Benefits-E35193.htm
"Sourced
4.0",Machine Learning Engineer,Christchurch,New Zealand,"Opportunities to grow and develop your career in Machine Learning
Junior - Intermediate level opening with significant mentoring and training
Enterprise web/open source technology focus


Opportunities to grow and develop your career in Machine Learning
Junior - Intermediate level opening with significant mentoring and training
Enterprise web/open source technology focus
Seeking a junior to intermediate Machine Learning Engineer ready for a significant career level up! This is a great chance to join a forward-thinking company with global reach


With a fantastic history and reputation, our client attracts and retains the very best Software, Data and DevOps Engineers. Encouraging growth, development, and above all constant questioning and improvement of how and what they develop, you'll be playing a very key role in how their core technologies should evolve.

Our client has a very strong focus on equal rights, inclusion and diversity in the workplace. They are open to flexible working, but would still prefer candidates that are Christchurch based or nearby, as team onsite meetings are important within their company culture. This ensures that everyone gets a say and maintains this flat structure. The Christchurch team offers plenty of team lunches and building exercises to help you settle in.


For our Machine Learning Engineer we are seeking enthusiastic, technically minded Engineers whose real passion is to get under the hood, and work out how and why things work, and how they could be improved.

You will need to be very comfortable working with open source technologies and will also be excited by the opportunity for team collaboration and personal development that peer programming brings.

You will be working with data scientists to develop new ML pipelines and apply their models, maintaining and continuously improving existing ML pipelines as well as developing monitoring and reporting for ML products.


Applications are invited from driven, eager emerging or existing Machine Learning Engineers who are keen to join a tight knit team. You will need:


We have a number of clients who are Accredited Employers who seriously consider applications from candidates keen to immigrate to New Zealand. Please demonstrate your commitment by attaching a cover letter that clearly states your immigration status and preparedness, as well as your motivations, plans, and timeframes.


We love to hear from Kiwi’s around the globe who are relocating back to New Zealand. Please get in touch by registering with us at www.sourced.nz
We have clients who are sourcing specialized IT disciplines and are ready and willing to talk to you.


Sourced is a specialist IT Recruitment Agency primarily focused on permanent & contract positions within the Christchurch, Auckland, and wider New Zealand, IT / Technology sector.

Jobseekers come back to us time after time as we look out for them and provide sound, unbiased guidance throughout their careers. Our clients keep coming back because we do what we say we’ll do, working to genuinely understand their business, their culture and their unique dynamic. Keep up to date with all that is happening in your local IT / Technology market by registering with us now at www.sourced.nz",$71K - $104K (Glassdoor Est.),"$94,074",1 to 50 Employees,"Staffing, Recruitment & Subcontracting",Human Resources & Staffing,$5 to $25 million (USD),4.0,100 %,N/A,,2.0,3.0,4.0,3.0,2.0,,,93,,
"Worley
3.6",Project Engineer,Hawke's Bay,New Zealand,"Company : Worley
Primary Location
: NZL-Hawke's Bay
Job
: Project Engineering
Schedule
: Full-time",$71K - $104K (Glassdoor Est.),,10000+ Employees,Energy & Utilities,"Energy, Mining, Utilities",$5 to $10 billion (USD),3.6,72 %,82 %,2.0,3.3,3.2,3.5,3.1,3.5,,,93,,https://www.glassdoor.co.nz/Benefits/Worley-Benefits-E35193.htm
"Statistics New Zealand
4.0",Whakawhanake a Kaipūhanga Haumarutanga | Cloud DevOps and Security Engineer,Auckland,New Zealand,"Mōu | For you
Taturanga Aotearoa Stats NZ are dedicated to diversity, equity, inclusion, health and wellbeing. We welcome every gender, ethnicity, ability, religion, age and background and encourage people to be their authentic selves.
Flexible by default, balance life and work commitments
Develop and grow your career (coaching, training, study support, secondments)
Contribute to meaningful work that makes a difference to all people in Aotearoa
3 extra annual leave days (taken during Christmas office closure), see careers site for other benefits and networks
State of the art, brand new 6-star green building in Wellington",$71K - $104K (Glassdoor Est.),"$86,388",501 to 1000 Employees,National Services & Agencies,Government & Public Administration,$100 to $500 million (USD),4.0,70 %,75 %,3.5,3.6,3.0,3.9,3.5,4.4,,,93,https://www.glassdoor.co.nz/Reviews/Department-of-Statistics-New-Zealand-Reviews-E696500.htm,https://www.glassdoor.co.nz/Benefits/Department-of-Statistics-New-Zealand-Benefits-E696500.htm
"AECOM
3.8",Senior Mechanical Engineer,Wellington,New Zealand,"AECOM is looking for a solutions focussed Mechanical Engineer to join our established Building Services team. In this role, you will provide specialist mechanical design solutions and offer technical advice to our clients on a diverse range of projects such as Data Centres, Commercial, Residential, Defence and Healthcare.

This role is ideal for an intermediate or senior level mechanical engineer who thrives on working in a fast-paced environment and enjoys delivering creative and innovative solutions.

You will be working alongside driven professionals across various end-markets who are passionate, smart, creative, curious and quirky who are proud to be part of a company that is dedicated to delivering a better world.

Minimum Requirements

Preferred Qualifications

+ Degree qualified in Mechanical Engineering or similar

What We Offer

We will give you the flexibility you need to do your best work with hybrid work options. Whether you’re working from an AECOM office, remote location or at a client site, you will be working in a dynamic environment where your integrity, entrepreneurial spirit and pioneering mindset are championed.

You will help us foster a culture of equity, diversity and inclusion – a safe and respectful workplace, where we invite everyone to bring their whole selves to work using their unique talents, backgrounds and expertise to create transformational outcomes for our clients.

We will encourage you to grow and develop your career with us through our technical and professional development programs and diverse career opportunities. We believe in leadership at all levels. No matter where you sit in the organization you can make a lasting impact on the projects you work on, the teams and committees you join and our business.

We offer competitive pay and benefits, well-being programs to support you and your family, and the development resources you need to advance your career.

When you join us, you will connect and collaborate with a global network of experts – planners, designers, engineers, scientists, consultants, program and construction managers – leading the change toward a more sustainable and equitable future. Join us and let’s get started.

As an Equal Opportunity Employer, we believe in each person’s potential, and we’ll help you reach yours.",$71K - $104K (Glassdoor Est.),"$85,561",10000+ Employees,Architectural & Engineering Services,"Construction, Repair & Maintenance Services",$10+ billion (USD),3.8,74 %,83 %,3.6,3.7,3.4,3.6,3.3,3.5,,,93,https://www.glassdoor.co.nz/Reviews/AECOM-Reviews-E5632.htm,https://www.glassdoor.co.nz/Benefits/AECOM-Benefits-E5632.htm
"Xero
4.2","Staff Engineer, Machine Learning",Wellington,New Zealand,"Xero is a beautiful, easy-to-use platform that helps small businesses and their accounting and bookkeeping advisors grow and thrive.

At Xero, our purpose is to make life better for people in small business, their advisors, and communities around the world. This purpose sits at the centre of everything we do. We support our people to do the best work of their lives so that they can help small businesses succeed through better tools, information and connections. Because when they succeed they make a difference, and when millions of small businesses are making a difference, the world is a more beautiful place.

About the team

Xero’s Machine Learning solutions operate as evolving products that are owned in cross functional pods made up of Applications engineers, Applied scientists, Data and Platform engineers. Our teams have been largely geographically co-located, however in today’s world of remote working we are now open to remote working. Our teams remain connected to the global guilds of their specific discipline to leverage and share practices and tools. We are evolving and maturing constantly!",$71K - $104K (Glassdoor Est.),"$116,276",1001 to 5000 Employees,Computer Hardware Development,Information Technology,$100 to $500 million (USD),4.2,87 %,92 %,4.0,3.9,3.8,4.5,3.8,4.6,,,93,https://www.glassdoor.co.nz/Reviews/Xero-Reviews-E318448.htm,https://www.glassdoor.co.nz/Benefits/Xero-Benefits-E318448.htm
"Livestock Improvement Corporation
3.8",Data Engineer,Hamilton,New Zealand,"At a glance:
Ref: 42701 | Hamilton (Newstead) | Architecture & Security, Database Administration, Software Development, Research & Development | Graduate, Experienced | Permanent, Full Time | Data Engineer 210921.pdf
About the Role
We are looking for a Data Engineer to join our innovative Research and Development group.
This is a permanent, full-time (40 hrs per week) position based in Hamilton.
In this role you will be an integral part of our world-leading research group, with a focus on the utilisation and processing of key research data. If you are excited about using your skills in data engineering to design and build systems for managing massive research and commercial data sets, then this role is for you!",$71K - $104K (Glassdoor Est.),"$95,917",1001 to 5000 Employees,$100 to $500 million (USD),,,3.8,71 %,94 %,3.0,3.5,3.4,3.8,3.2,3.9,,,93,https://www.glassdoor.co.nz/Reviews/Livestock-Improvement-Corporation-Reviews-E1381867.htm,https://www.glassdoor.co.nz/Benefits/Livestock-Improvement-Corporation-Benefits-E1381867.htm
