Company Name,Job Title,Location,Country,Job Description,Salary Estimate,Avg Salary,Size,Industry,Sector,Revenue,Rating,Recommend,CEO,Benefits,Opportunities,Comp Benefits,Culture,Management,WorkLife Balance,Pros,Cons,Num Listings,Reviews URL,Benefits URL
"Sunrise UPC GmbH
3.1",Data Scientist (w/m/d) 80-,Zurich,Suisse (French),"Zurich (Headquarter)
Duties and responsibilities:
The goal of this position is to accumulate a good understanding of the digital business and to be able to identify risks and opportunities within the online space
Collect and process data to enable data-driven decision making within the digital space
Design, build and validate statistical or machine learning models
Work closely with business partners in building and implementing such models, monitor performance and impact
Communicate findings and insights with stakeholders using data visualization techniques
Identify valuable data sources and automate collection processes",,,De 1 à 50 employés,,,,3.1,58 %,N/A,5.0,3.1,3.9,3.2,2.9,3.3,,,400,https://fr.glassdoor.ch/Avis/Sunrise-UPC-Avis-E6270911.htm,https://fr.glassdoor.ch/Benefits/Sunrise-UPC-Benefits-E6270911.htm
"Centre hospitalier universitaire vaudois
3.8",Data Scientist for the Biomedical Data Science Center (BDSC),Lausanne,Suisse (French),"Contexte
The Lausanne University Hospital (CHUV) is one of five Swiss university hospitals. Through its collaboration with the Faculty of Biology and Medicine of the University of Lausanne and the EPFL, CHUV plays a leading role in the areas of medical care, medical research and training.
The mission of the Biomedical Data Science Center, directed by Professor Raphael Gottardo, is to develop and apply (in collaboration with researchers and clinicians) computer and statistical methods to analyze large amounts of genomic, clinical and experimental data (single-cell RNAseq, spatial transcriptomics, CyTOF, etc) in order to accelerate medical discoveries that will help us treat our patients better. The project offers the potential to collaborate with experts from different areas within the CHUV and from other international research organizations (Fred Hutchinson Cancer Research Center, Seattle Children’s Hospital, etc...). We have a wide variety of projects in human immunology, infectious diseases (particularly COVID19, Malaria and HIV) and immunotherapy.",,,Plus de 10''000 employés,Services de santé et hôpitaux,Santé,Entre 1 et 5 milliards de dollars US,3.8,80 %,90 %,3.8,3.3,3.3,3.7,3.3,3.5,,,400,https://fr.glassdoor.ch/Avis/Centre-hospitalier-universitaire-vaudois-Avis-E635958.htm,https://fr.glassdoor.ch/Benefits/Centre-hospitalier-universitaire-vaudois-Benefits-E635958.htm
"Cartier
3.8",International Client Data Scientist Manager,Meyrin,Suisse (French),"Code de référence: 65122
International Client Data Scientist Manager
Meyrin, GE, CH
Permanent
L’histoire de Cartier repose sur l'audace et la passion. Nous avons adopté un esprit pionnier et audacieux qui continue d’inspirer nos équipes, tous métiers confondus, de nos boutiques à nos ateliers et nos sièges sociaux depuis plus de 170 ans. Nous comptons plus de 8500 collaborateurs de 90 nationalités différentes qui partagent un esprit indépendant et un engagement envers l’excellence, et qui ont pour ambition d’enrichir en permanence l’héritage de la maison en repoussant les limites de la créativité.",,,Entre 5''001 et 10''000 employés,Autres magasins de détail,Commerce de détail et de gros,Ne sait pas / non applicable,3.8,71 %,94 %,3.9,3.3,3.6,3.6,3.3,3.4,,,400,https://fr.glassdoor.ch/Avis/Cartier-Avis-E9207.htm,https://fr.glassdoor.ch/Benefits/Cartier-Benefits-E9207.htm
"Credit Suisse
3.8",Data Scientist/ Analyst for innovation projects,Zurich,Suisse (French),"Your field of responsibility

Work on structured and unstructured data from various sources to derive meaningful insights. Communicate results through intuitive visualization. Work on innovative projects to automate and reduce run-the-bank costs by leveraging latest technologies and methods. Identify areas for potential disruptive innovation.

Your future colleagues


We are organized in a value stream with shared responsibilities across teams and therefore expect ownership and leadership to advance our initiatives. We often work in close collaboration with various departments and follow agile principles. We are a department that values Diversity and Inclusion (D&I) which is an integral part of our global cultural values.",,,Plus de 10''000 employés,Investissement et gestion des actifs,Finance,Plus de 10 milliards de dollars US,3.8,77 %,100 %,3.5,3.8,3.6,3.8,3.4,3.8,,,400,https://fr.glassdoor.ch/Avis/Credit-Suisse-Avis-E3141.htm,https://fr.glassdoor.ch/Benefits/Credit-Suisse-Benefits-E3141.htm
"Roche
4.3",Digitalization and Data Scientist,Bâle,Suisse (French),"The Position
In Roche´s Pharmaceutical Research and Early Development organisation (pRED), we make transformative medicines for patients in order to tackle some of the world’s toughest unmet healthcare needs. At pRED, we are united by our mission to transform science into medicine. Together, we create a culture defined by curiosity, responsibility and humility, where our talented people are empowered and inspired to bring forward extraordinary life-changing innovation at speed.
This position is located in Preclinical Chemistry, Manufacturing, and Controls (pCMC), a department within the pRED Therapeutic Modalities organization, where we pave the path to bring drug candidates from early research into development in a diverse, ambitious and innovative environment. We collaborate actively with our discovery and development partners' functions providing cutting-edge technologies and scientific excellence to transform molecules into future medicines.
We are CMC experts and build our strength on a broad diversity of technical expertise in chemistry, formulation, analytical chemistry, delivering and innovating in the space of small molecules, peptides and oligonucleotides.",,,Plus de 10''000 employés,Biotechnologies et pharmaceutique,Pharmaceutique et biotechnologie,Plus de 10 milliards de dollars US,4.3,88 %,96 %,4.4,3.9,4.1,4.2,3.7,4.1,,,400,https://fr.glassdoor.ch/Avis/Roche-Avis-E3480.htm,https://fr.glassdoor.ch/Benefits/Roche-Benefits-E3480.htm
"EPFL
4.3",Data Scientist/Senior Data Scientist – Industry Collaborations,Lausanne,Suisse (French),"EPFL, the Swiss Federal Institute of Technology in Lausanne, is one of the most dynamic university campuses in Europe and ranks among the top 20 universities worldwide. The EPFL employs more than 6,000 people supporting the three main missions of the institutions: education, research and innovation. The EPFL campus offers an exceptional working environment at the heart of a community of more than 16,000 people, including over 12,000 students and 4,000 researchers from more than 120 different countries.

The Swiss Data Science Center (SDSC) is a joint venture between EPFL and ETH Zurich. Its mission is to accelerate the adoption of data science and machine learning techniques within academic disciplines of the ETH Domain, the Swiss academic community at large, and the industrial sector. In particular, it addresses the gap between those who create data, those who develop data analytics and systems, and those who could potentially extract value from it. The center is composed of a multi-disciplinary team of data and computer scientists, and experts in select domains with offices in Zürich, Lausanne, and Villigen. www.datascience.ch",,,Entre 1''001 et 5''000 salariés,Enseignement et formation,Entre 500 millions et 1 milliard $ (USD),,4.3,89 %,91 %,4.2,3.9,3.7,4.1,3.8,4.0,,,400,https://fr.glassdoor.ch/Avis/EPFL-Avis-E150428.htm,https://fr.glassdoor.ch/Benefits/EPFL-Benefits-E150428.htm
"Expedia Group
4.1",Senior Data Scientist (Auctions and Online Ads),Genève,Suisse (French),"If you need assistance during the recruiting process due to a disability, please reach out to our Recruiting Accommodations Team through the Accommodation Request form. This form is used only by individuals with disabilities who require assistance or adjustments in applying and interviewing for a job. This form is not for inquiring about a position or the status of an application.
Are you passionate about solving real world problems with advanced machine learning methods?
Expedia is looking for a Machine Learning Scientist/Practitioner to join the core data science team that powers marketplace design and yield management for Expedia Group. Our mission spans many areas that are core to our business, including search and sort, referral marketing, revenue management and geography. Your work will affect millions of our customers and will have a direct impact on our business results.
This position will anchor the core data science team that builds algorithms for Travel Ads, our in-house performance marketing solution. Our challenges include mechanism design, optimizing the balance between advertising and transactional revenue and using behavioral data for segmentation, personalization and more. This is an applied research role – your models will be deployed to our production systems and your results will be measured objectively via A|B testing.
Expedia is committed to creating an inclusive work environment with a diverse workforce. All qualified applicants will receive consideration for employment without regard to race, religion, gender, sexual orientation, national origin, disability or age.",,,Plus de 10''000 employés,Services web,Informatique,Entre 5 et 10 milliards de dollars US,4.1,83 %,89 %,4.0,3.6,4.0,4.2,3.6,4.2,,,400,https://fr.glassdoor.ch/Avis/Expedia-Group-Avis-E9876.htm,https://fr.glassdoor.ch/Benefits/Expedia-Group-Benefits-E9876.htm
"Novartis
4.1",Research Scientist I/II - Immune Regulation (80-100%*),Bâle,Suisse (French),"6000! That’s the number of associates in the Novartis Institutes for BioMedical Research (NIBR). This division is the innovation engine of Novartis, focusing on powerful new technologies that have the potential to help produce therapeutic breakthroughs for patients.

The department for Autoimmunity, Transplantation and Inflammation (ATI) within NIBR is investigating the discovery of innovative and transformative therapies to improve the lives of patients suffering from autoimmune and inflammatory diseases.

We have an immediate opening for a Research Scientist I or II in our Immune Regulation group within ATI. In this position, you will actively contribute to ongoing drug discovery projects as well as exploratory and target identification activities in the areas of innate immune function and associated autoimmune disease. You should have hands-on experience in cell culture and biochemical assays as well as the practical know-how to genetically manipulate mammalian cells to mechanistically interrogate immune signaling pathways. Ideally, you should have also gained some practical experience in bioinformatic data analysis.

Responsibilities:",,,Inconnu,,,,,,,,,,,,,,,400,,
ARTIDIS,NLP Data Scientist m/f/d,Bâle,Suisse (French),"About ARTIDIS
ARTIDIS AG is a clinical-stage health-tech start-up founded in Basel, Switzerland that has developed the first nanomechanical biomarker for cancer diagnosis and treatment optimization. The ARTIDIS nanotechnology platform integrates different types of clinical data into the ARTIDISNET digital platform, allowing physicians to significantly shorten the current diagnostic process and benefit both the patient and the healthcare system. ARTIDIS enables professionals to design personalized cancer treatment plans tailored to individual patients' needs and desired outcomes.

Job Purpose",,,Inconnu,,,,,,,,,,,,,,,400,,
"GroupM
3.9",Data Engineer / Data Scientist (m/w/d),Zurich,Suisse (French),"Wir suchen ab sofort einen Data Engineer / Data Scientist (m/w) für anspruchsvolle und spannende Tätigkeiten im Bereich des Marketings. GroupM bringt Talent und Expertise in einem dynamischen Arbeitsumfeld zusammen. Du übernimmst Verantwortung, meisterst anspruchsvolle Herausforderungen selbstständig mit Gestaltungs- und Entfaltungsspielraum. Du hast Spass an der Arbeit im Team und bist eine kommunikationsfreudige Person? Dann komm zu GroupM – die weltweit führende Agentur für Online-Advertising! Zu unseren Kunden zählen bekannte Player wie Coca Cola, Audi, Richemont und viele weitere.

DAS BEWEGST DU MIT DEM TEAM - FÜR UNSERE MITARBEITENDEN :
In der einer Funktion verantwortest du die Konzeption und Durchführung von statistischen Analysen",,,Plus de 10''000 employés,Édition,Médias et communication,Ne sait pas / non applicable,3.9,79 %,88 %,1.0,3.7,3.3,3.8,3.6,3.5,,,400,https://fr.glassdoor.ch/Avis/GroupM-Avis-E318409.htm,https://fr.glassdoor.ch/Benefits/GroupM-Benefits-E318409.htm
"Bank Cler AG
3.5",Data Scientist (w/m),Bâle,Suisse (French),"Wir sind ganz schön auf Za(c)k. Als junge Tochter der Basler Kantonalbank haben wir mit «Zak» die erste Schweizer Smartphone-Bank auf den Markt gebracht. Damit sind wir einen Tick schneller, pfiffiger und vielleicht sogar frecher als andere Banken. Auch mit dem Thema Geld gehen wir offen um, generell sprechen wir Themen, die uns wichtig sind, direkt an. Mehr Frauenpower zum Beispiel. Darum freuen wir uns ganz besonders über Bewerbungen von Frauen. Männer? Sind natürlich weiterhin willkommen. Möchtest du mehr über uns erfahren, wer wir sind und wie wir so ticken? Gerne.

Frank, Nikola und Christian von der Gruppe Data Analytics in Basel suchen Verstärkung. Mit anderen Worten: dich!
Dein neuer Job
Für die beiden Konzernbanken Basler Kantonalbank und Bank Cler Businessanforderungen erfassen und den Datenbedarf definieren, Datentransformationen und -aufbereitungen pilotieren sowie strukturierte und unstrukturierte Daten modellieren",,,Entre 501 et 1''000 employés,,,,3.5,53 %,N/A,3.0,2.6,3.4,2.8,2.8,3.3,,,400,https://fr.glassdoor.ch/Avis/Bank-Cler-Avis-E2408169.htm,https://fr.glassdoor.ch/Benefits/Bank-Cler-Benefits-E2408169.htm
"Evolva
5.0",Scientist Strain Development 100%,Reinach,Suisse (French),"Your mission
Your mission with us is to generateyeast and/or bacteria strains by metabolic engineering to support current as well as future projects.
Your responsibility:
Design, construction and optimization of biosynthetic pathways using various metabolic engineering and synthetic biology tools
Apply knowledge of microbial physiology, biochemistry and metabolism to improve titers, yields and productivity of engineered strains
Test metabolic and physiological performance of engineered strains
Design and carry out experiments, analyse data and summarize findings into technical reports",,,De 1 à 50 employés,,,,5.0,100 %,N/A,,4.0,5.0,5.0,4.0,5.0,,,400,,
"ETH Zürich
4.6",Biomedical Data Engineer,Zurich,Suisse (French),"The Swiss Data Science Center (SDSC) is a joint venture between EPFL and ETH Zurich. Its mission is to accelerate the adoption of data science and machine learning techniques within the ETH Domain academic disciplines, the Swiss academic community at large, and the industrial sector. In particular, it addresses the gap between those who create data, those who develop data analytics and systems, and those who could potentially extract value from it. The centre comprises a multi-disciplinary team of data and computer scientists, and experts in select domains with offices in Zürich, Lausanne, and Villigen.
We are looking for a motivated and enthusiastic individual to join the Swiss Data Science Center (SDSC) in Zurich or Lausanne as a Biomedical Data Engineer. You will make an impact on the healthcare industry by joining collaborative SDSC projects to develop solutions for biomedical data.
Job description",,,Plus de 10''000 employés,Établissements d’enseignement supérieur,Enseignement et formation,Ne sait pas / non applicable,4.6,94 %,96 %,4.1,4.1,4.0,4.3,3.9,4.0,,,400,https://fr.glassdoor.ch/Avis/ETH-Zurich-Avis-E119151.htm,https://fr.glassdoor.ch/Benefits/ETH-Zurich-Benefits-E119151.htm
"EF Educational Tours
3.5",Data Scientist,Zurich,Suisse (French),"Data Scientist (f/m/x)

About the role
You will work across EF’s tours portfolio in which you will help provide the opportunity for students to experience educational travel experiences worldwide. This role is embedded within the Commercial Steering team - a new, cross-departmental team focused on maximizing long-term customer and business success. Mainly, this team solves the puzzle of balancing demand and supply in our core destinations in the most effective and efficient way possible. Secondly, it provides the algorithms and tools to recommend and match the most suitable tour experience to the preferences of each traveler while maintaining a well-balanced production plan.
As a Data Scientist (f/m/x) your main objective is to turn data into insights. You will create models and easy-to-use APIs across other departments and teams to foster the adoption of Commercial Steering’s offerings. You should be a team player with strong technical knowledge, who is eager to dive deep, keen on learning, and has a passion for building products that help us to provide the best experience to our travelers.",,,Plus de 10''000 employés,Services d’enseignement et de formation,Enseignement et formation,Ne sait pas / non applicable,3.5,66 %,62 %,2.7,3.3,2.8,3.7,3.3,3.3,,,400,https://fr.glassdoor.ch/Avis/EF-Education-First-Avis-E335551.htm,https://fr.glassdoor.ch/Benefits/EF-Education-First-Benefits-E335551.htm
TOFWERK AG,Application Scientist – Chemical Ionization,Thoune,Suisse (French),"TOFWERK is making the world a cleaner place through innovative solutions for chemical analysis.
Our scientists and engineers design, manufacture, and optimize high performance mass spectrometers for new applications to support researchers and industrial customers around the world.
We are headquartered in Thun, Switzerland, with regional offices in China and the United States. Our diverse team members cultivate a collaborative and creative work environment. Together we deliver the highest quality products and service to ensure our customers’ success.
Description
TOFWERK is seeking a highly motivated analytical scientist to develop and demonstrate new applications of our chemical ionization (CI) time-of-flight mass spectrometers (TOFMS). The scientist will work within our Applications Department primarily in support of our Chemical Ionization (CI) Vocus product team.
Tasks will include:
Demonstrate the capabilities of TOFWERK technology to prospective customers (also at the customer’s site)",,,,,,,,,,,,,,,,,,400,,
"McKinsey & Company
4.4",Intern - Digital Technology,Genève,Suisse (French),"Who You'll Work With
You'll work in our Zurich or Geneva office as a full-time intern for 12 weeks. You'll be a part of a client project team, collaborating with colleagues and our clients to solve their toughest business problems. You'll work on 2-3 consulting projects at the intersection of business and technology.
When you join McKinsey as an intern, you are joining a firm that will challenge you and invest in your professional development. You will work on the best teams to help the best organizations in the world - in private, public and social sectors - solve their most difficult problems. You will also work with many experts, from data scientists and researchers to software and app designers.
What You'll Do
You’ll work in teams of typically 3-5 consultants, playing an active role in all aspects of the client engagement.",,,Plus de 10''000 employés,Conseil aux entreprises,Management et conseil aux entreprises,Ne sait pas / non applicable,4.4,91 %,94 %,4.3,4.5,4.4,4.3,4.1,3.0,,,400,https://fr.glassdoor.ch/Avis/McKinsey-and-Company-Avis-E2893.htm,https://fr.glassdoor.ch/Benefits/McKinsey-and-Company-Benefits-E2893.htm
"SGS
3.3",Senior Data Scientist (SDS),Genève,Suisse (French),"Company Description

We are the world’s leading testing, inspection and certification company.
We are recognized as the global benchmark for quality and integrity. Our 96,000 employees operate a network of 2,700 offices and laboratories, working together to enable a better, safer and more interconnected world.
Wherever you are, whatever your industry, our experts worldwide provide specialized solutions to make your business faster, simpler and more efficient.

Job Description",,,Plus de 10''000 employés,Conseil aux entreprises,Management et conseil aux entreprises,Entre 5 et 10 milliards de dollars US,3.3,60 %,78 %,4.1,3.0,2.9,3.3,2.9,3.2,,,400,https://fr.glassdoor.ch/Avis/SGS-Avis-E10600.htm,https://fr.glassdoor.ch/Benefits/SGS-Benefits-E10600.htm
