Company Name,Job Title,Location,Country,Job Description,Salary Estimate,Avg Salary,Size,Industry,Sector,Revenue,Rating,Recommend,CEO,Benefits,Opportunities,Comp Benefits,Culture,Management,WorkLife Balance,Pros,Cons,Num Listings,Reviews URL,Benefits URL
"codeHB
4.7",Data Engineers,Trabalho remoto,Brasil,"Responsibilities
A pessoa Data Engineer irá atuar em projetos de Big Data de clientes internacionais, trabalhando em constante contato com o nosso time de BI Developers, BI Analysts and Data Scientists. Além de trabalhar com grandes volumes de dados, no nosso time você vai enfrentar desafios como, por exemplo, ingestão de dados real time, e estará em contato com diversos serviços do Microsoft Azure (Azure Data Lake, Databricks, Data Factory, Synapse Analytics, etc.) e DevOps, integrando um time de Microsoft MVPs e outros profissionais internacionalmente reconhecidos.
Somos adeptos das metodologias ágeis e buscamos um profissional com inglês avançado e interesse em fazer parte de um time composto por pessoas de diferentes países.
Essa vaga é para trabalhar full-time remoto com o time do Brasil para clientes do Reino Unido.",,,De 1 a 50 funcionários,,,,4.7,95 %,,5.0,4.2,4.0,4.5,4.4,4.4,,,73,,https://www.glassdoor.com.br/Benefits/codeHB-Benefits-E2332055.htm
"Agilent Technologies Inc.
4.2",Especialista de Suporte Técnico Gas/Liquid Chromatography - São Paulo e Região,Barueri,Brasil,"Job Description
Every day, Agilent Field Service Engineers help our customers to solve issues that enable scientists to make discoveries that enhance the quality of life. Through our work, we deliver insights and provide support that keep labs running smoothly and more efficiently. Join our dynamic organization to be a part of this rewarding work.

As a Field Service Engineer for Agilent, you will work at a variety of labs, so having an appetite for continuously learning about new instruments, software and consumables is key. Applying your communication skills, creativity and can-do attitude is essential. The ability to help with solving customer problems and a commitment to deliver the highest-levels of customer service is how you will build customer success.

Your Role:

You will be responsible for supporting our customers with on-site installation, implementation, maintenance and repair of company and multi-vendor systems solutions. Our varied product lines include hardware, software and networking products as well as operating systems.

Installs and optimizes hardware/software/network products and configurations at customer sites.

Diagnoses and resolves product performance problems.

Performs maintenance and repairs.

Ensures customer satisfaction by advising customers on preventive maintenance and configurations, which may impact product performance.

Proactively responds to potential equipment issues to prevent unplanned interruption of customers' business.

Deliver fully integrated solutions, which may include peripherals, communications, operating systems and applications software.

Train other field engineers and customers in the solutions.










Agilent Technologies Inc. is an equal opportunity employer. Qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, protected veteran status, disability or any other protected categories under all applicable laws.
35% of the Time
Schedule:Full time
Day
No End Date
Services & Support",,,Mais de 10.000 funcionários,Biotecnologia e farmacêutica,Farmacêutica e biotecnologia,De US$ 1 a US$ 5 bilhões,4.2,89 %,,4.1,3.8,3.9,4.3,3.9,4.1,,,73,https://www.glassdoor.com.br/Avalia%C3%A7%C3%B5es/Agilent-Technologies-Avalia%C3%A7%C3%B5es-E9711.htm,https://www.glassdoor.com.br/Benefits/Agilent-Technologies-Benefits-E9711.htm
"Cognite AS
3.9",Implementation Project Manager,Rio de Janeiro,Brasil,"At Cognite, the Customer Success team is responsible for engagement management, software implementation and growth of Cognite's impact within our customers' digital transformation efforts. We consist of people with diverse and high-performance backgrounds, ranging from Management Consulting, to Industry and Software development. We seek to continuously improve how we work with our clients, how we work together as a team, and how we develop as individuals.

The Implementation Project Manager is responsible for the on time, on budget delivery of projects for our customers post sale. You create the ultimate cohesive unit for our project teams and the customers you represent. You are responsible for setting expectations and creating and executing both long term and short term plans that will meet your customer’s goals and accelerate Cognite’s footprint in your customers’ technology landscape. You will connect with key stakeholders, assign tasks, address blockers, manage risks and report progress to leadership clearly and concisely.

You will also be the bridge between your customers and Cognite’s Engineering and Product Management teams and advise on development priorities. As part of the broader account teams, you will need to be a good communicator, enjoy working closely with people to solve challenging problems and be able to understand complex technology. You will be expected to quickly understand Cognite's offering so that you can connect the customer’s desired outcome with Cognite’s software and drive successful project deliveries which will ultimately lead to increased adoption and revenue growth.",,,De 501 a 1.000 funcionários,Soluções de software e redes corporativas,Tecnologia da informação,Desconhecido/Não se aplica,3.8,70 %,,,4.0,3.8,4.0,3.4,3.5,,,73,,
"Belvo
5.0",Machine Learning Engineer (MLOps),São Paulo,Brasil,"A little bit about us:

We are Belvo, a financial API platform with the bold vision of democratizing access to financial services in Latin America. We enable any company or developer to access and interpret their end-users’ financial information. We are turning the rich and diverse Latin American financial ecosystem into a set of developer-friendly tools and APIs.

We’re a highly-technical, passionate and driven team. We are more than 100 people, our team currently represents 26 nationalities and we have offices in Barcelona, Mexico City, and São Paulo - while a large portion of us works remotely.

We are tackling a very stimulating problem: connecting fintech innovators with legacy financial infrastructure. We strive to go beyond the limits of what is possible today and to do so in an elegant and developer-first way.",,,De 51 a 200 funcionários,Processamento de transações financeiras,Financeiro,De US$ 1 a US$ 5 milhões,5.0,100 %,,4.3,4.9,4.7,4.9,4.9,4.9,,,73,https://www.glassdoor.com.br/Avalia%C3%A7%C3%B5es/Belvo-Avalia%C3%A7%C3%B5es-E3275125.htm,https://www.glassdoor.com.br/Benefits/Belvo-Benefits-E3275125.htm
"Trustly
4.0",Inclusion of People with Disabilities,Vitória,Brasil,"WHO WE ARE
Founded in 2008, Trustly is the global leader in Open Banking Payments, and the U.S. is Trustly’s fastest-growing market. Today we serve 10,000 merchants, connecting them with over 650 million consumers and 7,600 banks in over 30 countries. In 2021, we processed over $20 billion in transaction volume in our global network.

Our digital account-to-account platform redefines the speed, simplicity, and security of payments. Consumers pay for purchases by simply signing into their bank accounts, bypassing the card networks, and never leaving a merchant’s site or app – no credit card numbers or separate account setup necessary. With offices in Vitoria, Brazil, Silicon Valley in the US, and global headquarters in Stockholm, Sweden, we are a culturally diverse team. Across Brazil, we have embraced remote work from home policy.

At Trustly, we believe that inclusion and diversity are essential foundations for building a fair and equitable society. We do not discriminate based on race, religion, ancestry, color, national origin, gender identity, sexual orientation, age, citizenship, marital status, or disability status. Our main goal is to provide a fair, welcoming, diverse environment with opportunities for all collaborators. The stages of our selection process take place online and without distinction of any kind.",,,De 201 a 500 funcionários,Processamento de transações financeiras,Financeiro,De US$ 100 a US$ 500 milhões,4.0,83 %,,4.6,3.8,4.2,4.2,3.9,4.2,,,73,https://www.glassdoor.com.br/Avalia%C3%A7%C3%B5es/Trustly-Avalia%C3%A7%C3%B5es-E962720.htm,https://www.glassdoor.com.br/Benefits/Trustly-Benefits-E962720.htm
"McKinsey & Company
4.4",Business Analyst Intern - Brazil,Rio de Janeiro,Brasil,"Who You'll Work With
Our Business Analyst Intern program gives a group of undergraduate students first-hand experience with consulting at McKinsey. You wil join our Rio de Janeiro, Sao Paulo, or Salvador office from 6 to 10 months to work in teams and directly with our clients.
In this role, you will work on the best teams to help the best organizations in the world – in private, public, and social sectors – solve their most difficult problems. You will also work with many experts, from data scientists and researchers to software and app designers.
To learn more about how we help our clients and where you fit in, visit our Careers website.
What You'll Do",,,Mais de 10.000 funcionários,Consultoria empresarial,Gerenciamento e consultoria,Desconhecido/Não se aplica,4.4,91 %,,4.8,4.5,4.4,4.3,4.1,3.0,,,73,https://www.glassdoor.com.br/Avalia%C3%A7%C3%B5es/McKinsey-and-Company-Avalia%C3%A7%C3%B5es-E2893.htm,https://www.glassdoor.com.br/Benefits/McKinsey-and-Company-Benefits-E2893.htm
"Microsoft
4.4",Software Engineer II,São Paulo,Brasil,"Are you interested in working for one of the most exciting and fast-growing teams in Microsoft? Then look at the Microsoft Defender Engineering team. You will be building cloud solutions in order to meet scales that few companies in the industry are required to support. Leveraging state of the art technologies, you will be instrumental in delivering holistic protection to a user base of tens of thousands of government organizations, enterprises, and SMB businesses around the globe. The Microsoft Defender team is responsible for delivering a constantly evolving set of services and solutions to meet the challenging landscape of our ever-evolving attackers.

This is a combined SWE/SRE (DevOps) team which provides leadership, direction, and accountability for cloud design, service architecture, engineering infrastructure, and data platform development. You will help conduct business reviews and operate our production services. Strong collaboration skills will be required to work closely with other engineering teams to ensure services and systems are highly stable, performant and meet the expectations of internal and external customers and users.",,,Mais de 10.000 funcionários,Desenvolvimento de hardware,Tecnologia da informação,Mais de US$ 10 bilhões,4.4,91 %,,4.2,4.2,4.1,4.4,4.1,4.2,,,73,https://www.glassdoor.com.br/Avalia%C3%A7%C3%B5es/Microsoft-Avalia%C3%A7%C3%B5es-E1651.htm,https://www.glassdoor.com.br/Benefits/Microsoft-Benefits-E1651.htm
"IBM
4.3",Cientista de Dados (Remoto),Rio de Janeiro,Brasil,"Introduction
As a Data Scientist at IBM, you will help transform our clients’ data into tangible business value by analyzing information, communicating outcomes and collaborating on product development. Work with Best in Class open source and visual tools, along with the most flexible and scalable deployment options. Whether it’s investigating patient trends or weather patterns, you will work to solve real world problems for the industries transforming how we live.

Your Role and Responsibilities
Data Scientist is a role for quantitatively adept people with accompanying business skills. A solid foundation typically in statistics, modeling, operations research, computer science and applications, and math. What sets the data scientist apart is strong business acumen, coupled with the ability to communicate findings to both business and IT leaders in a way that can influence how an organization approaches a business challenge. Good data scientists will not just address business problems, they will pick the right problems that have the most value to the organization. A data scientist is effective at deploying an analytics solution, thereby realizing business value. Whereas a traditional data analyst may look only at data from a single source – a CRM system, for example – a data scientist will most likely explore and examine data from multiple disparate sources. The data scientist will extract, transform, and combine all incoming data with the goal of discovering a previously hidden insight, which in turn can provide a competitive advantage or address a pressing business problem. A data scientist does not simply collect and report on data, but also builds statistical models, determines what it means, then recommends ways to apply the data. Data scientists are inquisitive: exploring, asking questions, doing """"what if"""" analysis, questioning existing assumptions and processes. Armed with data, modeling expertise, and analytical results, a top-tier data scientist will then communicate informed conclusions and recommendations across an organization's leadership structure. The employee focuses on individual/team objectives and development of professional effectiveness.



Sólidos conhecimentos de Estatística (Estatísticas Descritivas, Correlação, Testes de Hipóteses, Distribuições de Probabilidades).

Inteligência de Negócios, conceitos de mineração e banco de dados.

Métodos de preparação de dados, modelagem preditiva.

Aplicação e conceitos de Machine Learning.

Experiência em programação em Python e/ou R.


Habilidades de comunicação.

***Todas as vagas são elegíveis para pessoas com deficiência ou reabilitadas.***


Databricks, Hadoop, Spark, Scala, Kafka, SQL, Java e/ou C++

Controle de versão (Git)

Portfólio de projetos pessoais (por exemplo, Github, blog pessoal)

SPSS, SAS ou Knime

Tableau, PowerBI, Looker

Série Temporal, Mineração de Texto e NLP

Redes neurais e Deep Learning (bibliotecas como Keras, PyTorch, TensorFlow, H2O)

Técnicas de Reconhecimento Visual

Experiência em programação matemática (CPLEX, Gurobi, Matlab)

Capacidade de trabalhar com plataformas de nuvem (Azure, IBM Cloud, Google Cloud ou AWS)",,,Mais de 10.000 funcionários,Serviços de apoio à tecnologia da informação,Tecnologia da informação,Mais de US$ 10 bilhões,4.3,90 %,,4.2,4.0,3.8,4.4,3.8,3.9,,,73,https://www.glassdoor.com.br/Avalia%C3%A7%C3%B5es/IBM-Avalia%C3%A7%C3%B5es-E354.htm,https://www.glassdoor.com.br/Benefits/IBM-Benefits-E354.htm
"Uber
4.2",Product Designer - Money,Osasco,Brasil,"Our Design teams are focused not just on the functional, but also on joy and delight. Our work ignites opportunity and changes the way the world moves, and we design for users around the world of all backgrounds and abilities.
About the Role
As a Product Designer on Money team, you will collaborate with a number of cross-functional partners, including Product Managers, Engineers, Data Scientists, Content Strategists, User Researchers, and more in a fast-paced, fun, and multifaceted environment tackling some of the most unique problems our users face!
You'll need to tackle a variety of problems related to Uber’s core payment experience, making it possible for users across the world to pay & get paid across Uber’s growing number of businesses. The problems we’re solving in the payment space are universal, but the payment landscape & payment related needs, attitudes, & behaviors of our users vary greatly across the world, and you’ll help us navigate exactly that. How might you increase efficiency, increase equity, and accessibility while improving the Rider, Eater, or Driver experience at the same time? You'll leverage your diverse skill set to elevate the craft and the quality of the products we ship to our customers.",,,Mais de 10.000 funcionários,Internet e serviços Web,Tecnologia da informação,Mais de US$ 10 bilhões,4.2,79 %,,4.4,3.5,3.9,3.9,3.5,3.6,,,73,https://www.glassdoor.com.br/Avalia%C3%A7%C3%B5es/Uber-Avalia%C3%A7%C3%B5es-E575263.htm,https://www.glassdoor.com.br/Benefits/Uber-Benefits-E575263.htm
Tunts.Rocks,Analytics Engineer,Trabalho remoto,Brasil,"This is a fully-remote, full-time position, exclusive for Brazilian citizens.

A brief overview
Our client is a Norwegian multinational company and the product you are going to be working on helps farmers to maximize their carbon crop yield.

You will work with a multicultural team with different talents, experiences and various skill sets to find creative and inventive solutions and help you grow your career. We work closely with agronomists, data scientists, sales representatives, etc. that come together and help the ""farmer"" (Growers) make the best decisions by analyzing data from models that map the areas where these farms are located.",,,,,,,,,,,,,,,,,,73,,
"Poatek
4.3",Sr. Data Scientist,Porto Alegre,Brasil,"Poatek is a Software Boutique whose purpose is to gather people who love IT in order to develop critical applications and build innovative solutions for international clients. By doing that, we provide consultancy for companies of different segments and impact a large number of users all over the world.
With offices in Porto Alegre, São Paulo, Lisbon, and Miami, our team experiences an international environment while working in a horizontal organization filled with autonomy, freedom, and lots of challenges.
Much more than a job, our people find in our human-centered and result-driven culture the opportunity to grow while being the real owners of their working path. Of course, all of that is in partnership with top performers constantly striving for excellence, bringing diverse perspectives and new ideas.
Equality is a principle here at Poatek. We are committed to building an inclusive team that represents a variety of backgrounds, perspectives, beliefs, and experiences. Therefore we provide equal employment opportunities to all employees and applicants regardless of race, color, religion, gender identity, sexual orientation, national origin, age, or disability.",,,De 51 a 200 funcionários,Serviços de apoio à tecnologia da informação,Tecnologia da informação,De US$ 5 a US$ 25 milhões,4.3,97 %,,4.9,4.3,3.9,4.4,3.9,4.4,,,73,https://www.glassdoor.com.br/Avalia%C3%A7%C3%B5es/PoaTek-Avalia%C3%A7%C3%B5es-E1050614.htm,https://www.glassdoor.com.br/Benefits/PoaTek-Benefits-E1050614.htm
"Semrush
4.3",Senior Data Engineer (Wind Team),Rio Grande do Sul,Brasil,"Hi there!
We are Semrush, a global IT company developing our own product—a platform for digital marketers.
And this is our Data engineer role for those who want to turn ideas into reality using code, algorithms, and maybe a bit of magic.
A bit about the team
The Wind Team is looking for a Data Engineer with knowledge of Python. The product is a unified analytical data warehouse.
We have an ambitious task – to optimize approaches to building data flows at the company level. We need to combine data from different sources and intelligently organize processing and storage to meet the needs of related departments (data consumers): Product Teams, Analytics, Data Scientists, Business Intelligence, Marketing, etc.",,,De 1.001 a 5.000 funcionários,Desenvolvimento de software,Tecnologia da informação,Desconhecido/Não se aplica,4.3,83 %,,,4.2,4.1,4.4,4.1,4.2,,,73,,
"Semrush
4.3",QA Engineer (Amber Team),Rio Grande do Sul,Brasil,"Hi there!

We are Semrush, a global IT company developing our own product – a platform for digital marketers.
And this is our QA Engineer role for those who want to turn ideas into reality using test scripts, automation, and maybe a little magic.
Tasks in the role
Organizing the process of checking data quality.
Developing and executing test plans and scripts.",,,De 1.001 a 5.000 funcionários,Desenvolvimento de software,Tecnologia da informação,Desconhecido/Não se aplica,4.3,83 %,,,4.2,4.1,4.4,4.1,4.2,,,73,,
"Santander
3.9",Data Scientist,São Paulo,Brasil,"Data Scientist
SAO PAULO, Brazil
WHAT YOU WILL BE DOING
Requisitos Imprescindíveis
Bom relacionamento com pares e parceiros;
Pró-ativo e com atitude de dono.
Conhecimento em ferramentas Office (Excel, Power Point);
Desejável conhecimento nas ferramentas ServiceNow ITBM e ITSM
Atividades",,,Mais de 10.000 funcionários,Serviços bancários e de crédito,Financeiro,Mais de US$ 10 bilhões,3.9,74 %,,4.4,3.7,3.9,3.7,3.4,3.4,,,73,https://www.glassdoor.com.br/Avalia%C3%A7%C3%B5es/Santander-Avalia%C3%A7%C3%B5es-E828048.htm,https://www.glassdoor.com.br/Benefits/Santander-Benefits-E828048.htm
